keyword,title,channel,url,idea
株式,石油化学関連株10選｜本命・高配当・成長株まで一気に解説！,トイトク,https://www.youtube.com/watch?v=wuAWsoQLvzE,✅ あり → 20260412_022432_wuAWsoQLvzE.md
株式,【停戦期待で相場が一変】  株高の裏にある“危うい前提”,コアラ先生の相場解説チャンネル,https://www.youtube.com/watch?v=z_xt2S2mMFM,❌ なし
株式,【有事に強い】資源株 厳選７銘柄,ウルフ村田【急騰株チャンネル】,https://www.youtube.com/watch?v=SmRRZxgSs0k,✅ あり → 20260412_022639_SmRRZxgSs0k.md
株式,「日経1000円高の罠！なぜあなたの株は上がらない？TOPIXマイナスの怪奇現象と個人投資家ボコボコの真実」#日経平均 #株価 #投資#日本株#topix,資産運用アカデミー,https://www.youtube.com/watch?v=iWlkD_QnQws,✅ あり → 20260412_022744_iWlkD_QnQws.md
株式,0410 明日の監視｜【402A】アクセルHD　宇宙セクターの株価爆発「目標1200円」🔥,TOKO LAB.  |  優位性で勝つ実戦デイトレード,https://www.youtube.com/watch?v=KSAbT70gf00,✅ あり → 20260412_022833_KSAbT70gf00.md
株式,【Game×株】資産爆増はどれ!? FANG+・オルカン・S&amp;P500で積立シミュレーション対決！2024～2026の振り返り,AI投資まとめ速報  がんまる,https://www.youtube.com/watch?v=oOXL5RlKWvc,✅ あり → 20260412_022900_oOXL5RlKWvc.md
株式,【緊急解説】日経平均5万7000円到達！でもあなたの株は上がってる？特定3銘柄による「超・偏食相場」の実態と、いま仕込むべき割安銘柄#新NISA#株式市場#日本株,次世代インフラ投資部,https://www.youtube.com/watch?v=jNjYO55UDEE,✅ あり → 20260412_023005_jNjYO55UDEE.md
株式,"【異常事態】日経57,000円突破の裏で起きた“不吉な歪み”…TOPIX下落が示す「不健康な爆騰」の正体と、プロが仕掛ける逆転戦略#日本株 #日経平均 #株式投資 #TOPIX #NISA #資産運用",FIREへの道,https://www.youtube.com/watch?v=PF6ZbMab7Mw,✅ あり → 20260412_023058_PF6ZbMab7Mw.md
株式,【三菱商事(8058)】割高判定は罠！アナリスト予想の上振れが示す本当の企業価値,ゆっくり投資チャンネル,https://www.youtube.com/watch?v=4kH-XpEQ_VI,✅ あり → 20260412_023219_4kH-XpEQ_VI.md
株式,【安川電機(6506)】38%減益は罠!? 騙されてはいけない「見かけの赤字」と営業利益26%増の強気計画を徹底解剖#安川電機 #6506 #産業用ロボット #ロボティクス #AI関連株,株スキー | 株銘柄解説チャンネル,https://www.youtube.com/watch?v=cmzselCE_gA,✅ あり → 20260412_023336_cmzselCE_gA.md
株式,AI相場の終末は“ここ”で判断できる…株価と金利から読み解く米国株の本質【米国株市場解説】,江守哲の米国株投資チャンネル,https://www.youtube.com/watch?v=zDHSb2MkZnY,✅ あり → 20260412_023414_zDHSb2MkZnY.md
株式,ドルが弱ると爆上がりする資産！？株・金との違いと2026年に注目される理由について解説します。,ライオン父さんのお金持ちになる為の投資術,https://www.youtube.com/watch?v=K7aN3KGloiA,✅ あり → 20260412_023526_K7aN3KGloiA.md
株式,結局どっちを選ぶべきか？米国株と日本株で“安定性とリスク”にこれだけ差が出る理由を解説します！,鳥海翔の騙されない金融学,https://www.youtube.com/watch?v=P_h1RxSPxvE,✅ あり → 20260412_023601_P_h1RxSPxvE.md
株式,FANG+が半年で20％下落。今後の行方と買い時について,アメ株ラジオ,https://www.youtube.com/watch?v=mHs7c5CMsrE,✅ あり → 20260412_023649_mHs7c5CMsrE.md
株式,株式の神が屋台でワンタンを販売。美女社長が大金を贈る。息子は無職と軽視するも、金融大佬が三列の列で待つとは知らず,俺様逆転,https://www.youtube.com/watch?v=o_1v4xc6qM0,❌ なし
株式,【4/11夜】今、本当に買うべきものとは？,【米国株】しあわせゼミナール ,https://www.youtube.com/watch?v=pn89kzWdsKo,⏭️ スキップ
株式,見せ板とHFTの恐怖｜あなたの損切り直後に株価が急反発する本当の理由,サクッとわかる経済学,https://www.youtube.com/watch?v=iYcr7qIo5H0,✅ あり → 20260412_024042_iYcr7qIo5H0.md
株式,2024年HANAKO30! 今年買うのはこの株だ！,初心者でも分かる米国株,https://www.youtube.com/watch?v=eE9IFI9EH5g,✅ あり → 20260412_024145_eE9IFI9EH5g.md
株式,株式の神が屋台でワンタンを販売。美女社長が大金を贈る。息子は無職と軽視するも、金融大佬が三列の列で待つとは知らず,逆襲の幕が上がる,https://www.youtube.com/watch?v=qHD6m6SADKY,❌ なし
株式,20260411_U11_株式会社昌輝CUP_vsレジスタ（0-5）,ATS,https://www.youtube.com/watch?v=7NOIEOjzduU,❌ なし
株式,20260411_U11_株式会社昌輝CUP_vs結城南（3-2）,ATS,https://www.youtube.com/watch?v=GYCu64WQb8k,❌ なし
株式,2026/4/11  株式会社サンコーpresents KNOCK OUT BOXING vol.14（サブ）,SAKANA channel,https://www.youtube.com/watch?v=lLLbCM5Fg78,⏭️ スキップ
株式,【暴落】権利落ちでおすすめ！急落株主優待ベスト28【株主優待】【貯金】,ざっくり株主優待バリュー株,https://www.youtube.com/watch?v=nCVLTXO4sRg,✅ あり → 20260412_024752_nCVLTXO4sRg.md
株式,保有は怖い。下落リスクが大きい全３２銘柄リスト。アンソロピック・ショック。NISAランキング。４月11日:土曜版～あす上がる株。最新の日本株情報～,株リアルライブ,https://www.youtube.com/watch?v=jS9Yt2oaEI8,✅ あり → 20260412_024830_jS9Yt2oaEI8.md
