keyword,title,channel,url,idea
株式,ETERNAL SHARE TARGET 🔵 ETERNAL SHARE NEWS 🔵 STOCK MARKET TODAY,FinyoEdge,https://www.youtube.com/watch?v=_CR_beL7x9A,✅ あり → 20260503_044733__CR_beL7x9A.md
株式,新時代の投資　見取り図,株の銘柄選びチャンネル,https://www.youtube.com/watch?v=-ynJOCyV5J8,✅ あり → 20260503_044835_-ynJOCyV5J8.md
株式,【100人ガチ調査】利回り43％の衝撃！「一生離したくない」最強カタログ優待ランキングTOP10#株主優待 #高配当株 #株式投資 #カタログギフト #資産運用 #日本株#投資初心者 #不労所得,ザイテッ君,https://www.youtube.com/watch?v=LoH4JQzQLQY,✅ あり → 20260503_044920_LoH4JQzQLQY.md
株式,#日本 #株 #投資初心者 #日本株 #日本株投資 #高配当株 #お金 #株主優待 #株式 #株価,株式センス - 中井,https://www.youtube.com/watch?v=LF5JSv6XMvU,✅ あり → 20260503_044953_LF5JSv6XMvU.md
株式,日経平均6万円の罠。なぜ個人投資家の56%が「全力売り」を叫ぶのか？#日本株、#日経平均、#株式投资、#资产运用、#半导体株、#日银政策会合,円キャリーの狩人たち,https://www.youtube.com/watch?v=znwYVlK9m0g,✅ あり → 20260503_045042_znwYVlK9m0g.md
株式,#日本 #株 #投資初心者 #日本株 #日本株投資 #高配当株 #お金 #株主優待 #株式 #株価,伊藤,https://www.youtube.com/watch?v=AnpueFRtazs,⏭️ スキップ
株式,【決定版】100人が選ぶ「最強カタログ優待」TOP10！利回り10%超えや5万円で買える神銘柄を徹底公開！#株主優待 #カタログギフト #高配当株 #新NISA #株式投資,小白の投資ノート,https://www.youtube.com/watch?v=T9yS4mlqUfI,✅ あり → 20260503_045134_T9yS4mlqUfI.md
株式,🌿小屋でマルシェ -株式会社グリーンベル-🌿エイトピークス 特別編,ゆーきのトドマルメディア,https://www.youtube.com/watch?v=AuSAJPJvqMo,✅ あり → 20260503_045436_AuSAJPJvqMo.md
株式,【衝撃】NTT株価300円への「隠し爆弾」が判明！IOWN革命とデータセンター需要で評価軸が激変する理由#NTT #IOWN #日本株 #株式投資 #新NISA,マクロ経済の羅針盤,https://www.youtube.com/watch?v=1HatkDrzf8Y,✅ あり → 20260503_045525_1HatkDrzf8Y.md
株式,【衝撃】日経急落でもTOPIXは上昇！？市場の歪みから見えた「関電工13%超」爆上げの裏側と今後の投資戦略#日経平均 #日本株 #株式投資 #新NISA #半導体株,株の裏側,https://www.youtube.com/watch?v=cC9Iq0otLlE,✅ あり → 20260503_045614_cC9Iq0otLlE.md
株式,20260429資料無料配信,藤本誠之の日本株チャンネル【相場の福の神】,https://www.youtube.com/watch?v=lW2PGf95Vf4,✅ あり → 20260503_045649_lW2PGf95Vf4.md
株式,Gold Faces Downside Risk While FMCG Bottoms Out And Defence Stocks Rally,moneycontrol,https://www.youtube.com/watch?v=wvw5GI4AyDU,✅ あり → 20260503_045728_wvw5GI4AyDU.md
株式,【HOOD】ロビンフッドを徹底解説！証券アプリから金融スーパーアプリへ進化する注目企業,FANGプラス最強伝説,https://www.youtube.com/watch?v=uEilRZueBcM,✅ あり → 20260503_045804_uEilRZueBcM.md
株式,【第4回】大坪さん (株式会社ビーライン) 富山への想い｜アッティの熱湯とやま人,アッティの熱湯とやま人,https://www.youtube.com/watch?v=-7YvQHMunqU,✅ あり → 20260503_045844_-7YvQHMunqU.md
株式,【第3回】大坪さん (株式会社ビーライン) 富山の寿司を仕掛ける側の思考｜アッティの熱湯とやま人,アッティの熱湯とやま人,https://www.youtube.com/watch?v=TCawDQxddaU,❌ なし
株式,【第2回】大坪さん (株式会社ビーライン) 足し算経営から仕組み経営へ｜アッティの熱湯とやま人,アッティの熱湯とやま人,https://www.youtube.com/watch?v=8Kz_8nefrW0,❌ なし
株式,【第1回】大坪さん (株式会社ビーライン) 起業の原点｜アッティの熱湯とやま人,アッティの熱湯とやま人,https://www.youtube.com/watch?v=eGdeNxFzpqc,❌ なし
株式,富士通（6702）【最速】決算短信をAIが解説,初心者投資家元HeavySmoker,https://www.youtube.com/watch?v=VnftylqBuns,✅ あり → 20260503_050210_VnftylqBuns.md
株式,アクティビストに狙われてる優待拡充の可能性が高い12月割安優待株！,Ana Laura Ferreira Scherer,https://www.youtube.com/watch?v=A95o1WcCqwI,✅ あり → 20260503_050301_A95o1WcCqwI.md
株式,【#repo】【#コラボ 】株式会社REPOホールディングス、負けずに退社せよ。ｗｗｗ【華吹　慶/kabuki kei】,華吹 慶/Kabuki Kei,https://www.youtube.com/watch?v=n3sFx2sPyq0,⏭️ スキップ
株式,ゆるトレやるよ! #ナイトレ #株 #FX #投信 #ロボアド #ポイント #投資 #ライブ,ノシ,https://www.youtube.com/watch?v=O7DgLWh713w,✅ あり → 20260503_050531_O7DgLWh713w.md
株式,【米国株】超重要 決算で全てが決まる｜市場は今“完全停止”の理由,もうれつ【米国株投資ch】,https://www.youtube.com/watch?v=imNBuscqX7w,✅ あり → 20260503_050931_imNBuscqX7w.md
株式,【M&amp;A税金】株式譲渡の「取得費」で税額が変わる｜経営者が押さえるべき3つのルール【M&amp;Aを漫画で解説/第46話】,M&A STUDIO,https://www.youtube.com/watch?v=fjqTo0Inkyo,❌ なし
株式,【決算速報】マキタの決算を徹底分析,決算書分析チャンネル:テスト運用,https://www.youtube.com/watch?v=PN06fMgrIOQ,❌ なし
