keyword,title,channel,url,idea
テクニカル分析,2026年06月29日(月) 分析配信,FXトレーダー HIRO【ゴールド毎日分析】,https://www.youtube.com/watch?v=7iToNiJhBBw,⏭️ 長尺スキップ（PT3H23M15S）
テクニカル分析,ゴールド週足髭先タッチ戻り売りゾーン【6/29 テクニカル分析ライブ】,FXサロン-波乗り道場-,https://www.youtube.com/watch?v=J6lyOZd9GpA,⏭️ 長尺スキップ（PT1H53M15S）
株式投資,【今年確定損益2000万超え/たまにデイトレ】米メモリ株底打ち？ 地合いは良好！！ 【6/30(火) 注目銘柄キオクシア・任天堂・フジクラ・JX金属】】,氷見れいあ@Vtuber,https://www.youtube.com/watch?v=0X7o1PfHYrU,⏭️ 長尺スキップ（PT2H8M3S）
株式投資,6/30　命懸けのキオクシアスキャ　先物　株のデイトレードライブ配信3,投資家エンタメストGiwa,https://www.youtube.com/watch?v=LON_re9KNOQ,⏭️ 長尺スキップ（PT2H9M30S）
株式投資,日経1000円高！スペースXも指数組入で反発,田端大学　投資学部,https://www.youtube.com/watch?v=d9A6XLBYO6w,⏭️ 長尺スキップ（PT1H17M55S）
株式投資,【6/30】 あばねちゃんの日本株実況中継 【配信483回目】,億万株姫☆あばねちゃん【日本株 毎日実況解説】,https://www.youtube.com/watch?v=crsrqXgWnWI,⏭️ 長尺スキップ（PT2H10M32S）
株式投資,キオクシア終わったのか？？,うゆ投資ちゃんねる,https://www.youtube.com/watch?v=HRL9_3udYmA,⏭️ 長尺スキップ（PT1H36M8S）
株式投資,【第1824回6/30前場速報】日本一はやい日経Live‼情報てんこ盛りで相場把握ができます #日経平均 #株式投資 #live,GAFA投資戦記の日経Live,https://www.youtube.com/watch?v=_7_vFAeDVrs,⏭️ 長尺スキップ（PT1H28M37S）
投資,【2chお金スレ】新NISA満額投資の実力！複利で資産が増えるリアルな実例を紹介【2ch有益スレ】,爆益お金の掲示板,https://www.youtube.com/watch?v=M0kfM-GQHVk,⏭️ 長尺スキップ（PT1H36M55S）
投資,【2chお金スレ】20代・30代で資産1000万円突破！資産形成で大切な考え方とは【2ch有益スレ】,爆益お金の掲示板,https://www.youtube.com/watch?v=1XBz54NJ27o,⏭️ 長尺スキップ（PT1H17M13S）
投資,【決戦前】投資とPK戦とエボ育成とファイナル【FC26 UT】,あみあみ EAFC,https://www.youtube.com/watch?v=_H4hCSrWfyQ,⏭️ 長尺スキップ（PT1H51M3S）
投資,【#ポケカ投資】ポケカがガチでヤバすぎる　#トレカ投資,ポケモンカード情報局@きょーや,https://www.youtube.com/watch?v=Qt0qWIKdGlg,⏭️ 長尺スキップ（PT1H22M36S）
テクニカル分析,《日経平均ついに重要局面！》上抜け成功で日経平均、爆益相場。失敗なら急落警戒へ。本日重要な価格帯を徹底解説。花輪のNikkei225テクニカル分析,トレーダー花輪　[日経平均毎日分析],https://www.youtube.com/watch?v=oc54nD3CSUg,❌ なし
銘柄分析,日本株　毎日の動きの解説をしています,爆上げ銘柄分析のかぶカブキ(主に日本株),https://www.youtube.com/watch?v=gRsdGQYg_wg,✅ あり → 20260630_112834_gRsdGQYg_wg.md
投資戦略,【2026年NISA戦略】USテックトップ20 vs FANG+ 積み立てるならどっち？投資歴30年の校長が徹底解説！,優良株採集録,https://www.youtube.com/watch?v=8_iBZtIUJAM,❌ なし
投資戦略,オルカン超え・eMAXIS Slim・投資信託5選,【WAT流】米国株・ETF投資塾,https://www.youtube.com/watch?v=zlgKF7jlrXs,❌ なし
株式投資,【新NISA】オルカンとS&amp;P500、結局どっちを選ぶべき？初心者向けにわかりやすく比較,はじマネ【株・NISA・お金の勉強】,https://www.youtube.com/watch?v=TVvONBzEHr8,❌ なし
株式投資,【投資信託】ポートフォリオ・マネジャーが解説！ヘルスケア・セクター今後の見通し｜三菱UFJアセットマネジメント,三菱UFJアセットマネジメント ON AIR,https://www.youtube.com/watch?v=Ak0hsnuRY2w,❌ なし
株式投資,【投資信託】ポートフォリオ・マネジャーが解説！ヘルスケア・セクター投資の意義｜三菱UFJアセットマネジメント,三菱UFJアセットマネジメント ON AIR,https://www.youtube.com/watch?v=kGTkeDggm-U,❌ なし
株式投資,2026年6月相場から学ぶ 勝ちやすいトレードの考え方,RB Decision  RUN & FAKE,https://www.youtube.com/watch?v=YZ8WVxwbVQg,✅ あり → 20260630_113325_YZ8WVxwbVQg.md
株式投資,【完全撤退？】Strategy新たな戦略「DCCF」発表。ビットコインの今後はどうなる？／株・イーサリアム・アルトは反発もAI関連からは資金抜け目立つ／米ISM・米雇用統計前の暗号資産事情,Grypto ビットコイントレジャリー株&暗号資産ヴィジョナリスト投資GCSVチャンネル,https://www.youtube.com/watch?v=sMiRwvwIQlU,✅ あり → 20260630_113410_sMiRwvwIQlU.md
株式投資,【衝撃】マイクロソフト株が26年ぶり急落…AIが生んだ“最大の誤算”とは？📉🤖,NHK World News ,https://www.youtube.com/watch?v=sF5FeePg55k,✅ あり → 20260630_113444_sF5FeePg55k.md
株式投資,6/30【米国市場】年末ラリーに向けてBofAは夏場の調整意識！,フクロウ投資【元外資系・トレーダー】,https://www.youtube.com/watch?v=W9VpbOCUcYM,❌ なし
株式投資,【神回】一括投資と積立投資の差が凄い！新NISAの2年間の運用結果について紹介します！,銘柄探査局,https://www.youtube.com/watch?v=U_QwB0eFSr8,✅ あり → 20260630_113639_U_QwB0eFSr8.md
株式投資,【ラジオ】6月🎂株の話お便り紹介とlulu.歌ってみた🎤【ワンコインラジオ】,株買う貯金,https://www.youtube.com/watch?v=rLW2dasOAh4,❌ なし
株式投資,日本株式市場は激しく乱高下　海外投資家が買い越し1兆円超え（『株イキ！』2026年6月26日放送分一部抜粋）,株イキ！【Weekly Focus】,https://www.youtube.com/watch?v=YRUKCebSTL4,❌ なし
株式投資,【杉村太蔵氏出演】株投資家の次の一手 ポートフォリオを強固にする外貨・FX戦略｜米ドル円 / 為替 / FX,マネックスオンデマンド,https://www.youtube.com/watch?v=BzZGHLpcWpU,❌ なし
株式投資,【6/30デイトレLIVE】キオクシア再び上へ！？14万へいけい！！債券リバランスと水星逆行！,デイトレ攻略　マンエンマン株式投資ファミリークラブ,https://www.youtube.com/watch?v=tY4kvIPbp00,❌ なし
株式投資,【半導体が上がるなら・・・】株のデイトレード予習ライブ,デイトレ塾 - Rょーへー,https://www.youtube.com/watch?v=096XILU4jro,❌ なし
株式投資,ドローンシールドは売上276%増でなぜ株を売るのか？手元現金1.35億ドルの要塞財務とMSP緊急制定の真相,HDIN Research,https://www.youtube.com/watch?v=mJVr05AIsa8,❌ なし
株式投資,【株式投資ニュース】2026年6月30日,もばら株式投資ニュース,https://www.youtube.com/watch?v=Y_elguCYVqk,❌ なし
株式投資,【グローバルスタイル】著名投資家DAIBOUCHOU氏が直球質問！深掘り？,FISCO TV,https://www.youtube.com/watch?v=0SO84356Hbg,❌ なし
株式投資,【800億投資】トイレのTOTOが半導体で急成長…AIの心臓を握る日本の伝統技術とは？,【日本】ものづくり見守り隊,https://www.youtube.com/watch?v=-y1W4cP4eu0,❌ なし
株式投資,【神アプデ】SBI証券の還元率が最大3.5%に爆増！Olive×PayPay大連携でワイらの投資が激変する？最強のポイント活用術7選をガチ解説,マネーラプトル【爆益の科学】,https://www.youtube.com/watch?v=W4ai0P5utEk,❌ なし
株式投資,21:00開始★今週のLIVE相場解説!!6月29日(月)　#fx #投資 #トレーダー #株式投資 #fx初心者,投資助言者によるお金の勉強チャンネル,https://www.youtube.com/watch?v=7hflyk3XQjs,❌ なし
株式投資,令和８年6月30日　1回目　前場開始までの株価予想！今日の日本株はどうなる？,横浜ザイバツ ファンクラブ！,https://www.youtube.com/watch?v=H1W0ktHmB1k,❌ なし
株式投資,【ついに解禁】楽天証券 SBI証券からSpaceXに新NISA成長投資枠で投資できる！その方法と注意点を徹底解説！,高橋博士【投資ラボ】,https://www.youtube.com/watch?v=TsfzCPUEmyk,❌ なし
投資,【投資信託】ポートフォリオ・マネジャーが解説！ヘルスケア・セクター運用戦略｜三菱UFJアセットマネジメント,三菱UFJアセットマネジメント ON AIR,https://www.youtube.com/watch?v=22t9vd1SEDU,❌ なし
投資,新NISAでSpaceXを保有する方法！インデックス投資で自動的に組み入れる戦略,パッシブ投資について議論する,https://www.youtube.com/watch?v=eZM42LoscGI,❌ なし
投資,【利回り32％】9割の人が、長期投資に失敗する理由…。資産を増やせない本当の原因とは？,資産形成インサイト,https://www.youtube.com/watch?v=v7nk6o4qR0o,❌ なし
投資,借金して投資するか・・・それとも我慢するか・・・あなたはどっち!?,億り人への道【ゲンセキヒカル】,https://www.youtube.com/watch?v=eBGIE_J7-p8,✅ あり → 20260630_115116_eBGIE_J7-p8.md
投資,20260630盤中連線!邱鼎泰分析師 |【理周連線中】直擊台股焦點,理財周刊股份有限公司,https://www.youtube.com/watch?v=nRv9g0XStzs,❌ なし
投資,【金融市場】20260530630股市相對高檔區追高請小心,王的投資日記,https://www.youtube.com/watch?v=RU1DZS6eUnw,❌ なし
投資,30 【前編】米国高配当株に投資するな！！,あかりの資産形成チャンネル,https://www.youtube.com/watch?v=gq-w05htz1g,❌ なし
投資,【サクッと要約】わが投資術 市場は誰に微笑むか｜市場が味方をするのは、正しい人ではなく「みんなと違う,本要約センター,https://www.youtube.com/watch?v=0gVN4V1TZiY,❌ なし
投資,【株？投資？】金持ちの私がどうしたら「金持ち」になれるのか？教えます！！【ゆーさんVtuber】,ゆーさん,https://www.youtube.com/watch?v=aH4TMSthodY,❌ なし
投資,円安161円台で預金は損している｜海外資産を持つ3つの理由と始め方,ふくろうマネー大学,https://www.youtube.com/watch?v=Rob7zKRC0oc,❌ なし
投資,50代は積立より一括！？,配当投資ガイド,https://www.youtube.com/watch?v=oEbDamZ8z68,❌ なし
投資,ハイテク下落、止まらない。,配当投資ガイド,https://www.youtube.com/watch?v=19xLRZQNf8c,❌ なし
投資,米国株式、引け後に急変！,配当投資ガイド,https://www.youtube.com/watch?v=NCRWinwkLJE,❌ なし
投資,米国株・日本株、今週が山場！,配当投資ガイド,https://www.youtube.com/watch?v=xuxQX3NUdmw,❌ なし
投資,リース大手5社徹底比較   今買うならこの銘柄（オリックス 三菱HC 東京センチュリー みずほ 芙蓉）,配当コンパス,https://www.youtube.com/watch?v=9Ak-cry-x2o,❌ なし
