keyword,title,channel,url,idea
投資,2026/5/ 投資 為替  FX ライブ配信 シグナル 誰でも簡単に不労所得 FIRE 自動売買 EA Tycoon,投資 為替 FX ライブ配信 シグナル 不労所得 システム FIRE 自動売買 EA Tycoon,https://www.youtube.com/watch?v=MtSjm80bMEI,⏭️ 長尺スキップ（PT1H40M42S）
投資,ゆるトレやるよ! #デイトレ #株 #FX #投信 #ロボアド #ポイント #投資 #ライブ,ノシ,https://www.youtube.com/watch?v=lPofrGtYx1c,⏭️ 長尺スキップ（PT3H4M44S）
株式投資,メタプラネット、ビットコイン　上がってほしいライブ💥💥💥株式投資、本日の振り返り＆雑談,マウンテンロックTV　　勝利の株式投資チャンネル,https://www.youtube.com/watch?v=R0nZPrEy2eI,⏭️ 長尺スキップ（PT1H14M49S）
株式投資,６月５日　朝LIVE！セクターローテーションを楽しんでいこーやーーー🟡米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=cHTpCgOIjBo,⏭️ 長尺スキップ（PT2H3M55S）
投資,ユロドル捕まってて草-スピリチュアルFX配信【先割れフォーク-投資部チャンネル】,先割れフォーク,https://www.youtube.com/watch?v=5tm7tZlI1vM,⏭️ 長尺スキップ（PT1H24M7S）
投資,【有益】NISAの調子どう？お金の話をしよう＜投資・NISA＞【ガルちゃんまとめ】,Angel1106-j1d,https://www.youtube.com/watch?v=r7u9CsQtkvU,⏭️ 長尺スキップ（PT1H27M53S）
テクニカル分析,6/4 Trader TAKA LIVE,Trader TAKA🇯🇵,https://www.youtube.com/watch?v=Dxb9VwW_MiA,⏭️ 長尺スキップ（PT1H28M12S）
テクニカル分析,2026.6.4（木）なかなかのレンジ,ゆあChannel【FX】,https://www.youtube.com/watch?v=SzFLl3WJ2c0,⏭️ 長尺スキップ（PT1H11M29S）
株式投資,ゼツボウ × デイトレ,うゆ投資ちゃんねる,https://www.youtube.com/watch?v=vY3kv7AUjP4,⏭️ 長尺スキップ（PT1H19M44S）
株式投資,日経1500円下落！でもTOPIXはプラス!?　スペースX135ドルで値決め！宇宙ETF NASAに注目！半導体はSOX下落でローテーション！,田端大学　投資学部,https://www.youtube.com/watch?v=dTStkIrD8Lk,⏭️ 長尺スキップ（PT1H50M35S）
株式投資,6/5　　先物　株のデイトレードライブ配信3,投資家エンタメストGiwa,https://www.youtube.com/watch?v=nX4BcHC9GeY,⏭️ 長尺スキップ（PT2H12M34S）
株式投資,【株ライブ】半導体急落 日経平均は反発できるか,沖縄移住投資家ひろし│株式投資実践トレード【日本株・日経平均】,https://www.youtube.com/watch?v=yGA-FiuYwmw,⏭️ 長尺スキップ（PT2H11M50S）
投資,007穩操勝券｜顏逸民 1150604,顏逸民分析師-承通證券投資顧問公司,https://www.youtube.com/watch?v=s6jWJ-8jAW4,❌ なし
投資,24→25年度の増配率に度肝を抜かれました！【合計の増配率がすごく間違っていたのでコメント欄見てください！】,遠波投資,https://www.youtube.com/watch?v=-xgkaC8QuPc,❌ なし
投資,【阿鼻叫喚】半導体バブル崩壊か!? ブロードコム急落の衝撃！ハイテク全滅の裏で独り勝ちする&quot;あのセクター&quot;がヤバい…🚨📉【米国株で朝活投資】日本一早い米国株市場解説 朝4:30～夏時間,【ウクライナ情勢強化期間と生放送】日本一早い米国株市場解説 住まいと投資ちゃん一級建築士不動産鑑定士,https://www.youtube.com/watch?v=QjTF_RQiFWA,❌ なし
投資,【中堅投資家】ロシア崩壊（最終回）ホルムズ海峡クライシス,隠居TV久保徹朗,https://www.youtube.com/watch?v=IcZKQRi86qQ,❌ なし
投資,【5 29朝】アメリカとイランが60日の停戦延長で暫定合意！トランプ大統領の最終承認はどうなる？,【米国株】しあわせ投資塾,https://www.youtube.com/watch?v=p1PhNWPx3TE,❌ なし
投資,Step 10: Payday &amp; What to Do Next in Real Estate Investing,Chris Goff,https://www.youtube.com/watch?v=RlyB4XsKpFI,❌ なし
テクニカル分析,PULLBACK CONTINUES?,Money Making Market,https://www.youtube.com/watch?v=B_26hdfw2kg,✅ あり → 20260605_113622_B_26hdfw2kg.md
テクニカル分析,"🚨NVDA STOCK BIG DATA TOMORROW! NVDA, SPY, ES, NQ, TSLA, META, &amp; QQQ Predictions! 🚀",Finance with Rey-Jay,https://www.youtube.com/watch?v=R831ZPRHJ4U,❌ なし
テクニカル分析,【なんじゃこら】短期間で崩壊した2つの指標　#米国株 #日経平均 #sp500 #soxl #nvda,毎日チャート分析ちゃんねる,https://www.youtube.com/watch?v=3HQF9sW51Ok,✅ あり → 20260605_113751_3HQF9sW51Ok.md
テクニカル分析,🚨 TOSHI Just LOST Support! Here&#39;s What Happens Next,Porky Flounder65,https://www.youtube.com/watch?v=DxbvZaVjduQ,❌ なし
テクニカル分析,"$SYM, $HUMA, &amp; $KEEL Technical Analysis: Market Structures, Order Blocks, and Key Levels to Watch",Trades2G,https://www.youtube.com/watch?v=bd9GQN73JcA,❌ なし
テクニカル分析,"Stock Market Recap by TTG: Big Rotations on Tape, AI Leaders Get Bought","Christian Fromhertz, Trader  Tribeca Trade Group ",https://www.youtube.com/watch?v=T5SFOQDqQio,❌ なし
テクニカル分析,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / MSFT / NOW,The Finance Hydra,https://www.youtube.com/watch?v=-v2sBgtGIcg,❌ なし
決算分析,【警告】積水ハウス(1928)好決算なのに暴落！,ないとの株式投資,https://www.youtube.com/watch?v=EhivIN0TIcw,❌ なし
決算分析,【株式投資銘柄分析】住友林業（1911）8月決算で何が起きるか？住友林業の通期見通しに潜む下方修正の予兆,ハイエナ投資情報局,https://www.youtube.com/watch?v=r9comEO5CKM,❌ なし
銘柄分析,【個別株分析_当面の株価見通し #16 】信越化学工業　ファナック｜2026.6.5,マネーブレインの日本株分析,https://www.youtube.com/watch?v=zk-daDQdiBc,❌ なし
銘柄分析,【銘柄分析】NVIDIAの次はこれ？フィックスターズ(3687)が秘める成長シナリオと3つのリスク,長期投資のための企業分析チャンネル,https://www.youtube.com/watch?v=NMVjQzx-8eM,❌ なし
銘柄分析,AIバフェットによる企業分析音声「日本エアーテック」 @中2の娘に贈るバフェット投資 術,中2の娘に贈るバフェット投資術,https://www.youtube.com/watch?v=dUo2ZarcCBI,❌ なし
株式投資,配当太郎『新NISAで始める！年間240万円の配当金が入ってくる究極の株式投資』図解で解説,サルでもわかる “ざっくり” ビジネス書解説,https://www.youtube.com/watch?v=DzYeboi-ESk,❌ なし
株式投資,【大化け医療AI株】過去最高益からの「戦略的減益」!? ◯◯がソフトバンク・オラクルと組んで仕掛ける医療DXの全貌！,日本個別株紹介,https://www.youtube.com/watch?v=8YIZo3Miei0,❌ なし
株式投資,【まさかの急浮上】キオクシアが一時ソフトバンク越え│時価総額首位は見えるのか？　　　#キオクシア #時価総額 #日本株 #株式投資 #ソフトバンクグループ,みんかせ株式投資,https://www.youtube.com/watch?v=F7lcHWphkqA,❌ なし
株式投資,【今日の株ニュース｜06/05 朝刊】【景気後退の消滅】米指標急回復で相場が豹変【初心者向け】,毎日の株ニュース【マイカブ | MaiKabu】,https://www.youtube.com/watch?v=dlrmQz8BdQI,✅ あり → 20260605_114846_dlrmQz8BdQI.md
株式投資,【株主優待】銀だこがタダで食べられる!? ホットランド(3196)の優待利回りと業績を完全解説【投資初心者向け】,マネの株主優待俱楽部,https://www.youtube.com/watch?v=Ah2g5y-2cm0,❌ なし
株式投資,テーマ株に飛びついて失敗する理由と回避策「株式投資初心者が知るべき投資の本質」,株式会社FAMORE（ファモア）武田拓也,https://www.youtube.com/watch?v=QVh7TMKG7A4,❌ なし
株式投資,【決算速報】PL 2027年度第1四半期決算：受注残72%増で株価乱高下！驚異の衛星データAIの実力,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=nuy4GId1GKw,❌ なし
株式投資,【円高リスクを甘く見ると危険です】 資産増加の正体は米国株ではなく円安だった可能性とは？,投資水脈,https://www.youtube.com/watch?v=5Sv9_SuK0io,❌ なし
株式投資,貯金派ワイ、投資してこなかった後悔で咽び泣く。今更もう遅いよな…【2chお金スレ】,2ch資産形成スレ,https://www.youtube.com/watch?v=aII2Fr1Qytc,❌ なし
