keyword,title,channel,url,idea
株式,Technical Analysis of Stocks: SPY / QQQ / NVDA / TSLA / AMD / PLTR / MSFT / MU,The Finance Hydra,https://www.youtube.com/watch?v=1usOkdJ9xiY,✅ あり → 20260417_083306_1usOkdJ9xiY.md
株式,株式投資とポケカ相場,オジ倉のポケカ投資,https://www.youtube.com/watch?v=xyKx-GoB708,✅ あり → 20260417_083451_xyKx-GoB708.md
株式,【米国株】S&amp;P500最高値更新　戦争中なのになぜ上がるのか？,もうれつ【米国株投資ch】,https://www.youtube.com/watch?v=XFhGW9qGnrE,✅ あり → 20260417_083551_XFhGW9qGnrE.md
株式,【必見】ナスダック11連騰・S&amp;P500最高値更新の裏で、3つの機関が同時に発した&quot;赤信号&quot;を読み解く,米株マーケットch,https://www.youtube.com/watch?v=CiCtYGYB0ZY,✅ あり → 20260417_083642_CiCtYGYB0ZY.md
株式,ATAI: Stock To Buy! $25 Target Incoming Now! ATAI Stock Analysis,Ez Money Show,https://www.youtube.com/watch?v=qfyA3ALD0ww,✅ あり → 20260417_083735_qfyA3ALD0ww.md
株式,一度だけ言う、今がチャンスな理由。#40代投資#50代投資#中高年投資#老後資金#老後対策#資産形成#40代からの投資#50代からの投資#株式投資#高配当株#投資初心者#日本株#資産形成40代#投資,Vissering Vilmont,https://www.youtube.com/watch?v=K2xdCixe2rw,✅ あり → 20260417_083826_K2xdCixe2rw.md
株式,【4.16】遂に最高値更新キタァー❤️まだ株高演出続く‼️米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=ZVSxtAp7phE,✅ あり → 20260417_083915_ZVSxtAp7phE.md
株式,"【米国株 4/16】ナスダック11連騰の奇跡‼️【sp500,soxl,テスラ,ビットコイン】",伝説投資家さとちゃん,https://www.youtube.com/watch?v=UpWKYea8sPQ,❌ なし
株式,【王者エヌビディア】AI投資の復活でリスクオン到来!!レバレッジ運用のリアルを見せます！【資産運用】,1000万円ガチ対決　米国株運用の裏側、私生活、全部見せます。,https://www.youtube.com/watch?v=Fod7CeLP1pU,✅ あり → 20260417_084110_Fod7CeLP1pU.md
株式,【週末に動いた】米軍によるイラン攻撃！株式市場への影響は？,株価チャート分析チャンネル,https://www.youtube.com/watch?v=kZW3cyUmrxc,✅ あり → 20260417_084205_kZW3cyUmrxc.md
株式,【高配当】永久に保有したい世界ニッチトップ厳選10銘柄,株式市場ラジオ,https://www.youtube.com/watch?v=R8lJ_a_BgaM,✅ あり → 20260417_084248_R8lJ_a_BgaM.md
株式,【株式会社ニューロマジック】黒字転換と初配当が示す「収益体質変革」の正体！安定成長へのシナリオを徹底解説,決算ちゃん,https://www.youtube.com/watch?v=DWkqXOMXdvQ,✅ あり → 20260417_084335_DWkqXOMXdvQ.md
株式,【個別株分析 # 183】キオクシアHD｜2026.4.16,マネーブレインの日本株分析,https://www.youtube.com/watch?v=jGetIlEmAIs,❌ なし
株式,【株式会社INGS】2026年8月期中間の劇的進化：ラーメン・レストラン二刀流が描く、外食の常識を覆す利益成長の全貌,決算ちゃん,https://www.youtube.com/watch?v=SaxG9_T1riY,✅ あり → 20260417_084505_SaxG9_T1riY.md
株式,【株式会社クリーマ】ギフト市場参入と収益性向上の裏側：赤字縮小から反転攻勢への全貌,決算ちゃん,https://www.youtube.com/watch?v=y6vzRNJZWhQ,❌ なし
株式,【グロースエクスパートナーズ】減益決算の裏に隠された「反撃の種」と、投資家が注視すべき「底入れ」のサインにょろ！,決算ちゃん,https://www.youtube.com/watch?v=2f7cVSSyeF0,✅ あり → 20260417_084634_2f7cVSSyeF0.md
株式,【新NISA】資産運用は新NISAだけで十分です！2000万円までの年代別シミュレーション解説！【オルカン 投資信託】,アズキ投資チャンネル,https://www.youtube.com/watch?v=keQJtrRFjt8,✅ あり → 20260417_084723_keQJtrRFjt8.md
株式,【株式会社システムインテグレータ】AIネイティブへの変革と「累進配当」への舵切り――10年目標への分岐点を読み解くにょろ,決算ちゃん,https://www.youtube.com/watch?v=99U4CnY9bgc,✅ あり → 20260417_084801_99U4CnY9bgc.md
株式,【株式会社マーキュリー】利益5 5倍増の衝撃と不動産ビッグデータの真価：2026年2月期決算から読み解く大逆転シナリオ,決算ちゃん,https://www.youtube.com/watch?v=27YAVLUgnbY,✅ あり → 20260417_084849_27YAVLUgnbY.md
株式,【半導体株下落】過熱感や出尽くし売りには要注意！S&amp;P500史上最高値更新！　#米国株 #日経平均 #sp500,毎日チャート分析ちゃんねる,https://www.youtube.com/watch?v=VqzHxr09mwM,✅ あり → 20260417_084935_VqzHxr09mwM.md
株式,【株式会社ボードルア】AIに代替されない最強のインフラ守護神！2026年2月期決算で見えた「独走」のロードマップ,決算ちゃん,https://www.youtube.com/watch?v=AzyMaMQQrMc,✅ あり → 20260417_085026_AzyMaMQQrMc.md
株式,【焦って飛び乗ったらあかん？】ソフトバンクG(9984)窓開け急騰の裏側。狂乱の米国株から読む日経平均と、プロの攻守戦略,みんなのニュース株ラジオ,https://www.youtube.com/watch?v=O6lzk0cZU18,✅ あり → 20260417_085133_O6lzk0cZU18.md
株式,4月15日の米国市場で注目された大きく動いた銘柄,beikoku-stock,https://www.youtube.com/watch?v=J_wdv1dfIkI,✅ あり → 20260417_085214_J_wdv1dfIkI.md
株式,環境分析 2026/4/15,メタプラネット応援チャンネル,https://www.youtube.com/watch?v=1BHctduliOo,❌ なし
