keyword,title,channel,url,idea
株式,TSAT Stock Alert: Massive Spike! Is Telesat a Buy Now?,Stock US Radar ,https://www.youtube.com/watch?v=Sj2a0Yt-kF8,❌ なし
株式,Robinhood portfolio update! Dividends from this week! ,Jonny A,https://www.youtube.com/watch?v=OaSN2YekcOo,✅ あり → 20260405_082319_OaSN2YekcOo.md
株式,４月４日　朝LIVE！大注目‼️雇用統計でどーなっちゃうの⁉️米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=8osRi_U7b78,❌ なし
株式,【仕込み時】今期中に株式分割の発表が期待できる6銘柄,40代元証券マンの高配当株投資,https://www.youtube.com/watch?v=r91lySay-lk,✅ あり → 20260405_082527_r91lySay-lk.md
株式,楽天グループの財務戦略と今後の展望！モバイル事業の状況が株価に与える影響は？,お金の未来ラボ,https://www.youtube.com/watch?v=0BV7obPc5w8,❌ なし
株式,【永久保存版】10年続けた米国株投資の現実｜資産◯倍の答えと今やるべきこと,もうれつ【米国株投資ch】,https://www.youtube.com/watch?v=_JZ71ZZfE2k,✅ あり → 20260405_082659__JZ71ZZfE2k.md
株式,【株式投資銘柄分析】マルマエ（6264）「利益率低下」「進捗未達」でパニック売り？KMAC買収のバグと歪みの裏で進行する化け物企業への変貌,ハイエナ投資情報局,https://www.youtube.com/watch?v=kFtudokhS3w,✅ あり → 20260405_082758_kFtudokhS3w.md
株式,清原達郎氏も保有する総利回り５％超えなど神優待銘柄３選！,Ana Laura Ferreira Scherer,https://www.youtube.com/watch?v=9HivIR2NFBA,✅ あり → 20260405_082859_9HivIR2NFBA.md
株式,高配当株は“罠”なのか？S&amp;P500と比較した残酷な現実,S&P500太郎の投資信託図書館,https://www.youtube.com/watch?v=YzgwYqxDKlw,✅ あり → 20260405_082953_YzgwYqxDKlw.md
株式,三菱重工 lm 耳だけ企業分析 | 音速でわかる日本株,耳だけ企業分析 ! 音速でわかる日本株,https://www.youtube.com/watch?v=Em8Hue_hj4w,✅ あり → 20260405_083039_Em8Hue_hj4w.md
株式,【朝刊】米雇用統計で債券急落、円高と日本株への影響を徹底解説【といといファイナンスラジオ】,といといファイナンスラジオ,https://www.youtube.com/watch?v=29tIscg4ha0,✅ あり → 20260405_083127_29tIscg4ha0.md
株式,【任天堂(7974)株価】Switch 2絶好調なのに急落!? 大規模売出しの裏側と本当の「買い時」を徹底点検！【焦って高値で飛びつくな】,のんびり株分析作業員,https://www.youtube.com/watch?v=L72y_1YsqMo,✅ あり → 20260405_083228_L72y_1YsqMo.md
株式,RLAY Stock Alert: Massive Breakout &amp; New 52-Week High!,Stock US Radar ,https://www.youtube.com/watch?v=ATvv6JWi_dU,✅ あり → 20260405_083319_ATvv6JWi_dU.md
株式,【4/4米国株 MAD MONEY】過去の鉄則崩壊！？異常な強気相場で絶対買うべきAIインフラ大本命「ワンオーク」＆高配当シニアREITを大公開！,米国株投資 - ジム・クレイマー解説,https://www.youtube.com/watch?v=btANFP-LMMs,✅ あり → 20260405_083352_btANFP-LMMs.md
株式,KDDIが下方修正！架空循環取引の全容が解明！もはやマジック！広告代理事業の売上99.7%が嘘！実行犯の目的は？循環取引と今後の株価を解説！,ワーク太郎と株・仕事の話題を話し合うチャンネル,https://www.youtube.com/watch?v=qe9-9fcoy5I,❌ なし
株式,【再び年初来高値】どこまでいくん？古河電工の異次元の強さ！今後の株価を他社比較で予想！【株ラジオ】,半株のコツコツデイトレード,https://www.youtube.com/watch?v=zvJbpRK642g,✅ あり → 20260405_083537_zvJbpRK642g.md
株式,第22回東急株式会社無担保社債は買いか？,しらいし3333,https://www.youtube.com/watch?v=gEvvaDXWjdQ,✅ あり → 20260405_083627_gEvvaDXWjdQ.md
株式,【衝撃】月1万円の配当金は誰でも作れる！？一生お金を生む「最強マネーマシン」の作り方をプロがガチで解説するぞｗｗ不労所得でFIRE【2chお金スレ】,優待・配当スレまとめ【株道】,https://www.youtube.com/watch?v=BtHMCqihqJU,✅ あり → 20260405_083728_BtHMCqihqJU.md
株式,【GoogleのTurboQuant】キオクシア 27年3月期の利益予想が凄まじい！！PER超割安！26/4/4/(土),株のとびら チャンネル,https://www.youtube.com/watch?v=advD0sP_T8Q,✅ あり → 20260405_083802_advD0sP_T8Q.md
株式,【新会社設立】日本の伝統を世界へ｜株式会社だー始動メンバー紹介,木彫職人まえだの挑戦,https://www.youtube.com/watch?v=JQkbZyQye20,❌ なし
株式,個人投資家の99%が知らない！「520移動平均線戦法」で日本株の急騰銘柄を攻略、成功率90%の秘訣#日本株 #五大商社 #三井物産 #丸紅 #三菱商事 #520移動平均線戦法,明鏡株式市場技術観察,https://www.youtube.com/watch?v=4RuYZth9t9A,✅ あり → 20260405_084007_4RuYZth9t9A.md
株式,【東ソー・4042】「地味な素材屋」という錯覚。垂直統合とハイテク素材が築く「最強の堀」,長期投資仙人,https://www.youtube.com/watch?v=aybzMOCBeCM,✅ あり → 20260405_084054_aybzMOCBeCM.md
株式,「日本株は再評価されるのか？内部留保が動かす次の市場シナリオ」,日本株分析TV,https://www.youtube.com/watch?v=80hodJ5CWXk,✅ あり → 20260405_084155_80hodJ5CWXk.md
株式,AMC STOCK NEWS: AMC CALLING OUT CITADEL! HIDING SYNTHETICS!,AMC INVESTOR,https://www.youtube.com/watch?v=ARkAa_kuIng,❌ なし
