keyword,title,channel,url,idea
株式,株式会社ずんだもん技術室AI放送局【20260423】,株式会社ずんだもんチャンネル,https://www.youtube.com/watch?v=hr_WO7i8Uk0,✅ あり → 20260425_132914_hr_WO7i8Uk0.md
株式,【決算速報】テスラ 26年Q1決算！納車未達も利益は急増？AI企業への変貌と株価の行方を徹底解説,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=ji81qCvHlOo,✅ あり → 20260425_133012_ji81qCvHlOo.md
株式,"【米国株 4/23】プロが「860億ドル」の爆買い！短期下落では焦って売るな！（NY市場4/22）【S&amp;P500, NASDAQ100】",米国株ディープダイブ,https://www.youtube.com/watch?v=b-uI9YT0b3E,✅ あり → 20260425_133103_b-uI9YT0b3E.md
株式,【NTT株の真実】なぜ150円から動かない？2000億自社株買い×新NISAの裏で進む「需給の罠」とテンバガーへの道【IOWN・日銀利上げ】#NTT #日本株 #高配当株 #新NISA,和風ビジネス誌,https://www.youtube.com/watch?v=9BLcIRbK5bw,✅ あり → 20260425_133201_9BLcIRbK5bw.md
株式,暴落を待つ人が損をする？データが証明する「最高値更新後」の驚異のリターン,一株入魂,https://www.youtube.com/watch?v=o2WmTZ4J3RQ,✅ あり → 20260425_133310_o2WmTZ4J3RQ.md
株式,【銘柄分析】株式会社SHIFT（3697）徹底解剖！最高益更新でV字回復を遂げた成長株（GARP）の圧倒的な強みと将来性,聴く日本株 〜スキマ時間の投資戦略〜,https://www.youtube.com/watch?v=VEY-FoyIDCk,✅ あり → 20260425_133415_VEY-FoyIDCk.md
株式,日経524円高の裏で銀行株だけが「真っ逆さま」の怪。爆益なのになぜ売られる？期待剥落の正体を暴く#日本株 #日経平均 #銀行株 #三菱UFJ #三井住友フィナンシャルグループ,FIREへの道,https://www.youtube.com/watch?v=vxO9VE0nJaM,✅ あり → 20260425_133513_vxO9VE0nJaM.md
株式,【エヌビディアCEOが熱視線】時価総額75億円の「理経」は本物の10倍株か？フィジカルAIが起こす時価総額14兆円への挑戦状#株式投資 #エヌビディア   #理経 #日本株 #NVIDIA,資産運用アカデミー,https://www.youtube.com/watch?v=NkI2gt6gsiQ,✅ あり → 20260425_133629_NkI2gt6gsiQ.md
株式,【2ch投資スレ】一生保有できる高配当株→長期で安定収入を得られる殿堂入り銘柄10選,2ch億り人への投資スレまとめ ,https://www.youtube.com/watch?v=R2abJAnX81Q,✅ あり → 20260425_133732_R2abJAnX81Q.md
株式,【速報】利益はTSMCを超えたのにPERは3分の1以下——メモリー株に&quot;スーパーサイクル&quot;は来るのか,米株マーケットch,https://www.youtube.com/watch?v=QIJlGEdNnY8,✅ あり → 20260425_133834_QIJlGEdNnY8.md
株式,【速報】ナスダック爆上げ！🚀 イラン停戦延長で市場が沸騰中！テスラ決算まで生放送【米国株で朝活投資】日本一早い米国株市場解説 朝4:30～夏時間,【ウクライナ情勢強化期間と生放送】日本一早い米国株市場解説 住まいと投資ちゃん一級建築士不動産鑑定士,https://www.youtube.com/watch?v=_ZG960X8xmw,✅ あり → 20260425_133949__ZG960X8xmw.md
株式,【2026年を総括！】買ってよかった高配当株30社！バクの高配当株ポートフォリオは⁉️,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=acNTdBTW8ys,✅ あり → 20260425_134112_acNTdBTW8ys.md
株式,【決算で大幅変動⁉️】今から作るなら？PF利回り4%超安定配当株で作る最強の高配当株PF2026年１１月末,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=yFxegc_V-Kc,✅ あり → 20260425_134231_yFxegc_V-Kc.md
株式,【久しぶりLive】買った株・売った株・注目している株をみんなで語ろう！,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=hTe5tsMdX9E,✅ あり → 20260425_134423_hTe5tsMdX9E.md
株式,【一生持ちたい！】最強の高配当株決定！王道株はコレだ！【TOP10】,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=7KCDUo4NSe8,✅ あり → 20260425_134547_7KCDUo4NSe8.md
株式,4月23日（木）テスラ決算速報！GEベルノバ好決算で株価10倍！日本の原発関連にも波及か？！,KIS公式版　経済・株式・世界情勢の解説,https://www.youtube.com/watch?v=Q17mw99ncZs,✅ あり → 20260425_134702_Q17mw99ncZs.md
株式,【決算速報】TXN 2026年第1四半期決算！アナログ半導体の王者が完全復活、株価急騰の理由を徹底解説,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=KsDT3YZN9Q4,✅ あり → 20260425_134810_KsDT3YZN9Q4.md
株式,株式投資・投資信託で買うべき商品は一つだけ。元三菱UFJ銀行解説【結論：米国ETF】,お金と時間の未来学院,https://www.youtube.com/watch?v=9GA3aUQcZnY,⏭️ スキップ
株式,メタプラネットの株価が上昇しない理由は、コレだ💥💥💥,マウンテンロックTV　　勝利の株式投資チャンネル,https://www.youtube.com/watch?v=auryCZ_CJYE,✅ あり → 20260425_134906_auryCZ_CJYE.md
株式,"【米国株 4/23】米国イランの無期限停戦祭り‼️【sp500,soxl,テスラ,ビットコイン】",伝説投資家さとちゃん,https://www.youtube.com/watch?v=5dZ1H07xemc,✅ あり → 20260425_135002_5dZ1H07xemc.md
株式,米国株・ビットコイン市場が変わり始めている。今後の注目ポイントは？,仮想通貨チャンネル - Joe Takayama,https://www.youtube.com/watch?v=tVA_xTnUITc,❌ なし
株式,【ストップ高】ドローン株が急騰！防衛大臣の発言で何が起きた？【ずんだもん】,ずんめた経済ニュース解説,https://www.youtube.com/watch?v=8MBDRY_hOEM,✅ あり → 20260425_135242_8MBDRY_hOEM.md
株式,Watch Report「株式会社朝日ラバー〜弾性無限の創造で持続的な価値向上〜」（埼玉ビジネスウオッチ2026年4月11日放送分）,テレ玉NEWS,https://www.youtube.com/watch?v=4r-OhxBPnqE,✅ あり → 20260425_135343_4r-OhxBPnqE.md
株式,【新記録更新】SOX16連騰で日経平均も？少し危うさも感じる相場　#米国株 #日経平均 #sp500 #soxl,毎日チャート分析ちゃんねる,https://www.youtube.com/watch?v=VYqNje1aMDw,❌ なし
