keyword,title,channel,url,idea
株式,「萩原株式会社スリーアイ事業部」のアイデア満載の便利な家具,事業者専用の卸・仕入れサイト【スーパーデリバリー】,https://www.youtube.com/watch?v=7-a7ti3ikE0,✅ あり → 20260422_191229_7-a7ti3ikE0.md
株式,一旦休憩!ホルムズ海峡注視続く 下値は限定的 FANG+は耐えた!SOXLは14連騰！アップルはクックCEOが会長職就任で好感。さぁ決算シーズン本格化 今週はテスラだ【米国株ニュース 新NISA攻略】,ふぁん丸の米国株ファンチャンネル!【FANG+いけ!S&P500最強!NISA応援】,https://www.youtube.com/watch?v=ycbRmTGa3_Y,❌ なし
株式,【株式投資】4/22米イラン停戦の発表でS&amp;P500が動きます！遂に全投資家の資産が倍増!?,徳川の定年からの日米株戦略,https://www.youtube.com/watch?v=qm0SShvuogc,❌ なし
株式,ASTスペースモバイル株急落の理由　宇宙ブロードバンド覇権争いの勝者は誰か,beikoku-stock,https://www.youtube.com/watch?v=xGu7qacL2s4,✅ あり → 20260422_191617_xGu7qacL2s4.md
株式,4/20　日経6万　先物　株のデイトレードライブ配信3,投資家エンタメストGiwa,https://www.youtube.com/watch?v=qbwavCAksoE,⏭️ スキップ
株式,４月２１日　朝LIVE！今週が山場だぜ‼️一緒に乗り越えよう⭐️米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=FNw0hl3G-Kg,✅ あり → 20260422_191908_FNw0hl3G-Kg.md
株式,【日本空調サービス】今期経常を14％上方修正・最高益予想上乗せ・増配実施で絶好調の企業に独占インタビュー！,馬渕真理子さんと一緒に株式について学びましょう。,https://www.youtube.com/watch?v=7N-fVfsMtms,✅ あり → 20260422_192052_7N-fVfsMtms.md
株式,S＆P５００最高値の後、失速！原油急騰、ホルムズ再緊張で市場に異変？！,高校生でも分かる米国株,https://www.youtube.com/watch?v=MDIpa6DsZMQ,✅ あり → 20260422_192156_MDIpa6DsZMQ.md
株式,株式会社ソフトウェア・サービス：3月度売上193%爆増の衝撃と受注残から読み解く「真の買い時,決算ちゃん,https://www.youtube.com/watch?v=azp8k8Sk_Yk,✅ あり → 20260422_192328_azp8k8Sk_Yk.md
株式,【モーニングレポート】米国株は小幅反落！過熱感の調整の動き、米イラン情勢は膠着状態も進展か？,エモリちゃんねる,https://www.youtube.com/watch?v=Xv9xbXSzyAk,✅ あり → 20260422_192430_Xv9xbXSzyAk.md
株式,日経348円高の3つの理由,サクッとわかる経済ニュース,https://www.youtube.com/watch?v=0908d7JN1Os,⏭️ スキップ
株式,アマゾンがアンソロピックに投資。幻覚剤銘柄が急騰。４月２１日火曜～あす上がる株米国版。最新のアメリカ株価と株式投資。高配当株やデイトレ情報も,株リアルライブ,https://www.youtube.com/watch?v=iuvpNnOPXSk,✅ あり → 20260422_192638_iuvpNnOPXSk.md
株式,【IPO解剖】梅乃宿酒造：老舗酒蔵の皮を被った「高収益リキュール工場」。配当利回り3.4%と「VCエグジット」の裏側,Stock Arena 株式投資の迷宮,https://www.youtube.com/watch?v=pHU3663gH1I,❌ なし
株式,【転換 or 加速】今日は変化日です。どんな動きになるか？　#米国株 #日経平均 #sp500,毎日チャート分析ちゃんねる,https://www.youtube.com/watch?v=C98KOz_0oTk,❌ なし
株式,4月20日の米国市場で注目された大きく動いた銘柄,beikoku-stock,https://www.youtube.com/watch?v=cgshRZgsAsc,✅ あり → 20260422_192946_cgshRZgsAsc.md
株式,株反落、和平協議の不確実性で原油高｜昨日（2026年4月20日）の米国市場、日本市場まとめ【米国株ニュース】,はちわりの株価分析チャンネル,https://www.youtube.com/watch?v=-OMNvwbdjF4,✅ あり → 20260422_193126_-OMNvwbdjF4.md
株式,【結論】防衛株はまだ買えるのか？,株で億る,https://www.youtube.com/watch?v=Clg84LQLk6M,✅ あり → 20260422_193239_Clg84LQLk6M.md
株式,2026年4月20日(月)18:30～東海ソフト株式会社IR説明会(証券コード:4430)／ご登壇者：取締役会長 伊藤 秀和 様,湘南投資勉強会オンライン,https://www.youtube.com/watch?v=--F9q6vegME,✅ あり → 20260422_193400_--F9q6vegME.md
株式,【4.21】ヤバイ‼️アメリカがデフォルト⁉️次の策はコレだー👍米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=c6zgknCkpOI,✅ あり → 20260422_193450_c6zgknCkpOI.md
株式,今、日本の半導体株で“触らない方がいい可能性がある銘柄TOP6 #日本株 #日経平均 #半導体株,日本株の今,https://www.youtube.com/watch?v=sUfBsDhNjiE,⏭️ スキップ
株式,主要企業の決算関心高まる,岩井コスモ証券,https://www.youtube.com/watch?v=NGCuFNRxaGs,✅ あり → 20260422_193710_NGCuFNRxaGs.md
株式,"再び始まる、ボーナスタイム【S P500, NASDAQ100】",米国株S&P500投資研究所,https://www.youtube.com/watch?v=BfXAKfzW0FY,⏭️ スキップ
株式,【株式投資銘柄分析】東洋エンジニアリング（6330）国策テーマの裏で進行する「37%希薄化」の罠！赤字200億の泥船から逃げるファンド,ハイエナ投資情報局,https://www.youtube.com/watch?v=nGP4ffacQJw,❌ なし
株式,住宅情報館株式会社　ARCHITECT STYLE LAB　2026/1,FUKUI COMPUTER ARCHITECT ch. 建築,https://www.youtube.com/watch?v=mUV02dGUVMs,✅ あり → 20260422_194010_mUV02dGUVMs.md
