keyword,title,channel,url,idea
株式,【格差拡大】株やらない人だけ貧乏になる時代へ…ナフサ危機で物価爆上げ【2chお金スレ】【2ch有益スレ】,たぬきの2chお金スレまとめ,https://www.youtube.com/watch?v=Dwe-NN3ceI8,⏭️ スキップ
株式,【罠銘柄】買ってはダメ！減配や優待⇒暴落リスクのある要注意銘柄　総集編TOP5も｜個人投資家300人アンケート,モーモーパパ　100人アンケートで楽しく投資スキルアップ,https://www.youtube.com/watch?v=XsqFWAsxlvM,⏭️ スキップ
株式,SaaSの死を乗り越えて復活する米国株SaaS銘柄はコイツらだ！,逆張りの米国株投資,https://www.youtube.com/watch?v=wkAOjWgmsoE,⏭️ スキップ
株式,西田明弘（にしだ・あきひろ）さん 【株式会社江戸ヴァンスRyukyu代表取締役】,【公式】ラジオ沖縄,https://www.youtube.com/watch?v=gfWV5kS3Gxo,⏭️ スキップ
株式,【2ch お金スレ 】5月の本決算ラッシュで爆益確定 今のうちに仕込むべき大増配期待のお宝銘柄を晒してけ【 2ch 有益スレ 】,2ch話題のお金投資スレ,https://www.youtube.com/watch?v=0PmtblSjkNs,⏭️ スキップ
株式,半導体株が爆発的上昇 この流れはいつまで続く？   26/4/19,米国NASDAQと共に  半導体から読むハイテク株投資,https://www.youtube.com/watch?v=pM3cTb1WrlE,⏭️ スキップ
株式,【希望株価の現実】会社売却で社長が取るべき2つの選択肢/株価算定を事例で解説【M&amp;Aを漫画で解説/第45話】,M&A STUDIO,https://www.youtube.com/watch?v=qNXc4Ypumz8,❌ なし
株式,PBR 1倍未満で且つ配当利回りが4%を超えている割安高配当株を5銘柄ご紹介します,投資禅【Forget the money】,https://www.youtube.com/watch?v=5MLMvB1ez-4,❌ なし
株式,【資産公開】村田の次に来るAI銘柄はこれ,人生★株とコーラ,https://www.youtube.com/watch?v=etKp9LBf0LE,✅ あり → 20260421_050208_etKp9LBf0LE.md
株式,【2連ストップ安】データセクション特大増資で大幅安に。買いなのか？,株式市場ラジオ,https://www.youtube.com/watch?v=Wb9kOXKmE7w,✅ あり → 20260421_050253_Wb9kOXKmE7w.md
株式,【解説】分配金倍増！【435A iFreeETF 日本株配当ローテーション戦略】 | FIRE目前ずんだもん,投資やお金のコソコソ話@FIRE目前ずんだもん,https://www.youtube.com/watch?v=hHxjr9lnw8k,✅ あり → 20260421_050352_hHxjr9lnw8k.md
株式,ゴールドよりすごい！？金鉱株投資信託とは？,経済のキホン,https://www.youtube.com/watch?v=dhKFbkQCwJI,✅ あり → 20260421_050441_dhKFbkQCwJI.md
株式,Geely：株価分析（最大リターン+33.9%、リスクスコア61）,クオンツ分析,https://www.youtube.com/watch?v=sNhIsabY6Aw,✅ あり → 20260421_050524_sNhIsabY6Aw.md
株式,JX金属半年後株価をAIで分析した結果,株ちゃんAI活用チャンネル,https://www.youtube.com/watch?v=0jtC6oI6BDE,✅ あり → 20260421_050616_0jtC6oI6BDE.md
株式,【日経平均6万円目前】中東リスク後退で株高加速、でも危険な“過熱相場”の正体と投資戦略は,うみはら,https://www.youtube.com/watch?v=78w14qorya0,✅ あり → 20260421_050700_78w14qorya0.md
株式,【配当金生活】3月配当金＆全銘柄紹介！累進配当株を選んで配当を育てる｜株主優待で保有のモチベーションUP！,シニアちゃんの株主優待Vlog,https://www.youtube.com/watch?v=E1CLjyPSaWs,✅ あり → 20260421_050756_E1CLjyPSaWs.md
株式,【最強のファンド】投資信託年初来リターンランキングTOP5【新NISA】,アズキ投資チャンネル,https://www.youtube.com/watch?v=Da7tJ_vzq5U,✅ あり → 20260421_050857_Da7tJ_vzq5U.md
株式,【50代60代】S&amp;P500・全世界株式で、なぜ失敗するのか…。老後資金の投資戦略,日本マネー掲示板 ,https://www.youtube.com/watch?v=G5g7zLgWc8U,✅ あり → 20260421_050959_G5g7zLgWc8U.md
株式,株初心者がやらかした失敗5選,株ケン@スイング投資,https://www.youtube.com/watch?v=3F_yAt0y1Ag,❌ なし
株式,4月のXデー迫る。戦争株・解消売りへ。来週の投資戦略,投資の寺子屋、暁投資顧問の相場状況！,https://www.youtube.com/watch?v=p0H-oU74pJI,✅ あり → 20260421_051208_p0H-oU74pJI.md
株式,【高配当＆割安】たった10万円以下で持てる化け物銘柄！日経平均が高値圏だからこそ押さえておくべき日本株を一挙公開！【ゆっくり解説】,たくやの投資チャンネル,https://www.youtube.com/watch?v=I6upPXnX47o,⏭️ スキップ
株式,前代の“株神”に一家を滅ぼされた？今回は、あいつが跪く日まで俺はすでに計算している！公式で株式市場を操るなんて、俺にとっては指を動かすだけのことだ！,ネオンシアター,https://www.youtube.com/watch?v=JxFTp6RR_jE,⏭️ スキップ
株式,【ギャンブル投資】この強気相場の中、禁断のあの銘柄でついに勝負に出た30代OL。,パジャマで株を買うOL,https://www.youtube.com/watch?v=sUGGAVaLik4,⏭️ スキップ
株式,SOXL半年後株価は〇〇,株ちゃん投資情報AI,https://www.youtube.com/watch?v=AJ5R5Armhn8,✅ あり → 20260421_051633_AJ5R5Armhn8.md
