keyword,title,channel,url,idea
株式,日経平均 一時6万円突破！止まらないインフレ。日本株は過熱気味？,トウシル [楽天証券],https://www.youtube.com/watch?v=7Uzjs0KOBes,✅ あり → 20260426_072709_7Uzjs0KOBes.md
株式,【9501 東京電力】巨額赤字の裏に隠された「年1000億の利益装置」。なぜ今、プロは東電を買い直すのか？#東京電力 #9501 #日本株 #株式投資 #原発再稼働 #柏崎刈羽,億りびとの羅針盤,https://www.youtube.com/watch?v=CXZ6ccwA0Ew,✅ あり → 20260426_072806_CXZ6ccwA0Ew.md
株式,テスラはもう自動車株ではない？Q1決算が示す「AI・ロボット企業」への完全移行,ゴリラのお金の学校〜子供にも教えたいお金のハナシ〜,https://www.youtube.com/watch?v=Og9xdQrxEF0,✅ あり → 20260426_072915_Og9xdQrxEF0.md
株式,【今年最大のチャンス】あの大人気大型株がついに株式分割を発表しこれからとんでもないことが起こるかもしれません,『お金の雑学』ゆっくり解説,https://www.youtube.com/watch?v=xNr6nmNJPIU,✅ あり → 20260426_073030_xNr6nmNJPIU.md
株式,【個人投資家必見】重要度SSS｜多くの個人投資家がなぜ株で負けているのか？「決算」で見るべき指標とチャートを元ゴールドマンが徹底解説！,おーちゃん【元外銀マン】,https://www.youtube.com/watch?v=mB7nIz3cY7s,✅ あり → 20260426_073116_mB7nIz3cY7s.md
株式,【撮って出し】衆院選挙後の日本株や日本経済の見通しについて解説します。,馬渕真理子さんと一緒に株式について学びましょう。,https://www.youtube.com/watch?v=u8iyUCXKEuY,✅ あり → 20260426_073222_u8iyUCXKEuY.md
株式,株式投資の解説「CP（現金保有率）の適正は？」,投資家リバティ,https://www.youtube.com/watch?v=tPo0jIPzwyk,❌ なし
株式,祝！？日経平均株価6万円は夢か幻か？とんでもない重大な真実を公開します。,投資の寺子屋、暁投資顧問の相場状況！,https://www.youtube.com/watch?v=eVYF900I84Q,✅ あり → 20260426_073444_eVYF900I84Q.md
株式,【ライブ】日経平均株価 下落/《決算速報》テスラ IBM ボーイング キヤノン/牧野フライス製作所が大幅安/株式投資/最新情報｜4月23日(木)〈Every Stock NEWS〉,IRTV Channel,https://www.youtube.com/watch?v=9FqDPycgN-o,✅ あり → 20260426_073619_9FqDPycgN-o.md
株式,日米住宅株が低迷！？その背景とは？ | 経済ニュース　今日の気になる話題,元証券マン　しんさん,https://www.youtube.com/watch?v=9ySBpvqzTo4,✅ あり → 20260426_073728_9ySBpvqzTo4.md
株式,株式会社PLENTY　創立20周年記念式典,株式会社プレンティー　マーケティング事業部,https://www.youtube.com/watch?v=LUhOkzLn22Q,❌ なし
株式,田中泰輔のマネーは語る：【米日株】大波乱相場 儲ける人・損する人（田中 泰輔）【楽天証券 トウシル】,トウシル [楽天証券],https://www.youtube.com/watch?v=o6k6pVkwOyU,✅ あり → 20260426_074019_o6k6pVkwOyU.md
株式,【必見】株式投資で勝つ人の習慣5選,豊かライフハック【ライフハックまとめ】,https://www.youtube.com/watch?v=eyzPUoE0hYo,❌ なし
株式,18 オルカン…S&amp;P500…なんですかそれは…？【田村亮＆鈴木奈々 自腹で米国株はじめました #4】#田村亮 #鈴木奈々 #投資 #米国株 #オルカン #S&amp;P500, 〇〇の米国株日記,https://www.youtube.com/watch?v=pxAERH4iaLU,✅ あり → 20260426_074321_pxAERH4iaLU.md
株式,【経営伴走サポートインタビュー】株式会社 T.P. タレントテック　小林様,Shota Uratani / Webシステム受託開発営業・IT受託経営・戸建投資,https://www.youtube.com/watch?v=o3EVL7GbF6U,❌ なし
株式,【格安大化け株】1万円以下で100株買える、大化け候補株ランキングTop10,モーモーパパ　100人アンケートで楽しく投資スキルアップ,https://www.youtube.com/watch?v=V9Srar_M-MI,✅ あり → 20260426_074520_V9Srar_M-MI.md
株式,【韓国経済崩壊】株式市場の暴落を様々な観点で解説します！,不動産アニキの非常識な投資学,https://www.youtube.com/watch?v=-nkgPUo4GHM,✅ あり → 20260426_074626_-nkgPUo4GHM.md
株式,オルカンに〇年間だけ積み立てると、勝手に資産が増え始めます！,ほったらかし投資のフクロウ先生,https://www.youtube.com/watch?v=EgE_2NS3gTM,✅ あり → 20260426_074727_EgE_2NS3gTM.md
株式,【森永康平×株式新聞】原油高・利上げ・有事の三重苦でも沈まない企業の条件｜美容×BTC保有のコンヴァノに聞く,株式新聞【公式】,https://www.youtube.com/watch?v=8P1jOJbbNS0,✅ あり → 20260426_074855_8P1jOJbbNS0.md
株式,【パチスロ】GODよりラッキートリガーよりボーナストリガーより稼ぐ！株式市場は設定6ががら空きの状態です【機械割青天井】,爆上げ銘柄分析のかぶカブキ(主に日本株),https://www.youtube.com/watch?v=RRbRwPqcnAs,❌ なし
株式,ソフトバンクの株価連日急騰｜昨年高値の6923円が射程に,株デイリーTube,https://www.youtube.com/watch?v=t2BMhQUd31w,❌ なし
株式,【防衛・宇宙で株価急騰】三菱重工業を徹底解説。H3ロケット成功後の成長戦略と今後の見通しとは？,銘柄研究部,https://www.youtube.com/watch?v=8rbcT-PGPxk,✅ あり → 20260426_075143_8rbcT-PGPxk.md
株式,【上がる材料株！？】NECがアンソロピックと提携、津田駒工業が狂い上げ4バガー突破など！2026年4月24日（金）の日本株最新情報,お祈り株投資家フラム,https://www.youtube.com/watch?v=5iL7iAYyZyE,❌ なし
株式,ずんだもん株式実況ch のライブ配信,ずんだもん株式実況ch,https://www.youtube.com/watch?v=PeCL1FLctK0,❌ なし
