keyword,title,channel,url,idea
株式,日経平均6万円目前!？信用買い残5兆円超の危険シグナル!調整の予兆？,投資家向けの飲料店,https://www.youtube.com/watch?v=aMtnM9yezn4,✅ あり → 20260514_151624_aMtnM9yezn4.md
株式,「オルカン・S&amp;P500だけ」は機会損失です。新NISAで持つべき最強ETF５選,投資初心者のための副収入の教室,https://www.youtube.com/watch?v=pjfo5Nexxd4,⏭️ スキップ
株式,デイトレ銘柄検討（2026年5月11日〜）,DYM株式投資研究所,https://www.youtube.com/watch?v=Eu392pCdVEo,✅ あり → 20260514_151755_Eu392pCdVEo.md
株式,Marimaca Copper Stock Analysis | The 48% Valuation Disconnect,Flash by StockSentinel ai,https://www.youtube.com/watch?v=60iSNmS9EVA,⏭️ スキップ
株式,【任天堂ADR暴落！日経平均6万5000円へ？AI半導体株が狂い上げ】任天堂/SCREENHD/三菱HCキャピタル/ベイカレント/伊勢化学/富士通/スクウェア・エニックス/パナソニック/ソニー/トヨタ,【公認】Sho's投資情報局切り抜き株ファンチャンネル,https://www.youtube.com/watch?v=D442c2PAgy0,✅ あり → 20260514_151913_D442c2PAgy0.md
株式,５月１１日　朝LIVE！まもるはNASDAQはまだここまで伸びると思っている🌏米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=o_T4nfHjoLA,⏭️ スキップ
株式,大手投資家たちは、「株価が低いからといって割安とは限らない。株価が高いからといって割高とは限らない」と指摘している。株式の真の価値を見極める方法,金融経済学,https://www.youtube.com/watch?v=yMM0ozxR1dE,❌ なし
株式,【決算分析】Howmet Aerospace (HWM) 2026年Q1決算大解剖～成長のツインエンジンと3つの城壁。目標株価286ドル！,Market Edge ~その先へ~ ,https://www.youtube.com/watch?v=LZz29FFhiB0,⏭️ スキップ
株式,【株式投資銘柄分析】多摩川HD（6838）株価2.8倍の裏側！本業の官公庁売上5倍と「ワラントの重圧」,ハイエナ投資情報局,https://www.youtube.com/watch?v=-eKotHEIbRc,❌ なし
株式,Massive News INCOMING for The Stock Market... (Watch Before Tomorrow),The Creative Investor,https://www.youtube.com/watch?v=Q1VlaMdN7tA,✅ あり → 20260514_152305_Q1VlaMdN7tA.md
株式,【最新トレンド】5月最大の山場はここだ！決算ラッシュに備えよ！　#米国株 #日経平均 #sp500 #soxl,毎日チャート分析ちゃんねる,https://www.youtube.com/watch?v=Amnkkh2B0kw,✅ あり → 20260514_152354_Amnkkh2B0kw.md
株式,【更年期キツイ】 アラフィフから投資始めても大丈夫？＜株式投資・NISA・iDeCo＞   【ガルちゃん雑談】【ガルちゃん】【有益】,Gals Studio,https://www.youtube.com/watch?v=i66GhLEIm4o,⏭️ スキップ
株式,【東京エレクトロン8035】世界シェア90%！AIが生んだ半導体の神様を徹底分析｜上半期33%増の爆発的成長予想｜2026年最新版｜となりの株分析,となりの株分析,https://www.youtube.com/watch?v=vyzi6V3zZcI,⏭️ スキップ
株式,【6月株主優待】配当利回り4%超え！株価下落で狙い目の株主還元に積極的な3銘柄！,えすふぁみ【家族で株投資】,https://www.youtube.com/watch?v=Zd84DOh7PtU,✅ あり → 20260514_152638_Zd84DOh7PtU.md
株式,難しいラリー相場を　勝ち抜くための　株式・債券ETFの裏技,まっちゃん博士のお宝ETFを探せ,https://www.youtube.com/watch?v=13XkBXBKGDI,✅ あり → 20260514_152740_13XkBXBKGDI.md
