keyword,title,channel,url,idea
投資,【有益】投資歴20年のワイが最速で金を増やす方法を語っていくぞｗ【ガルちゃんまとめ】,Alakei Feed,https://www.youtube.com/watch?v=dsBDwEff6Xo,⏭️ 長尺スキップ（PT1H19M11S）
株式投資,2026年5月26日(火)18:30～ ダイトロン株式会社IR説明会(証券コード:7609)／ご登壇者：代表取締役社長 土屋 伸介 様,湘南投資勉強会オンライン,https://www.youtube.com/watch?v=QSlnLFi2u04,⏭️ 長尺スキップ（PT1H12M38S）
株式投資,５月２７日　朝LIVE！夏にかけての爆上げを楽しんでいこーやー👌米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=NK6_b_9h_EM,⏭️ 長尺スキップ（PT2H26S）
投資,【有益】さすがに長期投資が長期すぎないか？まずは●●年でも全然資産は化ける【ガルちゃんまとめ】,Alakei Feed,https://www.youtube.com/watch?v=ongP3RS8zJM,⏭️ 長尺スキップ（PT1H24M5S）
株式投資,【速報】米国株市場、激動の1日！🚨 イラン情勢、AI株、フェラーリEVで何が起きた？【米国株で朝活投資】日本一早い米国株市場解説 朝4:30～夏時間,【ウクライナ情勢強化期間と生放送】日本一早い米国株市場解説 住まいと投資ちゃん一級建築士不動産鑑定士,https://www.youtube.com/watch?v=IIL8dns2sDs,❌ なし
投資,"【Yes 財經】美股高位換手嚴重，雙頭頂？半導體繼續吸引投機資金，加密貨幣和貴金屬繼續弱勢，太空相關股票和量子計算湧入投機資金，市場等待SPACEX的IPO,美股養老投資實盤日記（5/26/2026）",YES财经,https://www.youtube.com/watch?v=_q1ECzCtcn4,❌ なし
投資,【1万円で】SBI証券の全自動運用がスゴイ…！全世界株を超えて行け！次の投資先,株FIRE研究所,https://www.youtube.com/watch?v=rGlU0AHubFg,❌ なし
投資,メモリ株はまだ騰がる⁉目標株化を大幅引き上げ！【5/27 米国株ニュース】,とも米国株投資チャンネル,https://www.youtube.com/watch?v=6QWEvDGPgmQ,❌ なし
投資,【サイコロジー・オブ・マネー】バフェットが証明！凡人でも勝てる「成功の魔法」と複利の力,聴くだけ投資学 - 10分で整う分散ポートフォリオ,https://www.youtube.com/watch?v=_cZvUwQJX4s,❌ なし
投資,ドイツへの海外投資が2009年以来の最低水準へ急落！世界は急速に信頼を失いつつある！,NaaaGi,https://www.youtube.com/watch?v=yTU1fLkijFs,✅ あり → 20260527_170047_yTU1fLkijFs.md
投資,【決算速報】株価14%急落の理由とは!? ZS (ゼットスケーラー) 26年Q3決算を徹底解説！AIセキュリティの未来,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=k5TzsYOMuYs,✅ あり → 20260527_170135_k5TzsYOMuYs.md
投資,2026/5/ 投資 為替  FX ライブ配信 シグナル 誰でも簡単に不労所得 FIRE 自動売買 EA Tycoon,投資 為替 FX ライブ配信 シグナル 不労所得 システム FIRE 自動売買 EA Tycoon,https://www.youtube.com/watch?v=S4fcSZ2pOEg,❌ なし
投資,【投資の前に】お金が勝手に貯まる「3つのバケツ」理論とは？｜大人の資産形成基本講座 Vol.2,チアップ!知って納得、明日を豊かにチャンネル,https://www.youtube.com/watch?v=40DewV96Mm8,❌ なし
投資,不安なブームにひるまない投資,Morgan Stanley,https://www.youtube.com/watch?v=imIm8V_ajvM,❌ なし
