keyword,title,channel,url,idea
株式,【株価変動が未来を語る！】イビデン【半導体パッケージ基板/生成AIインフラのボトルネック/巨額設備投資と株価急落/AI投資の回収フェーズ/TSMC誘致と日本の勝機】,【メガトレ!】大きな株価変動を探求せよ!,https://www.youtube.com/watch?v=Zemy9ka457o,✅ あり → 20260320_130608_Zemy9ka457o.md
株式,大化けの予兆？高市政権下で狙うべき日本株〜大型株からニッチトップまでテーマ別徹底解説〜,日米資産戦略研究所,https://www.youtube.com/watch?v=oGHTby5w8eQ,✅ あり → 20260320_130655_oGHTby5w8eQ.md
株式,"【米国株 3/19】恐怖のピークは過ぎた？今こそ長期投資家が仕込むべき理由（NY市場3/18）【S&amp;P500, NASDAQ100】",米国株ディープダイブ,https://www.youtube.com/watch?v=U0b31zCKnBY,✅ あり → 20260320_130741_U0b31zCKnBY.md
株式,【決算速報】DLO 25年Q4および通期決算！驚異の65パーセント増収と3億ドルの自社株買いを発表,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=V-YGPFM5hBk,✅ あり → 20260320_130837_V-YGPFM5hBk.md
株式,【緊急解説】MU 2026年第2四半期決算：AI特需で利益率激増！マイクロン株の行方,しおりの米国株・決算ルーム,https://www.youtube.com/watch?v=b0ROAoZZ3FA,✅ あり → 20260320_130933_b0ROAoZZ3FA.md
株式,3月FOMC速報ライブ/米国株について,すてぃ次郎の米国株【数字で読み解く負けない投資】,https://www.youtube.com/watch?v=QtLHUJMMYWI,❌ なし
株式,2026年3月18日の株式市況の速記,中村佳史,https://www.youtube.com/watch?v=0VcgBB3RERY,❌ なし
株式,パウエル氏、トランプ大統領にスマートすぎる反撃(3月19日),PAN米国株投資ちゃんねる,https://www.youtube.com/watch?v=fO2BzqhFKfQ,✅ あり → 20260320_131345_fO2BzqhFKfQ.md
株式,【3月19日】米国株が大幅続落。FRB金利据え置きと原油109ドル突破でスタグフレーション懸念が再燃,毎日聴く世界経済ニュース解説,https://www.youtube.com/watch?v=n-2bKwk-BDs,✅ あり → 20260320_131423_n-2bKwk-BDs.md
株式,"【配当金最高】3,000万円で人生が変わる！配当金ピラミッドあなたはどこ？",【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=Ghn8omKZHr4,✅ あり → 20260320_131525_Ghn8omKZHr4.md
株式,【増配確実⁉】本当は内緒にしたい…四季報で見つけた！お宝高配当株！【厳選10社】,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=1a4U7cDt2c4,✅ あり → 20260320_131627_1a4U7cDt2c4.md
株式,【真似してOK！】今から作るなら？PF利回り4%超優良高配当株パック【厳選30社】,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=YabbiKGNcF4,✅ あり → 20260320_131739_YabbiKGNcF4.md
株式,【久しぶりLive】買った株・売った株・注目している株をみんなで語ろう！,【投資家〇〇】高配当株で掴むサイドFIREへの道,https://www.youtube.com/watch?v=Ott5au5jhs4,❌ なし
株式,イオンが大株主！TOB狙い親子上場で注目な割安銘柄３選！,Ana Laura Ferreira Scherer,https://www.youtube.com/watch?v=YDc9uQz2TXs,✅ あり → 20260320_131958_YDc9uQz2TXs.md
株式,【転生保険株式会社R.I.P】倒して倒して倒しまくれ！！【社会人Vtuber】#新人vtuber #底辺vtuber #vtuber #雑談,ヴェイロン・アルフィール,https://www.youtube.com/watch?v=9TyuUb6EiWo,❌ なし
株式,【FXライブ】大イベント！米国 政策金利発表！（3：00～）,オレ的ゲーム速報JIN FX・株投資部,https://www.youtube.com/watch?v=9KSHa2xDXoU,⏭️ スキップ
株式,聞き流し ‼️ 石油株の明暗：INPEXとENEOSを分かつ構造的要因【 日経 】【 投資 】2026年03月19日 ラジオ風　聴き流し　解説,AIで企業と投資の学び場 ,https://www.youtube.com/watch?v=cs0ul3lsG64,❌ なし
株式,中学生向け【いわきオンライン仕事図鑑】販売の仕事（株式会社ハニーズ）,いわきアカデミア,https://www.youtube.com/watch?v=ojNaCQnhVQY,❌ なし
株式,小学生向け【いわき探検図鑑】物流センターと情報活用（株式会社ハニーズ）,いわきアカデミア,https://www.youtube.com/watch?v=4uqOIjHNcug,✅ あり → 20260320_132633_4uqOIjHNcug.md
株式,利下げ遠のくFOMCと原油上昇のダブルコンボにカツアゲにあう。パウエルに笑顔なし。【米国株ニュース、新NISA攻略！FANG+S&amp;P500=❤️】,ふぁん丸の米国株ファンチャンネル!【FANG+いけ!S&P500最強!NISA応援】,https://www.youtube.com/watch?v=-OZiKgEcjBc,❌ なし
株式,【モーニングレポート】米株は大幅安！米PPI急伸と原油高でインフレ懸念再燃！FOMCは予想通り！,エモリちゃんねる,https://www.youtube.com/watch?v=HgbzhADSE4k,✅ あり → 20260320_132833_HgbzhADSE4k.md
株式,【漫才で解説】エヌビディアの株価はなぜ高い？,Octopu,https://www.youtube.com/watch?v=xoggN1kR6Ss,⏭️ スキップ
株式,3月18日の米国市場で注目された大きく動いた銘柄,beikoku-stock,https://www.youtube.com/watch?v=c_5DfJMtDJU,✅ あり → 20260320_132927_c_5DfJMtDJU.md
株式,【新NISAの落とし穴】オルカン vs S&amp;P500 暴落・円高…積立を続けるべき？,TAIDAN book,https://www.youtube.com/watch?v=TD0HhwORiEE,✅ あり → 20260320_133015_TD0HhwORiEE.md
