keyword,title,channel,url,idea
株式,3/15　3月爆益化計画　先物　株のデイトレードライブ配信3,投資家エンタメストGiwa,https://www.youtube.com/watch?v=oGmja0uFPQk,❌ なし
株式,【地政学リスクから3週目】投資家全員この指標を見よう！200日移動平均線を徹底解説！,投資の寺子屋、暁投資顧問の相場状況！,https://www.youtube.com/watch?v=3zpU6O76EWQ,✅ あり → 20260318_164821_3zpU6O76EWQ.md
株式,"【株投資•STOCKS】『QDレーザ』再び噴火ストップ高⁉,『JDI』調整終えてストップ高⁉,『GNI』優先審査のその後は⁉,Japanese Hot Stocks【掲示板トレーダー】",キンカメ【株・エンタメ】 ch,https://www.youtube.com/watch?v=yjD7uqn6YQA,❌ なし
株式,【4月相場】需給悪化でも強いインフレ耐性株,藤ノ井俊樹の【日本株応援チャンネル】,https://www.youtube.com/watch?v=J7fxxQyiTRU,✅ あり → 20260318_165031_J7fxxQyiTRU.md
株式,現在株価たった586円...。あの大型高配当株がさらに増配でこれからとんでもないことが起こるかもしれません,お金の問題【ゆっくり解説】,https://www.youtube.com/watch?v=TJCYian5acc,✅ あり → 20260318_165158_TJCYian5acc.md
株式,【米国株下落】原油再び100ドルで株はどうなる？インフレ→金利→日経/米国株を5つの観点で完全整理,かぶざるの投資情報@元証券マン,https://www.youtube.com/watch?v=5ULg0FLnLR0,✅ あり → 20260318_165235_5ULg0FLnLR0.md
株式,【株式×不動産】資産増やすなら 絶対コレやれ,ウルフ村田【急騰株チャンネル】,https://www.youtube.com/watch?v=jdu-8k6bISk,✅ あり → 20260318_165345_jdu-8k6bISk.md
株式,市場はどう動く？過去の紛争から見える株価のパターンを徹底解説します！,鳥海翔の騙されない金融学,https://www.youtube.com/watch?v=QbSSB6wECaQ,✅ あり → 20260318_165502_QbSSB6wECaQ.md
株式,累進配当株ランキングTOP10｜永久保有したい日本株を個人投資家100人に聞いてみた【高配当株】,モーモーパパ　100人アンケートで楽しく投資スキルアップ,https://www.youtube.com/watch?v=9uE4c59pQcw,✅ あり → 20260318_165601_9uE4c59pQcw.md
株式,【経営者必見】企業価値の考え方をわかりやすく整理しました！,越水はるか弁護士-守りの経営ch,https://www.youtube.com/watch?v=NvdksBby4A8,❌ なし
株式,株式投資における本質的な考え方を学べ！全員に等しくチャンスがあるのが株式投資の魅力です！,不動産アニキの非常識な投資学,https://www.youtube.com/watch?v=6xIatVrVF8g,✅ あり → 20260318_165823_6xIatVrVF8g.md
株式,"3/16【株式投資参謀本部】今日は機関投資家売って買っただけの日経平均株価 / SBG10000兵 含み損 22,763,515円",株式投資参謀本部,https://www.youtube.com/watch?v=aFrzLmbajsE,❌ なし
株式,【2026/3/16】マーケットレビュー：「激動のマクロ環境とデリバティブ主導相場」,Desk Research Design ,https://www.youtube.com/watch?v=_sZKF5RfvAA,✅ あり → 20260318_170047__sZKF5RfvAA.md
株式,【NVIDIA GTC開幕】AI半導体の主役交代か！？GPU一強から「CPU」へシフトする劇的転換点。スタグフレーションの足音と日本株。＜株式レポ3/16＞,デイリー日本株ニュース ,https://www.youtube.com/watch?v=Amr3yUqz-VQ,✅ あり → 20260318_170202_Amr3yUqz-VQ.md
株式,【速報】NVIDIA Nemotron 3 Superが登場！AI投資の常識が変わる日,月環りつりの投資ラボ,https://www.youtube.com/watch?v=tbdnaKHXWjs,✅ あり → 20260318_170308_tbdnaKHXWjs.md
株式,3/17(火)上がる株予想,明日上がる株を予想,https://www.youtube.com/watch?v=VyuoNGs_gh4,✅ あり → 20260318_170403_VyuoNGs_gh4.md
株式,【決算直前特集】「世界中の投資家が買い集めています！」PER1桁突入の割安銘柄を徹底解説！,”質問受付中”投資家【ある】のエヌビディア最前線,https://www.youtube.com/watch?v=IFJkTOm-SpA,✅ あり → 20260318_170501_IFJkTOm-SpA.md
株式,2026/03/16　21:13　株式投資悪材料ニュース　「米株反発も原油100ドル超継続、今週FOMCが最大の分岐点,aku-zairyo news,https://www.youtube.com/watch?v=aAwFHWeN9I8,✅ あり → 20260318_170551_aAwFHWeN9I8.md
株式,戦争が起きると経済はどうなる？歴史から見る株の動き,ゆっくりまねたぬラボ,https://www.youtube.com/watch?v=ErnmafSbi-c,✅ あり → 20260318_170653_ErnmafSbi-c.md
株式,第98回 へっぽこ株式投資研究所 2026年3月16日付 本日2銘柄,へっぽこ太郎のへっぽこ株式投資研究所,https://www.youtube.com/watch?v=BhzfwTmVsCE,❌ なし
株式,【あすの株相場】3月16日(月) 日米首脳会談で盛り上がる株、ダイヤ・レアアース・ミサイル防衛・原発 / 多摩川HD大幅増益でPTSぎゅいん / パワーエックス増担規制 / ラーメン山岡家増益増配,株の材料屋,https://www.youtube.com/watch?v=K_eafDyiD3I,✅ あり → 20260318_170819_K_eafDyiD3I.md
株式,【上がる材料株！？】ベクターが大型契約受注でストップ高、多摩川HDで好決算発表で夜間高騰など！2026年3月17日（火）の日本株最新情報,お祈り株投資家フラム,https://www.youtube.com/watch?v=uofxirjnPTc,✅ あり → 20260318_170913_uofxirjnPTc.md
株式,初心者でもわかるゴールデンクロス入門#nisa #投資 #ゴールデンクロス #お金 #株式用語　#ランキング,投資を学ぼうch,https://www.youtube.com/watch?v=IidI-E-WxkM,✅ あり → 20260318_171010_IidI-E-WxkM.md
株式,13分でわかる世界恐慌〜なぜ株価暴落が第二次世界大戦を生んだのか？,棒人間でわかる〇〇,https://www.youtube.com/watch?v=mmN64MOcxc4,❌ なし
株式,日本株攻略！無職ずんだもんのFIRE計画！このまま！放置だ！？,無職ずんだもんのFIRE計画,https://www.youtube.com/watch?v=U-J1csfJ0VY,✅ あり → 20260318_171256_U-J1csfJ0VY.md
