keyword,title,channel,url,idea
株式投資,【破産の現実】投資で人生が終わる人たちの共通点がこちら【2chお金スレ】,2chマネーの殿堂,https://www.youtube.com/watch?v=2sRrVeyJxXA,⏭️ 長尺スキップ（PT1H36M25S）
株式投資,"【ヨル株！(投資情報)】日経平均は1,237円安。チャートは25MAに陰線をぶつける、さらなる下落を暗示する形。285Aキオク、6976太陽、6981村田、9984ＳＢなどのチャートが弱体化。要警戒。",RadiOyazi,https://www.youtube.com/watch?v=uqTRv0EBlBQ,⏭️ 長尺スキップ（PT1H15M11S）
株式投資,【要約】賢者の投資術｜水瀬ケンイチ｜凡人が25年で2億円に届いた「仕組みと忍耐」,本要約センター,https://www.youtube.com/watch?v=553oNApgxxE,⏭️ 長尺スキップ（PT1H50M12S）
株式投資,【ライブ】日経平均株価 下落/日銀 6月に利上げ方針へ/スペースX IPOへの応募が超過/《決算速報》ANYCOLOR モイ/株式投資/最新情報｜6月10日(水)〈Every Stock NEWS〉,IRTV Channel,https://www.youtube.com/watch?v=aPIX3_0PUKQ,⏭️ 長尺スキップ（PT2H7M26S）
株式投資,【速報！2026/6/10】本日の株式相場 総まとめ,株ライブ速報,https://www.youtube.com/watch?v=-RKPPOrwWQ4,⏭️ 長尺スキップ（PT1H22M56S）
株式投資,株式投資、デイトレ、フジクラで失敗、アーキテツク、500株、少利食い、GMO、再び最安値、共立メンテ、500株、つなぎ売り、アストロ、ナンピン買い、フジクラ、スイング買い、2026.6.10,株と温泉旅行,https://www.youtube.com/watch?v=rMG9KHUvPyE,❌ なし
株式投資,【暴落】ビットコイン50%下落で2100万ドルの逆張り投資家が狙う反発ポイント,米株マーケットch,https://www.youtube.com/watch?v=qV4pOpe19sc,❌ なし
株式投資,株価の下落が下げ止まりを迎えそうで配当利回りが5%超の高h該当株を5銘柄ご紹介します,投資禅【Forget the money】,https://www.youtube.com/watch?v=AtW97rPnJho,❌ なし
株式投資,(株デイトレ)指値が刺さらないのは日常茶飯事なんですよ♪,むらまさ,https://www.youtube.com/watch?v=EokByt-aCds,❌ なし
株式投資,【悲報】任天堂ショック発生！このまま「暗黒の長期低迷」に突入するのか？,長期投資仙人,https://www.youtube.com/watch?v=M5GJDU9ehRY,❌ なし
株式投資,【NISA】60代でもFANG+に投資すべき理由【江崎孝彦の投資の秘訣 #37】#米国株 #投資 #nisa #fang,田村亮&鈴木奈々 自腹で米国株はじめました【Wealth On (ウェルスオン) 提供】,https://www.youtube.com/watch?v=-juogaKFRYY,❌ なし
株式投資,【穴場】株価安値放置の今がチャンス！まさかの増配で注目度爆上がりの安定累進配当銘柄が凄すぎる…不労所得を狙う投資家民が密かに狙うお宝株を徹底分析した。, 株主優待の達人 ,https://www.youtube.com/watch?v=AQjFsKLyRCE,❌ なし
株式投資,【米国株 3⧸18】高市首相が最大の試練に直面している   Financial Timesが警告,日本お金トレンド ,https://www.youtube.com/watch?v=mbgeGfaXJ_E,❌ なし
株式投資,【新NISA】4月に始めない人は一生やらない？1ヶ月の遅れが生む「老後格差」の正体【きになるマネーセンス1103】,Tokyo Investment School,https://www.youtube.com/watch?v=TlX-R2RUIPw,❌ なし
株式投資,奈々が『⚫︎⚫︎⚫︎⚫︎⚫︎』一本で『つみたてNISA』デビュー⁉️下落中が良い❓その理由は❓❓【田村亮＆鈴木奈々 自腹で米国株はじめました#42】#田村亮 #鈴木奈々 #江崎孝彦 #米国株,Japan Investor Network,https://www.youtube.com/watch?v=tLZFHZ7XxP4,❌ なし
株式投資,【配当金2.5倍】市場に激震が走った衝撃の高配当株3選,イケガミ投資塾【元メガバンク機関投資家】,https://www.youtube.com/watch?v=yxyoA8od--4,✅ あり → 20260611_000157_yxyoA8od--4.md
株式投資,【初心者必見】株で勝てる人が実践する「チャート分析4ステップ」を解説！【株のスイングトレード/40代50代】,世界を旅する自由な投資家【株タン】【スイングトレード】,https://www.youtube.com/watch?v=q0OXrBA2fsY,⏭️ スキップ
