keyword,title,channel,url,idea
株式,4月の日本株式投資戦略「中東紛争で株価急落も先行きは持ち直しを見込む」2026/3/26収録【マーケット編】,SMBC日興証券株式会社,https://www.youtube.com/watch?v=KSWDN1sYyW4,✅ あり → 20260331_010043_KSWDN1sYyW4.md
株式,2026年3月30日放送 株式会社メーカーズ 代表取締役社長　白井　剛さん,RKBラジオ公式チャンネル,https://www.youtube.com/watch?v=t1KAC_6uVNk,❌ なし
株式,🌟2026/3/30 速報🌟【日経平均】続落📉も50000円はキープ⚡日本株の行方💹,ゆうさんトレーダーズ株式投資部,https://www.youtube.com/watch?v=o8ZS0JfuCCk,❌ なし
株式,【2026最新】揭秘 98% 投资者亏损的真相。只有顶尖 2% 坚守的“六大投资原则”#日本株 #株式市场 #強積金投資,NISA でお金を育てる,https://www.youtube.com/watch?v=lDUfPJoqpUE,✅ あり → 20260331_010228_lDUfPJoqpUE.md
株式,株式会社Tanemaki 採用動画,株式会社Tanemaki,https://www.youtube.com/watch?v=oJdM0cHb2E0,❌ なし
株式,【日本株速報】26/3/30 日本株大幅安！寄り付き天井だが長い下ヒゲ　#日本株  #半導体　#topix,【ほぼ日】日本株速報ちゃんねる,https://www.youtube.com/watch?v=CnDso3AkE08,✅ あり → 20260331_010334_CnDso3AkE08.md
株式,【株式投資】NISA貧乏でも全然OKだと思います【ガンガンいこうぜ】,30代フリーター資産運用チャンネル,https://www.youtube.com/watch?v=sa-qTFQcqS0,✅ あり → 20260331_010404_sa-qTFQcqS0.md
株式,Bitcoin and Stocks,Crypto Click,https://www.youtube.com/watch?v=wOO43YNYA1o,❌ なし
株式,【NTT株】3%暴落で手放すな！新NISAでガチホすべき3つの超絶ポジティブ材料とIOWNの衝撃,お金カフェ【年金・NISA・投資】,https://www.youtube.com/watch?v=jr5jmXy9A6E,✅ あり → 20260331_010511_jr5jmXy9A6E.md
株式,【株式会社システムエグゼ】IPO企業分析｜東証スタンダード市場上場のポイントを解説,IPONews,https://www.youtube.com/watch?v=ow53ir47wm0,✅ あり → 20260331_010543_ow53ir47wm0.md
株式,【株式投資】僕が勝ってみんなが負ける理由がある。【テスタ/株】,テスタの株式相談所【切り抜き】,https://www.youtube.com/watch?v=794bL3ma8wg,✅ あり → 20260331_010629_794bL3ma8wg.md
株式,【次なるテーマ】脱炭素に向けた最強のつなぎエネルギー！LNG関連銘柄徹底解説,日本株をまるっと解剖【かぶまる】,https://www.youtube.com/watch?v=Jipq8FSmw8g,✅ あり → 20260331_010709_Jipq8FSmw8g.md
株式,日経平均は思ったより下げない。強かった。商船三井がついに発表。日銀が利上げしたい。銀行株が来るぞ。,ちのたま【株式投資】,https://www.youtube.com/watch?v=2nFulkLa3Mo,✅ あり → 20260331_010746_2nFulkLa3Mo.md
株式,3/30【株式速報】チャートは持ち直し。それはニュースの先取り。信越化学工業(4063)強い。,東京総合研究所 / 金融庁登録の株式投資アドバイス,https://www.youtube.com/watch?v=25Z5M9lhfrw,✅ あり → 20260331_010832_25Z5M9lhfrw.md
株式,みずほ証券コラボ┃3月30日【日本トリプル安、米金利次第か～今週は日銀短観、米雇用統計～】みずほウィークリーVIEW 中島三養子【楽天証券 トウシル】,トウシル [楽天証券],https://www.youtube.com/watch?v=XYUeBG9uIOs,❌ なし
株式,【8227】しまむら 2026年3月30日 決算サマリー,さくっと,https://www.youtube.com/watch?v=VkGWaKSs63o,✅ あり → 20260331_010949_VkGWaKSs63o.md
株式,"【デイトレ板読み】2:54に売り20,000株【住石ﾎｰﾙﾃﾞｨﾝｸﾞｽ】",J🏕️Camp📈,https://www.youtube.com/watch?v=IH5LGyuRKrI,❌ なし
株式,IFA(インディペンデント・ファイナンシャル・アドバイザー）の視点から本日の株式相場を解説,IFA法人　BIGTREE株式会社,https://www.youtube.com/watch?v=pBdvUwHZXf8,❌ なし
株式,"【緊急】日経平均2,500ポイント暴落の真相：「円安」が猛毒と化す時――安値拾いは即刻中止せよ！#日経平均株価#日本株#円安#2026年経済危機#金融崩壊#底値拾いのリスク#マクロ経済#ホルムズ海峡",小白の投資ノート,https://www.youtube.com/watch?v=__Gocws822E,✅ あり → 20260331_011130___Gocws822E.md
株式,【3月30日(月)東京株式市場】日経平均株価は3日続落…一時2800円超下落／銀行・自動車に売りスタグフレーション懸念が重しに／ゴールドマン、日本株見通しを再び下方修正【注目銘柄｜SBG、ソニーG】,日経CNBC 公式チャンネル,https://www.youtube.com/watch?v=uT3xW-R6cRQ,✅ あり → 20260331_011205_uT3xW-R6cRQ.md
株式,【ドキュメンタリー動画】231008 株式会社SAKASHITA+,ZERO ONE FILM,https://www.youtube.com/watch?v=AHfWoU0Xpp0,❌ なし
株式,今日の活況銘柄を見ていく！（キオクシア・フジクラ・SBG・三菱重工・東電・INPEX等）株式テクニカルチャート分析,トレーダーTOMO,https://www.youtube.com/watch?v=aRNAZ1ZuJ-Q,✅ あり → 20260331_011355_aRNAZ1ZuJ-Q.md
株式,【株式会社すき家】Sukiシェイク北海道メロン,空羊羽【うきは】Ukiha,https://www.youtube.com/watch?v=KOrYBLDBUTA,❌ なし
株式,【森永乳業株式会社】 Mt.RAINIER マウントレーニア カフェラッテ 塩キャラメル やさしいミルクの甘み　動画：最終回（定期になります）,空羊羽【うきは】Ukiha,https://www.youtube.com/watch?v=xL-K6ShNnas,❌ なし
