keyword,title,channel,url,idea
投資,[沃克財經] 20260630 夜盤2_台灣加權指數,沃克財經,https://www.youtube.com/watch?v=GhzV-GyYJeA,⏭️ 長尺スキップ（PT9H56S）
投資,【2chお金スレ】年齢別・理想の資産額とは？資産形成の目安と積立の考え方【2ch有益スレ】,資産形成のリアル掲示板,https://www.youtube.com/watch?v=aT5PlZAKRO0,⏭️ 長尺スキップ（PT1H17M58S）
株式投資,2026年6月30日(火)18:30～ アイビーシー株式会社IR説明会(証券コード:3920)／ご登壇者：代表取締役会長CEO 加藤 裕之 様,湘南投資勉強会オンライン,https://www.youtube.com/watch?v=bv20j-CHALU,⏭️ 長尺スキップ（PT1H25M2S）
株式投資,７月１日　朝LIVE！みんな最強の7月相場に乗っていくぞーーーー！！！米国株投資🇺🇸,米国株ファンダメンタルズ分析家　まもる【米国株】【経済】,https://www.youtube.com/watch?v=UKR6U-izFis,⏭️ 長尺スキップ（PT1H55M30S）
投資,2026-06-30  星期二   台指期  夜盤   202607    「跟我一起來學習投資」投資李成功-直播 策略 分享,投資夢工廠,https://www.youtube.com/watch?v=IdtdF5TIoWs,⏭️ 長尺スキップ（PT11H29M5S）
投資,【101回目🎉】新企画「鯖株レシピ」始動‼️AIが選んだ謎の4桁コードの銘柄を、フシアナリスト鯖ンna♪が★5段階でガチ評価するにょ🐾【深夜のひとり語り】,鯖ンna のAI投資チャンネル,https://www.youtube.com/watch?v=HDzIlUeU4Jc,❌ なし
投資,從600美元到量子基金：羅傑斯的第一堂投資課,无际财经,https://www.youtube.com/watch?v=grmVzLGgLrU,❌ なし
投資,5 Investment Mistakes Beginners Must Avoid Before Investing a Single Dollar,Bluestone Financial,https://www.youtube.com/watch?v=Eub5ebF8aKg,❌ なし
投資,Legendary AI Investor Just Bet BIG on This Under The Radar Stock,H Invest,https://www.youtube.com/watch?v=sth1WbVectk,❌ なし
投資,20260630 複製45月爆賺模式  PCB  下半年主升段  南電 報酬+148%  ｜投資Ｇ觀點,投資G觀點,https://www.youtube.com/watch?v=aZiDG34L814,❌ なし
投資,【豹門會議】🌅🌪️韓國狂砸5000億晶片廠！設備股狂升，AI基建未完？港股下午兩邊分化真相🤯🚀💎,金融獵豹,https://www.youtube.com/watch?v=HDorUZcv0rs,❌ なし
