rank,word,count
1,銘柄,199
2,株価,152
3,AI,134
4,日本,127
5,配当,122
6,市場,104
7,成長,97
8,戦略,91
9,企業,85
10,長期,82
11,関連,78
12,決算,75
13,半導体,75
14,上昇,62
15,リスク,61
16,検討,58
17,資産,55
18,保有,54
19,米国,53
20,インフラ,52
21,利益,51
22,押し目,50
23,ポートフォリオ,49
24,高い,47
25,分析,44
26,中長期,41
27,安定,39
28,期待,39
29,収益,39
30,平均,38
31,日経,38
32,事業,37
33,判断,36
34,優待,35
35,価格,34
36,NTT,34
37,業績,33
38,割安,33
39,利回り,33
40,暴落,33
41,電力,32
42,増配,32
43,評価,32
44,相場,31
45,株主,30
46,経済,29
47,拡大,29
48,防衛,29
49,NISA,29
50,注目,28
51,継続,28
52,局面,27
53,最新,26
54,発表,26
55,需要,26
56,トレンド,25
57,セクター,25
58,構造,25
59,下落,25
60,ボラティリティ,24
61,安値,24
62,売上,24
63,変動,24
64,the,23
65,徹底,23
66,センター,23
67,会社,23
68,急騰,23
69,急落,23
70,同社,22
71,視点,22
72,価値,22
73,信用,22
74,ポジション,21
75,短期,21
76,水準,21
77,ビジネス,21
78,運用,21
79,分散,21
80,to,20
81,改善,20
82,考慮,20
83,活用,20
84,技術,20
85,メーカー,20
86,エネルギー,20
87,資金,20
88,バフェット,20
89,最高,20
90,需給,20
91,重要,20
92,営業,19
93,有効,19
94,海外,19
95,形成,19
96,国策,19
97,世界,18
98,還元,18
99,生活,18
100,大型,18
101,年初来,18
102,お金,18
103,構築,17
104,推奨,17
105,指標,17
106,確認,17
107,自社,17
108,PER,17
109,金利,17
110,テーマ,17
111,in,16
112,転換,16
113,政府,16
114,理由,16
115,コスト,16
116,基盤,15
117,予想,15
118,不可欠,15
119,受注,15
120,テンバガー,15
121,調整,15
122,優良,15
123,個別,15
124,確定,15
125,計画,15
126,タイミング,15
127,介入,15
128,過去,15
129,of,14
130,エントリー,14
131,管理,14
132,Stock,14
133,比率,14
134,大きく,14
135,将来,14
136,装置,14
137,高値,14
138,キャッシュ,14
139,動向,14
140,維持,14
141,注視,14
142,東京,14
143,為替,14
144,戦争,14
145,AMC,13
146,強化,13
147,製造,13
148,バリュー,13
149,強い,13
150,規模,13
151,ch,13
152,商社,13
153,強み,13
154,享受,13
155,景気,13
156,機関,13
157,インデックス,13
158,完全,13
159,ポイント,13
160,財務,12
161,and,12
162,回復,12
163,The,12
164,TOP,12
165,選定,12
166,選別,12
167,雇用,12
168,一時,12
169,ない,12
170,売却,12
171,重視,12
172,現金,12
173,購入,12
174,シナリオ,12
175,最強,12
176,向上,12
177,通信,12
178,原油,12
179,グループ,12
180,前後,12
181,ライン,11
182,影響,11
183,更新,11
184,集中,11
185,恩恵,11
186,統計,11
187,効率,11
188,材料,11
189,悪化,11
190,AMD,11
191,衝撃,11
192,時代,11
193,コア,11
194,積立,11
195,キオクシア,11
196,歪み,11
197,速報,11
198,実績,11
199,that,10
200,is,10
