rank,word,count
1,AI,3279
2,予想,3189
3,動き,3171
4,進化,3171
5,信頼,180
6,発言,177
7,条件,142
8,決算,122
9,市場,110
10,リスク,105
11,株価,104
12,アクション,104
13,観察,89
14,期間,82
15,相関,79
16,利益,78
17,監視,76
18,需要,75
19,タイプ,73
20,銘柄,73
21,時間,72
22,主要,71
23,発表,70
24,触媒,69
25,上昇,68
26,金利,64
27,関連,58
28,半導体,53
29,業績,49
30,日本,49
31,売上,47
32,インフラ,45
33,成長,45
34,局面,42
35,短期,39
36,平均,39
37,下落,38
38,前提,38
39,期待,38
40,米国,38
41,価格,37
42,事業,37
43,長期,36
44,推奨,35
45,配当,35
46,適用,34
47,ロジック,34
48,日経,34
49,センター,33
50,先行,32
51,動向,29
52,企業,28
53,依存,26
54,光通信,26
55,リード,25
56,フジクラ,25
57,過去,25
58,増配,25
59,収益,25
60,指標,24
61,急落,24
62,利回り,24
63,ラグ,23
64,増加,23
65,拡大,22
66,影響,22
67,レジーム,22
68,会社,22
69,高い,22
70,保有,22
71,四半期,21
72,相場,21
73,装置,21
74,個別,20
75,資産,20
76,暴落,20
77,最高,20
78,コスト,20
79,セクター,20
80,回復,20
81,連動,19
82,取引,19
83,供給,19
84,住宅,19
85,中期,19
86,評価,19
87,戦略,18
88,調整,18
89,判断,18
90,ハイテク,18
91,連続,18
92,株主,18
93,指数,18
94,悪化,17
95,確定,17
96,メーカー,17
97,インフレ,17
98,優待,17
99,エヌビディア,17
100,不動産,16
101,営業,16
102,開発,16
103,資金,15
104,材料,15
105,維持,15
106,爆発,15
107,分析,14
108,予測,14
109,要因,14
110,前年,14
111,低下,14
112,ライン,14
113,キャッシュ,14
114,水準,14
115,製造,14
116,ローン,14
117,向上,14
118,構造,14
119,前期,14
120,the,14
121,構築,14
122,高値,14
123,推移,13
124,変動,13
125,海外,13
126,三菱,13
127,将来,13
128,確認,13
129,メモリ,13
130,受注,13
131,らい,13
132,検査,13
133,見通し,12
134,世界,12
135,競争,12
136,ルール,12
137,大きく,12
138,一時,12
139,フロー,12
140,改善,12
141,国債,12
142,圧力,12
143,キオクシア,12
144,現場,12
145,不明,11
146,崩れ,11
147,ニュース,11
148,ファンダメンタルズ,11
149,調達,11
150,機能,11
151,押し目,11
152,継続,11
153,強い,11
154,チップ,11
155,we,11
156,マイナス,11
157,計画,11
158,今期,11
159,権利,11
160,徹底,10
161,輸出,10
162,考慮,10
163,成果,10
164,反応,10
165,出来高,10
166,本業,10
167,活用,10
168,通信,10
169,電力,10
170,分割,10
171,フリーキャッシュフロー,10
172,ヤマハ発動機,10
173,付近,10
174,比率,10
175,強化,10
176,技術,10
177,ゲーム,10
178,赤字,10
179,AMC,10
180,生産,10
181,急激,10
182,個人,10
183,環境,10
184,宇宙,10
185,設備,9
186,減少,9
187,連結,9
188,分散,9
189,注視,9
190,中国,9
191,関税,9
192,地政学,9
193,注目,9
194,減益,9
195,為替,9
196,to,9
197,ボラティリティ,9
198,ETF,9
199,損失,9
200,ファンド,9
