rank,word,count
1,銘柄,240
2,AI,165
3,株価,156
4,配当,155
5,決算,150
6,半導体,123
7,成長,115
8,戦略,98
9,利益,89
10,平均,85
11,日経,84
12,市場,82
13,日本,79
14,関連,77
15,長期,74
16,発表,74
17,企業,72
18,上昇,68
19,リスク,61
20,押し目,61
21,期待,59
22,検討,56
23,業績,55
24,分析,53
25,注目,52
26,高い,51
27,保有,50
28,米国,50
29,優待,50
30,需要,49
31,中長期,45
32,拡大,44
33,トレンド,43
34,予想,43
35,増配,43
36,ポートフォリオ,41
37,株主,41
38,資産,40
39,利回り,40
40,徹底,39
41,インフラ,37
42,暴落,35
43,売上,35
44,高値,34
45,急騰,34
46,事業,33
47,下落,31
48,短期,31
49,価格,30
50,局面,30
51,センター,30
52,製造,30
53,調整,30
54,キオクシア,30
55,分割,29
56,装置,29
57,メモリ,26
58,比率,25
59,最大,25
60,収益,24
61,防衛,24
62,急落,23
63,TOPIX,23
64,資金,23
65,材料,23
66,ボラティリティ,22
67,有効,22
68,維持,22
69,the,22
70,安定,21
71,技術,21
72,還元,21
73,会社,21
74,NISA,21
75,最新,21
76,Stock,21
77,インデックス,20
78,判断,20
79,運用,20
80,同社,20
81,世界,20
82,分野,20
83,活用,20
84,コスト,20
85,変動,19
86,タイミング,19
87,継続,19
88,一時,19
89,営業,19
90,評価,19
91,生活,19
92,ETF,19
93,理由,19
94,AMD,18
95,向上,18
96,注視,18
97,将来,18
98,分散,18
99,更新,18
100,最強,18
101,経済,18
102,水準,18
103,売却,17
104,原油,17
105,目標,17
106,強い,17
107,強気,17
108,資源,16
109,ソフトバンク,16
110,相場,16
111,テクニカル,16
112,採用,16
113,連結,16
114,衝撃,16
115,財務,16
116,価値,16
117,資本,16
118,現金,16
119,is,16
120,速報,15
121,総額,15
122,確認,15
123,確定,15
124,監視,15
125,効果,15
126,インフレ,15
127,考慮,15
128,自社,15
129,ライン,15
130,重要,14
131,時価,14
132,基準,14
133,エントリー,14
134,取引,14
135,要因,14
136,動向,14
137,恩恵,14
138,個人,14
139,SBG,14
140,構造,13
141,構築,13
142,高く,13
143,開発,13
144,大幅,13
145,管理,13
146,DOE,13
147,過去,13
148,PER,13
149,累進,12
150,売買,12
151,ファンド,12
152,段階,12
153,供給,12
154,四半期,12
155,追い風,12
156,設定,12
157,NTT,12
158,不動産,12
159,設備,12
160,不可欠,12
161,個別,12
162,拡充,12
163,自己,12
164,受注,12
165,国内,12
166,回復,12
167,商社,11
168,方針,11
169,減配,11
170,形成,11
171,移動,11
172,買い,11
173,株式会社,11
174,短信,11
175,Gemini,11
176,転換,11
177,視点,11
178,突破,11
179,政策,11
180,オルカン,11
181,ポジション,11
182,メーカー,11
183,ch,11
184,ライブ,11
185,爆上,11
186,明日,11
187,割安,11
188,JX,11
189,金属,11
190,フジクラ,11
191,The,11
192,四季,11
193,シナリオ,10
194,強固,10
195,非常,10
196,推奨,10
197,慎重,10
198,過熱,10
199,強化,10
200,規模,10
