rank,word,count
1,保険,12
2,口座,10
3,社会,10
4,NISA,7
5,ビット,7
6,コイン,7
7,リスク,6
8,半導体,6
9,発言,5
10,下落,5
11,信頼,5
12,メタプラネット,5
13,サポート,5
14,ライン,5
15,利益,5
16,資産,5
17,ゴールド,4
18,主要,4
19,条件,4
20,市場,4
21,アクション,3
22,長期,3
23,算定,3
24,非課税,3
25,ヘッジ,3
26,SK,3
27,ハイニックス,3
28,業績,3
29,暗号,3
30,環境,2
31,時間,2
32,触媒,2
33,押し目,2
34,運用,2
35,陰線,2
36,価格,2
37,連動,2
38,寄り,2
39,バックアップ,2
40,制度,2
41,変更,2
42,将来,2
43,請求,2
44,相関,2
45,タイプ,2
46,展開,2
47,株価,2
48,観察,2
49,期間,2
50,相場,2
51,影響,2
52,セクター,2
53,予測,2
54,メモリ,2
55,分析,1
56,XAUUSD,1
57,日足,1
58,チャート,1
59,水準,1
60,到達,1
61,活用,1
62,負担,1
63,対策,1
64,感じ,1
65,脳死,1
66,短期,1
67,トレンド,1
68,継続,1
69,不明,1
70,寄り付き,1
71,安値,1
72,形成,1
73,安く,1
74,メタプラ,1
75,一番,1
76,一つ,1
77,増額,1
78,戦略,1
79,適用,1
80,反映,1
81,法案,1
82,導入,1
83,懸念,1
84,局面,1
85,推奨,1
86,保有,1
87,高額,1
88,支払い,1
89,原資,1
90,確保,1
91,ロジック,1
92,基礎,1
93,実質,1
94,換算,1
95,発生,1
96,万が一,1
97,ものすごい,1
98,前提,1
99,自体,1
100,メリット,1
101,除外,1
102,ルール,1
103,時点,1
104,試し,1
105,維持,1
106,判断,1
107,先行,1
108,指標,1
109,波及,1
110,レジーム,1
111,依存,1
112,悪化,1
113,伝播,1
114,大手,1
115,トリガー,1
116,関連,1
117,ナスダック,1
118,ハイテク,1
119,資金,1
120,流出,1
121,前後,1
122,直近,1
123,主導,1
124,マーケット,1
125,全面,1
126,指数,1
127,ニュース,1
128,調整,1
129,シグナル,1
130,監視,1
