rank,word,count
1,所以,4093
2,AI,2053
3,它其實,2046
4,你今天,2046
5,Concept,1688
6,拉到漲,1326
7,大家,1024
8,過去,1024
9,說漲得,1023
10,較慢,1023
11,而且你,1023
12,拉到涨,720
13,概念,358
14,市場,46
15,条件,34
16,発言,32
17,信頼,31
18,不動産,26
19,観察,24
20,相関,22
21,期間,21
22,タイプ,19
23,資金,18
24,金利,17
25,フジクラ,17
26,修正,16
27,コイン,15
28,銘柄,15
29,関連,15
30,アクション,13
31,上方,13
32,リスク,12
33,価格,12
34,資産,12
35,上昇,12
36,需給,12
37,政策,11
38,銀行,11
39,開発,11
40,時間,10
41,ETF,10
42,米国,10
43,下落,10
44,反応,10
45,ビット,9
46,前提,9
47,利回り,9
48,利上げ,9
49,金融,9
50,株価,9
51,評価,9
52,バランス,9
53,戦略,8
54,連動,8
55,セクター,8
56,カルダノ,8
57,監視,7
58,触媒,7
59,主要,7
60,局面,7
61,不明,6
62,期待,6
63,適用,6
64,アルト,6
65,推奨,6
66,ロジック,6
67,詐欺,6
68,返済,6
69,現金,6
70,PTS,6
71,判断,6
72,悪化,6
73,地方,6
74,材料,5
75,選別,5
76,流入,5
77,崩れ,5
78,相場,5
79,追加,5
80,裁判所,5
81,警戒,5
82,時点,5
83,先行,5
84,高い,5
85,日本,5
86,急騰,5
87,改善,5
88,発表,5
89,押し目,5
90,恐慌,5
91,若い,5
92,時期,5
93,機関,4
94,XRP,4
95,実需,4
96,ルール,4
97,変化,4
98,更生,4
99,計画,4
100,台北,4
101,FRB,4
102,年内,4
103,重し,4
104,低下,4
105,平均,4
106,活用,4
107,原油,4
108,企業,4
109,業績,4
110,銀行株,4
111,形成,4
112,買い,4
113,リード,4
114,ラグ,4
115,調達,4
116,暴落,4
117,お金,4
118,古河電気工業,4
119,政府,4
120,個別,3
121,事業,3
122,送金,3
123,短期,3
124,流出,3
125,仮想,3
126,通貨,3
127,需要,3
128,従来,3
129,分析,3
130,回避,3
131,当選,3
132,台湾,3
133,ドル,3
134,債務,3
135,収入,3
136,マンション,3
137,取引,3
138,最大,3
139,意識,3
140,見通し,3
141,転換,3
142,指標,3
143,住宅,3
144,ハイテク,3
145,半導体,3
146,東京,3
147,アメリカ,3
148,中東,3
149,緩和,3
150,シグナル,3
151,FOMC,3
152,ドット,3
153,チャート,3
154,示唆,3
155,引き締め,3
156,ブレーキ,3
157,確認,3
158,明確,3
159,受注,3
160,担保,3
161,運用,3
162,移動,3
163,慎重,3
164,融資,3
165,積立,3
166,元本,3
167,その後,3
168,中略,3
169,予定,3
170,個人,3
171,処理,3
172,乖離,3
173,財政,3
174,Ripple,2
175,展開,2
176,ステーブルコイン,2
177,RLUSD,2
178,国際,2
179,継続,2
180,基準,2
181,多く,2
182,新株,2
183,抽選,2
184,元金,2
185,回収,2
186,多額,2
187,負債,2
188,生活,2
189,清算,2
190,支出,2
191,残り,2
192,レジーム,2
193,依存,2
194,市内,2
195,高騰,2
196,案件,2
197,環境,2
198,レベル,2
199,今日,2
200,日経,2
