rank,word,count
1,銘柄,247
2,市場,151
3,株価,150
4,日本,133
5,配当,113
6,上昇,107
7,戦略,106
8,成長,104
9,米国,98
10,リスク,96
11,企業,94
12,平均,84
13,長期,79
14,高い,76
15,日経,72
16,検討,70
17,期待,69
18,保有,68
19,局面,67
20,AI,66
21,株主,64
22,関連,64
23,利益,63
24,優待,63
25,注目,62
26,高値,57
27,業績,55
28,資産,55
29,押し目,53
30,中長期,52
31,ポートフォリオ,51
32,割安,47
33,事業,45
34,相場,44
35,半導体,44
36,分散,44
37,利回り,43
38,下落,42
39,活用,41
40,安定,41
41,世界,41
42,価格,40
43,判断,39
44,有効,39
45,徹底,39
46,セクター,37
47,分析,36
48,短期,36
49,収益,35
50,急騰,34
51,発表,34
52,資金,33
53,資本,33
54,暴落,33
55,同社,32
56,調整,32
57,拡大,31
58,爆上,31
59,還元,31
60,決算,30
61,経済,30
62,トレンド,29
63,技術,29
64,価値,29
65,売上,28
66,インフラ,28
67,需要,28
68,比率,28
69,自社,26
70,理由,26
71,改善,25
72,反発,25
73,原油,24
74,ボラティリティ,24
75,確認,24
76,注視,24
77,高く,23
78,PBR,23
79,評価,23
80,向上,23
81,考慮,23
82,修正,23
83,水準,23
84,エネルギー,23
85,NISA,22
86,エントリー,22
87,継続,22
88,過去,22
89,防衛,22
90,電力,22
91,株式会社,21
92,インド,21
93,ライン,21
94,手法,21
95,大幅,21
96,速報,21
97,NTT,21
98,形成,20
99,サービス,20
100,インフレ,20
101,変動,20
102,海外,20
103,戦争,20
104,地政学,20
105,会社,20
106,統合,19
107,狙い,19
108,コスト,19
109,予想,19
110,買い,18
111,監視,18
112,環境,18
113,構造,18
114,強化,18
115,チャート,18
116,条件,18
117,タイミング,18
118,終結,18
119,維持,18
120,指標,18
121,動向,18
122,重要,18
123,オプション,18
124,PER,18
125,ブレイク,18
126,金利,18
127,大型,17
128,効率,17
129,管理,17
130,運用,17
131,移動,17
132,転換,17
133,上方,17
134,提携,17
135,受注,17
136,今日,16
137,ビジネス,16
138,選定,16
139,生活,16
140,増配,16
141,設定,16
142,営業,16
143,強い,16
144,イラン,16
145,センター,16
146,金融,16
147,サポート,15
148,ETF,15
149,暴騰,15
150,ポイント,15
151,上場,15
152,進捗,15
153,材料,15
154,視点,15
155,シナリオ,14
156,ROE,14
157,影響,14
158,出来高,14
159,増加,14
160,ニュース,14
161,トランプ,14
162,明日,14
163,規模,14
164,指数,14
165,残り,14
166,三井,14
167,明確,14
168,基準,14
169,消費,14
170,終戦,13
171,モデル,13
172,個人,13
173,中東,13
174,情勢,13
175,享受,13
176,キャッシュ,13
177,最強,13
178,積極,13
179,信託,13
180,最大,13
181,経営,13
182,推奨,13
183,自己,13
184,東京,13
185,ゴールド,13
186,テクニカル,13
187,前回,13
188,ポテンシャル,12
189,ファンダメンタルズ,12
190,シフト,12
191,構築,12
192,政策,12
193,ch,12
194,絶対,12
195,大きく,12
196,インデックス,12
197,個別,12
198,テーマ,12
199,最高,12
200,対策,12
