rank,word,count
1,Stock,6
2,the,6
3,成長,5
4,長期,5
5,地盤,4
6,ネット,4
7,期待,4
8,保有,4
9,短期,4
10,戦略,4
11,VWAP,4
12,価格,4
13,リスク,4
14,ポートフォリオ,4
15,Analysis,4
16,売却,4
17,IBRX,4
18,評価,3
19,株価,3
20,上昇,3
21,エントリー,3
22,市場,3
23,消費,3
24,インフレ,3
25,Impact,3
26,Lab,3
27,考慮,3
28,後退,3
29,シナリオ,3
30,キャッシュ,3
31,SOUN,3
32,SoundHound,3
33,AI,3
34,デイトレ,2
35,Fobes,2
36,ホールディングス,2
37,中長期,2
38,金融,2
39,井村,2
40,経営,2
41,検討,2
42,デイトレード,2
43,売買,2
44,同社,2
45,視点,2
46,ポジション,2
47,パチスロ,2
48,負け,2
49,チャレンジ,2
50,弱気,2
51,トレンド,2
52,チャート,2
53,高い,2
54,信頼,2
55,マインド,2
56,低下,2
57,スタグフレーション,2
58,点検,2
59,原油,2
60,水準,2
61,景気,2
62,展開,2
63,局面,2
64,セクター,2
65,Insider,2
66,Selling,2
67,vs,2
68,Revenue,2
69,Growth,2
70,財務,2
71,US,2
72,Radar,2
73,バーン,2
74,資金,2
75,インサイダー,2
76,NVIDIA,2
77,Is,2
78,This,2
79,Short,2
80,Interest,2
81,Huge,2
82,Trap,2
83,ボラティリティ,2
84,The,2
85,term,2
86,momentum,2
87,is,2
88,and,2
89,スキル,1
90,メタプラ,1
91,本気,1
92,竹本,1
93,手腕,1
94,過去,1
95,ファンド,1
96,運用,1
97,実績,1
98,現物,1
99,構築,1
100,基準,1
101,人生,1
102,明らか,1
103,支持,1
104,抵抗,1
105,出来高,1
106,加重,1
107,平均,1
108,多く,1
109,参加,1
110,意識,1
111,重要,1
112,指標,1
113,付近,1
114,反発,1
115,反落,1
116,目安,1
117,有効,1
118,機能,1
119,推移,1
120,転換,1
121,サポート,1
122,レジスタンス,1
123,ライン,1
124,インパクト,1
125,ラボ,1
126,次第,1
127,加速,1
128,一番,1
129,怖い,1
130,自分,1
131,大事,1
132,ガソリン,1
133,防衛,1
134,業績,1
135,安定,1
136,ディフェンシブ,1
137,銘柄,1
138,生活,1
139,必需,1
140,ヘルスケア,1
141,公益,1
142,事業,1
143,比率,1
144,コモディティ,1
145,耐性,1
146,分散,1
147,FRB,1
148,利下げ,1
149,金利,1
150,相対,1
151,発揮,1
152,確保,1
153,管理,1
154,徹底,1
155,判断,1
156,営業,1
157,損失,1
158,四半期,1
159,流出,1
160,キャッシュランウェイ,1
161,期間,1
162,売上,1
163,巨額,1
164,持続,1
165,重大,1
166,懸念,1
167,主要,1
168,株主,1
169,シグナル,1
170,EBITDA,1
171,黒字,1
172,達成,1
173,生存,1
174,注視,1
175,現状,1
176,バリュー,1
177,トラップ,1
178,割安,1
179,危険,1
180,組み,1
181,慎重,1
182,活用,1
183,day,1
184,moving,1
185,average,1
186,basically,1
187,acts,1
188,as,1
189,proxy,1
190,for,1
191,short,1
192,When,1
193,price,1
194,dips,1
195,below,1
196,that,1
197,line,1
198,code,1
199,assumes,1
200,broken,1
