rank,word,count
1,銘柄,150
2,株価,92
3,戦略,84
4,決算,84
5,成長,82
6,AI,81
7,配当,78
8,利益,74
9,日本,72
10,市場,70
11,検討,66
12,押し目,63
13,関連,63
14,上昇,60
15,平均,55
16,リスク,55
17,注目,54
18,長期,50
19,高い,49
20,企業,49
21,株主,48
22,事業,46
23,期待,45
24,業績,45
25,日経,43
26,発表,40
27,半導体,38
28,保有,37
29,中長期,35
30,資産,35
31,分析,35
32,増配,34
33,高値,34
34,修正,34
35,原油,33
36,株式会社,32
37,拡大,31
38,トレンド,31
39,短期,29
40,確認,29
41,米国,29
42,優待,29
43,下落,28
44,局面,27
45,営業,27
46,ポートフォリオ,27
47,セクター,27
48,防衛,27
49,調整,26
50,資金,25
51,監視,25
52,上方,25
53,価格,24
54,継続,24
55,ファンド,24
56,還元,23
57,判断,23
58,エントリー,23
59,急騰,23
60,売上,22
61,ライン,21
62,強い,21
63,同社,21
64,封鎖,21
65,相場,21
66,評価,20
67,チャート,20
68,徹底,20
69,利回り,19
70,注視,19
71,予想,19
72,コスト,19
73,海峡,19
74,収益,18
75,安定,18
76,上場,18
77,需要,18
78,タイミング,18
79,フジクラ,18
80,チャンス,18
81,改善,17
82,有効,17
83,最新,17
84,グループ,17
85,中東,17
86,経営,16
87,四半期,16
88,推移,16
89,活用,16
90,動向,16
91,インフラ,16
92,形成,16
93,回復,16
94,更新,16
95,個別,16
96,シナリオ,16
97,個人,15
98,設備,15
99,材料,15
100,急落,15
101,イラン,15
102,JX,15
103,金属,15
104,転換,14
105,付近,14
106,自社,14
107,お金,14
108,比率,14
109,要因,14
110,ホルムズ,14
111,情勢,14
112,産業,14
113,村上,14
114,開発,13
115,先行,13
116,将来,13
117,ビジネス,13
118,大幅,13
119,維持,13
120,取得,13
121,受注,13
122,ch,13
123,空売り,13
124,テラドローン,13
125,流入,13
126,ローン,13
127,経常,13
128,最高,13
129,サポート,12
130,初心者,12
131,現金,12
132,NISA,12
133,連続,12
134,モデル,12
135,分散,12
136,教育,12
137,安川電機,12
138,センター,12
139,HD,12
140,世界,12
141,ユニチカ,12
142,明日,12
143,価値,11
144,向上,11
145,過去,11
146,会社,11
147,減配,11
148,考慮,11
149,構築,11
150,暴落,11
151,一時,11
152,協議,11
153,自己,11
154,テクニカル,11
155,技術,10
156,強化,10
157,視点,10
158,危険,10
159,回避,10
160,基準,10
161,金融,10
162,割安,10
163,生成,10
164,キャッシュ,10
165,段階,10
166,水準,10
167,ポジション,10
168,積立,10
169,Stock,10
170,トランプ,10
171,変動,10
172,背景,10
173,運用,10
174,トレード,10
175,決裂,10
176,改革,10
177,良品計画,10
178,ETF,10
179,理由,10
180,スレ,10
181,トップ,9
182,PBR,9
183,ブレイク,9
184,重要,9
185,資本,9
186,信用,9
187,最強,9
188,財務,9
189,国内,9
190,見通し,9
191,コンテンツ,9
192,地政学,9
193,明確,9
194,売却,9
195,累進,9
196,安値,9
197,買い,9
198,反転,9
199,研究所,9
200,今日,9
