rank,word,count
1,発言,210
2,信頼,209
3,条件,192
4,株価,180
5,アクション,130
6,市場,128
7,リスク,120
8,上昇,111
9,AI,106
10,観察,92
11,利益,92
12,金利,91
13,時間,87
14,成長,86
15,決算,85
16,期間,84
17,主要,78
18,タイプ,77
19,触媒,76
20,相関,69
21,需要,68
22,銘柄,67
23,監視,66
24,下落,61
25,推奨,58
26,前提,58
27,ロジック,56
28,適用,55
29,価格,55
30,発表,55
31,業績,54
32,長期,54
33,短期,53
34,the,45
35,評価,45
36,拡大,43
37,急落,41
38,期待,41
39,配当,40
40,半導体,38
41,依存,38
42,レジーム,37
43,企業,37
44,分割,37
45,局面,36
46,連動,36
47,コスト,36
48,戦略,34
49,収益,34
50,銀行,34
51,トレンド,32
52,日本,32
53,中期,31
54,米国,31
55,利回り,31
56,判断,30
57,平均,30
58,高い,30
59,不明,29
60,PER,28
61,指標,27
62,関連,27
63,押し目,26
64,先行,25
65,テスラ,25
66,調整,24
67,保有,23
68,発生,23
69,セクター,23
70,経済,23
71,資金,23
72,低下,23
73,ライン,23
74,and,22
75,is,22
76,利上げ,22
77,直後,21
78,ルール,21
79,分析,21
80,増加,21
81,悪化,21
82,事業,21
83,暴落,21
84,タイミング,21
85,日銀,21
86,リード,20
87,of,20
88,センター,20
89,転換,20
90,to,20
91,改善,20
92,金融,20
93,水準,20
94,上場,20
95,ラグ,19
96,見通し,19
97,動向,19
98,材料,19
99,変動,19
100,環境,19
101,個別,19
102,世界,19
103,相場,19
104,構造,19
105,日経,19
106,売上,18
107,インフレ,18
108,政策,18
109,予想,18
110,推移,17
111,会社,17
112,警戒,17
113,確認,17
114,AMC,17
115,SpaceX,17
116,検討,16
117,出来高,16
118,供給,16
119,目標,16
120,営業,16
121,ボラティリティ,16
122,大きく,16
123,影響,16
124,明確,16
125,財政,16
126,債務,16
127,in,15
128,安値,15
129,ショート,15
130,付近,15
131,崩れ,15
132,Fiserv,15
133,予測,15
134,テーマ,15
135,一時,15
136,継続,15
137,傾向,15
138,インフラ,14
139,買い,14
140,預金,14
141,ファンド,14
142,為替,14
143,要因,14
144,確定,14
145,資産,14
146,残高,14
147,個人,14
148,割安,13
149,需給,13
150,比率,13
151,回復,13
152,注目,13
153,機関,13
154,考慮,13
155,過去,13
156,医療,13
157,動き,13
158,貸出,13
159,グループ,13
160,三菱,13
161,GDP,13
162,強い,12
163,安定,12
164,ファンダメンタルズ,12
165,注視,12
166,中国,12
167,アメリカ,12
168,将来,12
169,IHI,12
170,フェーズ,12
171,基準,12
172,海外,12
173,寄り付き,12
174,反発,12
175,UFJ,12
176,反応,11
177,that,11
178,キオクシア,11
179,変化,11
180,移動,11
181,直近,11
182,向上,11
183,機能,11
184,以降,11
185,急激,11
186,フジクラ,11
187,関税,11
188,IPO,11
189,計画,11
190,構築,11
191,GPU,11
192,爆発,11
193,加速,11
194,資源,11
195,JX,11
196,金属,11
197,stock,10
198,装置,10
199,The,10
200,システム,10
