rank,word,count
1,条件,31
2,発言,30
3,信頼,24
4,価格,23
5,資金,17
6,アクション,16
7,市場,16
8,SBI,14
9,戦略,13
10,介入,13
11,観察,12
12,適用,11
13,推奨,11
14,ロジック,11
15,前提,11
16,銀行,11
17,金利,11
18,預金,10
19,産業,10
20,取引,9
21,資産,9
22,リスク,8
23,タイプ,8
24,局面,8
25,期間,8
26,利益,8
27,国家,8
28,下落,7
29,指標,7
30,リード,7
31,ラグ,7
32,為替,7
33,to,7
34,the,7
35,決算,7
36,保有,6
37,銘柄,6
38,上昇,6
39,売却,6
40,損失,6
41,相場,6
42,証券,6
43,that,6
44,you,6
45,株価,6
46,時間,5
47,触媒,5
48,主要,5
49,ビット,5
50,コイン,5
51,現物,5
52,新生,5
53,コスト,5
54,You,5
55,are,5
56,発表,5
57,ポケポケ,5
58,企業,5
59,国内,5
60,不明,4
61,判断,4
62,MACD,4
63,過去,4
64,空売り,4
65,長期,4
66,実現,4
67,拡大,4
68,待機,4
69,米国,4
70,連携,4
71,外貨,4
72,積立,4
73,実施,4
74,政策,4
75,相関,4
76,暗号,4
77,going,4
78,大きく,4
79,ない,4
80,要人,4
81,ホロライブドリームス,4
82,リリース,4
83,警戒,4
84,安全,4
85,半導体,4
86,誘導,4
87,IPO,3
88,上場,3
89,業績,3
90,個別,3
91,発生,3
92,開始,3
93,期待,3
94,ポジション,3
95,棒グラフ,3
96,その後,3
97,ハイ,3
98,パー,3
99,利用,3
100,プログラム,3
101,日銀,3
102,高い,3
103,購入,3
104,buy,3
105,price,3
106,is,3
107,in,3
108,予想,3
109,自己,3
110,規模,3
111,リバランス,3
112,ルール,3
113,船底,3
114,感情,3
115,偏り,3
116,現金,3
117,上げ相場,3
118,空気,3
119,今回,3
120,カバー,3
121,科技,3
122,中国,3
123,審査,3
124,規制,3
125,AI,3
126,住民,3
127,貯蓄,3
128,収録,2
129,ティアフォー,2
130,新規,2
131,技術,2
132,日経,2
133,平均,2
134,自身,2
135,連動,2
136,崩れ,2
137,多く,2
138,動き,2
139,所以,2
140,タイミング,2
141,ゴールデン,2
142,クロス,2
143,強気,2
144,黃金交,2
145,基本,2
146,高値,2
147,調整,2
148,掉非常,2
149,目安,2
150,ネット,2
151,徹底,2
152,最大,2
153,ETF,2
154,高く,2
155,ドル,2
156,応援,2
157,米ドル,2
158,普通,2
159,引き上げ,2
160,以降,2
161,安く,2
162,同等,2
163,注文,2
164,手数料,2
165,cryptocurrency,2
166,market,2
167,have,2
168,done,2
169,sell,2
170,The,2
171,確信,2
172,and,2
173,your,2
174,convinced,2
175,レバレッジ,2
176,方向,2
177,particular,2
178,放置,2
179,暴落,2
180,痛み,2
181,重し,2
182,点検,2
183,債券,2
184,増加,2
185,ショート,2
186,金地,2
187,狙い,2
188,トレード,2
189,予測,2
190,ザワザワ,2
191,経済,2
192,ボラティリティ,2
193,ガタガタ,2
194,実態,2
195,未来,2
196,売上,2
197,前後,2
198,ポジティブ,2
199,感じ,2
200,反応,2
