rank,word,count
1,決算,3148
2,発表,3057
3,ライブ,2973
4,配信,2973
5,信頼,254
6,発言,253
7,条件,236
8,市場,163
9,利益,162
10,アクション,154
11,リスク,150
12,観察,135
13,株価,132
14,上昇,131
15,AI,115
16,金利,112
17,期間,103
18,タイプ,99
19,the,98
20,時間,96
21,主要,89
22,企業,89
23,触媒,84
24,相関,83
25,前提,82
26,監視,80
27,銘柄,76
28,短期,71
29,推奨,71
30,適用,70
31,ロジック,69
32,下落,66
33,局面,64
34,価格,64
35,戦略,61
36,to,59
37,事業,59
38,成長,58
39,売上,56
40,業績,53
41,期待,53
42,依存,51
43,長期,50
44,資金,49
45,米国,48
46,is,46
47,レジーム,45
48,判断,44
49,需要,44
50,コスト,44
51,営業,43
52,配当,41
53,セクター,40
54,評価,39
55,that,38
56,継続,38
57,関連,38
58,指標,36
59,and,34
60,連動,34
61,分配,33
62,大きく,33
63,原油,33
64,of,32
65,機関,32
66,利上げ,32
67,半導体,31
68,収益,31
69,確認,31
70,ルール,31
71,it,30
72,高い,30
73,インフレ,30
74,会社,29
75,増加,29
76,構造,29
77,サポート,28
78,ライン,28
79,インフラ,28
80,トレンド,28
81,押し目,28
82,相場,28
83,日本,28
84,低下,27
85,調整,27
86,個別,27
87,四半期,27
88,センター,26
89,拡大,26
90,先行,26
91,戦争,26
92,中期,26
93,維持,25
94,予想,25
95,イラン,25
96,キオクシア,25
97,平均,24
98,PER,24
99,動向,24
100,経営,23
101,供給,23
102,取引,23
103,利回り,23
104,改善,23
105,are,22
106,ポジション,22
107,リード,22
108,ラグ,22
109,NVIDIA,22
110,要因,22
111,ゴールド,22
112,保有,21
113,設備,21
114,日経,21
115,they,20
116,契約,20
117,資産,20
118,確定,20
119,The,20
120,影響,20
121,割高,20
122,for,19
123,将来,19
124,反応,19
125,分析,19
126,銀行,19
127,調達,18
128,価値,18
129,計画,18
130,ボラティリティ,18
131,変動,18
132,回復,18
133,大幅,18
134,顧客,18
135,買い,18
136,ROE,18
137,赤字,18
138,向上,18
139,キャッシュ,17
140,崩れ,17
141,at,17
142,終結,17
143,分割,17
144,Stock,16
145,個人,16
146,動き,16
147,If,16
148,強い,16
149,受注,16
150,効率,16
151,エヌビディア,16
152,一時,16
153,be,16
154,ファンド,16
155,資本,15
156,発生,15
157,エネルギー,15
158,going,15
159,徹底,15
160,時点,15
161,時価,15
162,方針,15
163,考慮,14
164,売却,14
165,we,14
166,水準,14
167,高値,14
168,過去,14
169,in,14
170,自社,14
171,稼働,14
172,表面,14
173,不明,14
174,海外,14
175,転換,14
176,売買,14
177,規模,14
178,総額,14
179,if,13
180,パニック,13
181,減少,13
182,安定,13
183,their,13
184,予測,13
185,経済,13
186,本業,13
187,巨大,13
188,日銀,13
189,大きい,13
190,ない,13
191,理由,13
192,ニュース,13
193,比率,13
194,債券,13
195,数字,13
196,修正,13
197,防衛,13
198,SCHD,13
199,株主,12
200,market,12
