rank,word,count
1,条件,30
2,発言,30
3,信頼,30
4,資産,21
5,期間,19
6,アクション,18
7,市場,17
8,株価,17
9,価格,16
10,成長,16
11,AI,16
12,観察,15
13,リスク,14
14,相関,14
15,長期,13
16,短期,13
17,補助,13
18,銘柄,12
19,タイプ,12
20,資金,11
21,利益,11
22,局面,11
23,時間,11
24,下落,11
25,監視,11
26,主要,11
27,公募,11
28,適用,10
29,前提,10
30,経済,10
31,会社,10
32,コスト,10
33,推奨,9
34,ロジック,9
35,触媒,9
36,企業,9
37,上昇,9
38,we,9
39,販売,9
40,過去,8
41,連動,8
42,崩れ,8
43,to,8
44,増資,8
45,メモリ,8
46,拡大,7
47,ナスダック,7
48,申請,7
49,計画,7
50,台数,7
51,物流,7
52,暴落,6
53,発表,6
54,中国,6
55,for,6
56,インフラ,6
57,中略,6
58,センター,6
59,需要,6
60,任天堂,6
61,複利,5
62,集中,5
63,運用,5
64,ルール,5
65,資本,5
66,主義,5
67,実績,5
68,日経,5
69,平均,5
70,短期間,5
71,依存,5
72,戦略,5
73,FANG,5
74,米国,5
75,商品,5
76,口座,5
77,半導体,5
78,要因,5
79,HD,5
80,単価,5
81,貨物,5
82,初期,4
83,最初,4
84,効果,4
85,総額,4
86,向上,4
87,変動,4
88,ビット,4
89,コイン,4
90,決算,4
91,ボラティリティ,4
92,高い,4
93,動き,4
94,貿易,4
95,レジーム,4
96,問題,4
97,一般,4
98,深い,4
99,could,4
100,if,4
101,サポート,4
102,ライン,4
103,VIX,4
104,調達,4
105,タイミング,4
106,Switch,4
107,高騰,4
108,値上げ,4
109,ビーイング,4
110,保険,4
111,段階,3
112,確保,3
113,入金,3
114,存在,3
115,毎月,3
116,維持,3
117,年利,3
118,想定,3
119,相場,3
120,機会,3
121,歴史,3
122,世界,3
123,高値,3
124,更新,3
125,不明,3
126,メモリー,3
127,指数,3
128,本当,3
129,キャピタルゲイン,3
130,傾向,3
131,直近,3
132,目的,3
133,加速,3
134,実体,3
135,衰退,3
136,黒字,3
137,増加,3
138,国内,3
139,抑制,3
140,中小,3
141,省力,3
142,検討,3
143,達成,3
144,中長期,3
145,モメンタムファンド,3
146,完全,3
147,モメンタム,3
148,面白い,3
149,構成,3
150,SPY,3
151,四半期,3
152,製造,3
153,the,3
154,be,3
155,looking,3
156,see,3
157,活用,3
158,CB,3
159,発行,3
160,需給,3
161,悪化,3
162,将来,3
163,押し目,3
164,関連,3
165,売上,3
166,先行,3
167,解消,3
168,全国,3
169,展開,3
170,独自,3
171,システム,3
172,収入,3
173,NISA,2
174,金額,2
175,構築,2
176,その後,2
177,放置,2
178,土台,2
179,全額,2
180,時点,2
181,健全,2
182,臨界,2
183,自分,2
184,労働,2
185,年間,2
186,環境,2
187,意味,2
188,通常,2
189,爆発,2
190,水準,2
191,数値,2
192,そのもの,2
193,計算,2
194,大幅,2
195,損失,2
196,回避,2
197,原動力,2
198,継続,2
199,なく,2
200,右肩,2
