rank,word,count
1,条件,52
2,信頼,49
3,発言,48
4,市場,34
5,リスク,33
6,AI,33
7,アクション,29
8,観察,26
9,期間,23
10,コイン,23
11,ビット,22
12,前提,21
13,タイプ,20
14,上昇,20
15,適用,17
16,企業,17
17,資金,17
18,時間,16
19,主要,16
20,米国,16
21,推奨,16
22,ロジック,16
23,長期,16
24,セクター,15
25,リターン,15
26,価格,14
27,売却,14
28,XRP,14
29,技術,13
30,規制,13
31,生活,13
32,相関,13
33,鑑定,13
34,SpaceX,12
35,監視,12
36,戦略,12
37,局面,12
38,PSA,12
39,依存,11
40,銘柄,11
41,下落,11
42,触媒,10
43,中国,10
44,ルール,10
45,元本,10
46,電力,10
47,回避,9
48,政府,9
49,香港,9
50,資本,9
51,レジーム,9
52,経済,9
53,平均,9
54,BTC,9
55,同社,9
56,株価,9
57,所得,9
58,the,9
59,四半期,9
60,リセッション,9
61,IPO,8
62,輸出,8
63,過去,8
64,高い,8
65,制限,8
66,連動,8
67,確率,8
68,半導体,8
69,不明,7
70,防禦,7
71,自立,7
72,資産,7
73,期待,7
74,負担,7
75,老化,7
76,and,7
77,安全,6
78,傷害,6
79,目標,6
80,規模,6
81,継続,6
82,崩れ,6
83,確認,6
84,供給,6
85,一括,6
86,マイクロストラテジー,6
87,動向,6
88,臨床,6
89,試験,6
90,中港,5
91,強化,5
92,最高,5
93,英雄,5
94,Boss,5
95,インフラ,5
96,国防,5
97,関連,5
98,学習,5
99,モデル,5
100,コスト,5
101,早く,5
102,リード,5
103,自己,5
104,利益,5
105,金利,5
106,受付,5
107,利下げ,5
108,自動車,5
109,エネルギー,5
110,完全,4
111,排除,4
112,動き,4
113,テック,4
114,比較,4
115,考慮,4
116,平民,4
117,投入,4
118,短期,4
119,最大,4
120,購入,4
121,形成,4
122,評価,4
123,レベル,4
124,開発,4
125,GPU,4
126,損失,4
127,有利,4
128,プラス,4
129,ラグ,4
130,ETF,4
131,悪化,4
132,優先株,4
133,配当,4
134,治療,4
135,Retro,4
136,生物,4
137,物理,4
138,サポート,4
139,is,4
140,強い,4
141,急落,4
142,ハイテク,4
143,停止,4
144,カード,4
145,景気,4
146,後退,4
147,三井ハイテック,4
148,モーター,4
149,国家,3
150,保障,3
151,科技,3
152,地政学,3
153,領域,3
154,将来,3
155,影響,3
156,斯皇冠,3
157,效果,3
158,裝備於,3
159,觸媒,3
160,上限,3
161,利用,3
162,確保,3
163,維持,3
164,系統,3
165,直接,3
166,招股,3
167,世界,3
168,事業,3
169,金額,3
170,上場,3
171,保有,3
172,段階,3
173,理由,3
174,有無,3
175,流入,3
176,Nvidia,3
177,バリュエーション,3
178,状態,3
179,毎年,3
180,変動,3
181,大きく,3
182,劇的,3
183,需要,3
184,低下,3
185,ドル,3
186,複利,3
187,機会,3
188,暴落,3
189,分割,3
190,サイン,3
191,資金繰り,3
192,圧力,3
193,健康,3
194,寿命,3
195,アルト,3
196,承認,3
197,機能,3
198,焦点,3
199,アプローチ,3
200,細胞,3
