rank,word,count
1,銘柄,163
2,株価,120
3,戦略,87
4,リスク,83
5,日本,79
6,上昇,74
7,AI,72
8,市場,72
9,利益,64
10,企業,62
11,関連,58
12,価格,52
13,配当,50
14,注目,49
15,高い,48
16,原油,47
17,長期,46
18,押し目,45
19,成長,44
20,平均,43
21,検討,42
22,業績,39
23,保有,38
24,米国,36
25,日経,35
26,期待,35
27,決算,35
28,局面,34
29,ポートフォリオ,33
30,優待,33
31,中長期,31
32,株主,30
33,エネルギー,30
34,有効,28
35,インフレ,28
36,急騰,28
37,to,28
38,トレンド,27
39,短期,27
40,地政学,27
41,徹底,27
42,発表,27
43,ボラティリティ,26
44,予想,25
45,分析,25
46,中東,24
47,セクター,24
48,事業,24
49,監視,24
50,資産,23
51,インフラ,23
52,増益,22
53,需要,22
54,材料,22
55,速報,21
56,高騰,21
57,確認,21
58,Stock,21
59,情勢,20
60,下落,20
61,ch,20
62,資金,20
63,さくら,20
64,確定,19
65,継続,19
66,増配,19
67,割安,19
68,経済,18
69,拡大,18
70,半導体,18
71,防衛,18
72,分散,18
73,活用,18
74,管理,18
75,エントリー,18
76,古河電気工業,18
77,収益,17
78,調整,17
79,改善,16
80,インターネット,16
81,TOB,16
82,ナフサ,16
83,時間,15
84,推奨,15
85,安定,15
86,イラン,15
87,修正,15
88,比率,15
89,シナリオ,14
90,回復,14
91,コスト,14
92,供給,14
93,高値,14
94,売却,14
95,付近,14
96,営業,14
97,反発,14
98,強化,13
99,構造,13
100,機関,13
101,視点,13
102,移動,13
103,ポジション,13
104,還元,13
105,売上,13
106,個別,13
107,チャート,13
108,過去,12
109,判断,12
110,金利,12
111,マーケット,12
112,暴落,12
113,構築,12
114,好調,12
115,上場,12
116,強い,12
117,相場,12
118,圧力,12
119,ロック,12
120,警戒,12
121,危機,12
122,大量,12
123,The,11
124,恩恵,11
125,考慮,11
126,会社,11
127,資源,11
128,停戦,11
129,理由,11
130,デイトレード,11
131,ニュース,11
132,株式会社,11
133,買い,11
134,トレード,11
135,タイミング,11
136,ネクステージ,11
137,理論,11
138,最新,11
139,急落,11
140,オプション,11
141,証券,11
142,過熱,11
143,マイクロソフト,11
144,明日,11
145,ブラック,11
146,the,11
147,オリンピック,11
148,最高,10
149,資本,10
150,価値,10
151,変動,10
152,展開,10
153,テーマ,10
154,動向,10
155,大きく,10
156,チャンス,10
157,環境,10
158,大幅,10
159,変化,10
160,指標,10
161,背景,10
162,NISA,10
163,研究所,10
164,キオクシア・,10
165,JX,10
166,金属,10
167,in,10
168,問題,9
169,トランプ,9
170,更新,9
171,ガス,9
172,連動,9
173,amp,9
174,DX,9
175,同社,9
176,向上,9
177,封鎖,9
178,追い風,9
179,国内,9
180,ゴールド,9
181,維持,9
182,目標,9
183,評価,9
184,突破,9
185,サポート,9
186,一時,9
187,統合,9
188,四半期,9
189,注意,9
190,海外,9
191,現金,9
192,抽出,9
193,増収,9
194,上方,9
195,導入,9
196,今週,9
197,需給,9
198,is,9
199,上値,9
200,石油,8
