rank,word,count
1,銘柄,333
2,配当,318
3,株価,192
4,市場,179
5,成長,137
6,長期,136
7,リスク,134
8,戦略,133
9,資産,127
10,日本,124
11,AI,124
12,企業,123
13,上昇,106
14,ポートフォリオ,102
15,保有,101
16,検討,101
17,利回り,100
18,米国,98
19,期待,90
20,関連,89
21,安定,82
22,押し目,77
23,利益,77
24,増配,75
25,高い,74
26,下落,66
27,資金,66
28,局面,65
29,株主,63
30,業績,62
31,分析,60
32,注目,60
33,中長期,60
34,決算,60
35,拡大,59
36,平均,59
37,割安,58
38,暴落,57
39,優待,57
40,価格,55
41,ch,54
42,分散,53
43,金利,53
44,セクター,52
45,インフラ,50
46,エネルギー,46
47,比率,44
48,分割,44
49,判断,43
50,事業,43
51,継続,42
52,活用,41
53,相場,41
54,評価,40
55,需要,39
56,スレ,39
57,形成,38
58,管理,38
59,半導体,38
60,改善,37
61,NISA,37
62,予想,36
63,維持,36
64,現金,36
65,発表,35
66,センター,35
67,防衛,35
68,コスト,34
69,収益,33
70,確認,33
71,電力,33
72,PBR,32
73,調整,32
74,お金,32
75,世界,31
76,技術,31
77,インフレ,31
78,考慮,31
79,構築,30
80,同社,30
81,理由,30
82,水準,30
83,個別,30
84,景気,30
85,地政学,30
86,運用,30
87,エントリー,29
88,タイミング,29
89,購入,29
90,ラジオ,29
91,還元,29
92,金融,28
93,原油,28
94,変動,28
95,徹底,28
96,ライン,28
97,推奨,27
98,監視,27
99,買い,27
100,移動,27
101,過去,27
102,価値,26
103,短期,26
104,マネー,26
105,動向,25
106,ディフェンシブ,25
107,ETF,25
108,戦争,25
109,急落,24
110,自社,24
111,最大,24
112,指数,24
113,資本,24
114,PER,24
115,需給,24
116,最新,24
117,ファンド,24
118,急騰,23
119,向上,23
120,転換,23
121,高値,23
122,トレンド,23
123,回復,23
124,衝撃,23
125,イラン,23
126,宇宙,23
127,サービス,22
128,重視,22
129,有効,22
130,会社,22
131,目標,22
132,連続,22
133,インデックス,22
134,生活,21
135,影響,21
136,ホールディングス,21
137,設定,21
138,FIRE,21
139,比較,21
140,恩恵,20
141,背景,20
142,経済,20
143,銀行株,20
144,ボラティリティ,20
145,効果,20
146,信託,20
147,最強,20
148,付近,19
149,銀行,19
150,東京,19
151,リターン,19
152,確保,19
153,積立,19
154,インカムゲイン,18
155,通信,18
156,指標,18
157,日銀,18
158,強化,18
159,政策,18
160,テクニカル,17
161,重要,17
162,左右,17
163,推移,17
164,集中,17
165,方針,17
166,候補,17
167,個人,17
168,傾向,17
169,大手,17
170,選定,17
171,環境,17
172,計画,16
173,享受,16
174,to,16
175,構造,16
176,キオクシア,16
177,ない,16
178,狙い,16
179,視点,16
180,上場,16
181,シナリオ,16
182,三菱,16
183,効率,16
184,初心者,16
185,NTT,16
186,高く,15
187,手法,15
188,売上,15
189,国内,15
190,キャッシュ,15
191,チェック,15
192,海外,15
193,設備,15
194,悪化,15
195,実績,15
196,営業,15
197,絶対,15
198,一時,15
199,時間,15
200,経営,15
