rank,word,count
1,信用,3198
2,発言,196
3,信頼,195
4,条件,193
5,株価,138
6,観察,122
7,市場,115
8,期間,106
9,アクション,104
10,上昇,99
11,リスク,96
12,タイプ,92
13,価格,88
14,下落,81
15,銘柄,78
16,AI,73
17,相関,66
18,金利,62
19,局面,60
20,時間,60
21,前提,57
22,主要,55
23,適用,54
24,触媒,53
25,米国,52
26,推奨,52
27,監視,50
28,ロジック,50
29,長期,48
30,企業,47
31,日本,46
32,資産,45
33,平均,44
34,戦略,44
35,利益,44
36,依存,43
37,短期,42
38,連動,40
39,決算,39
40,レジーム,38
41,期待,35
42,債券,33
43,判断,32
44,反発,32
45,指数,31
46,資金,31
47,半導体,30
48,崩れ,30
49,ゴールド,30
50,評価,30
51,事業,29
52,ルール,28
53,関連,27
54,リード,27
55,ラグ,27
56,産業,27
57,発表,27
58,不明,26
59,業績,25
60,株主,25
61,低下,25
62,成長,24
63,圧力,23
64,トレンド,22
65,要因,22
66,移動,22
67,政策,22
68,収益,22
69,利上げ,22
70,ETF,22
71,価値,22
72,分析,21
73,コスト,21
74,継続,21
75,政府,21
76,寄り付き,21
77,日経,20
78,暴落,20
79,相場,20
80,個別,20
81,the,20
82,ライン,20
83,確認,20
84,NTT,20
85,時点,19
86,資本,19
87,ビット,19
88,コイン,19
89,設備,19
90,日銀,19
91,材料,19
92,動向,18
93,先行,18
94,採用,18
95,影響,18
96,売却,18
97,付近,17
98,保有,17
99,銀行,17
100,中期,17
101,大きく,17
102,傾向,16
103,セクター,16
104,増加,16
105,インフレ,16
106,一時,16
107,配当,16
108,推移,16
109,製造,16
110,原油,16
111,営業,16
112,急落,15
113,四半期,15
114,考慮,15
115,強い,15
116,改善,15
117,反応,15
118,確定,15
119,中長期,15
120,融資,15
121,CPI,15
122,変動,14
123,取引,14
124,高い,14
125,規模,14
126,注目,14
127,SpaceX,14
128,利回り,14
129,パニック,14
130,通貨,13
131,レジスタンス,13
132,環境,13
133,動き,13
134,優待,13
135,以降,13
136,IPO,13
137,購入,13
138,崩壊,13
139,工業,12
140,海外,12
141,ギャップ,12
142,急騰,12
143,ファンド,12
144,過去,12
145,乖離,12
146,数字,12
147,権利,12
148,買い,12
149,高値,12
150,出来高,12
151,指標,11
152,of,11
153,転換,11
154,毛利,11
155,本業,11
156,売上,11
157,需要,11
158,連結,11
159,懸念,11
160,センター,11
161,レガシー,11
162,生活,11
163,状態,11
164,重要,11
165,サポート,11
166,直近,10
167,アメリカ,10
168,悪化,10
169,機能,10
170,シグナル,10
171,is,10
172,to,10
173,相対,10
174,経済,10
175,減少,10
176,徹底,10
177,将来,10
178,拡大,10
179,部門,10
180,観測,10
181,直後,10
182,経営,10
183,集中,10
184,GAFA,10
185,ショート,10
186,運用,10
187,需給,10
188,MSCI,10
189,機関,10
190,大口,10
191,除外,10
192,不動産,9
193,萩原,9
194,国内,9
195,補助,9
196,重視,9
197,構造,9
198,修正,9
199,利下げ,9
200,中国,9
