rank,word,count
1,利益,11
2,事業,7
3,観察,6
4,売上,6
5,成長,5
6,コンテンツ,5
7,市場,4
8,営業,4
9,連動,4
10,崩れ,4
11,将来,4
12,四半期,3
13,決算,3
14,分析,3
15,タイプ,3
16,期間,3
17,条件,3
18,発言,3
19,信頼,3
20,店舗,3
21,施設,3
22,ソリューション,3
23,意図,3
24,伸び,2
25,スピード,2
26,レジーム,2
27,依存,2
28,ユーザー,2
29,獲得,2
30,フェーズ,2
31,構造,2
32,EBITDA,2
33,CAPEX,2
34,低下,2
35,ヒット,2
36,種まき,2
37,先行,2
38,直近,2
39,ネガティブ,2
40,NEXT,1
41,HOLDINGS,1
42,前年,1
43,同期,1
44,好調,1
45,トップ,1
46,ライン,1
47,トカン,1
48,絶好調,1
49,表面,1
50,乖離,1
51,タイムラグ,1
52,考慮,1
53,反応,1
54,収益,1
55,皆さん,1
56,配信,1
57,目先,1
58,資金,1
59,振り,1
60,つり,1
61,ヤタイゴ,1
62,単一,1
63,モデル,1
64,複数,1
65,エンジン,1
66,複合,1
67,企業,1
68,評価,1
69,設備,1
70,拡大,1
71,数値,1
72,商業,1
73,ビル,1
74,取得,1
75,前倒し,1
76,業績,1
77,悪化,1
78,サイン,1
79,数字,1
80,心配,1
81,要素,1
82,キャッシュ,1
83,フロー,1
84,指標,1
85,要因,1
