rank,word,count
1,銘柄,253
2,AI,140
3,株価,139
4,配当,127
5,米国,117
6,市場,117
7,戦略,117
8,関連,117
9,成長,112
10,半導体,107
11,企業,100
12,決算,99
13,日本,94
14,長期,88
15,平均,87
16,日経,85
17,資産,83
18,業績,79
19,上昇,73
20,リスク,65
21,利益,65
22,発表,64
23,ポートフォリオ,62
24,分析,60
25,高い,59
26,注目,58
27,保有,55
28,押し目,55
29,暴落,50
30,相場,50
31,期待,49
32,下落,49
33,防衛,46
34,徹底,45
35,中長期,44
36,分散,43
37,需要,40
38,局面,39
39,継続,38
40,検討,35
41,価格,35
42,セクター,35
43,安定,33
44,利回り,33
45,トレンド,33
46,インフレ,31
47,高値,31
48,短期,30
49,増配,30
50,資金,29
51,維持,29
52,有効,29
53,反発,28
54,調整,27
55,拡大,27
56,インフラ,27
57,マネー,27
58,理由,26
59,回復,26
60,割安,26
61,製造,25
62,急落,25
63,タイミング,25
64,評価,24
65,活用,24
66,事業,23
67,向上,23
68,指数,23
69,インテル,23
70,重要,23
71,世界,23
72,比率,22
73,お金,22
74,構築,22
75,視点,22
76,技術,22
77,急騰,22
78,ライン,22
79,収益,22
80,転換,22
81,推奨,21
82,エントリー,21
83,会社,21
84,イビデン,21
85,ゴールド,21
86,エネルギー,21
87,ch,20
88,テーマ,20
89,低位,20
90,速報,20
91,個別,20
92,強い,19
93,ファンド,19
94,売上,19
95,背景,19
96,株主,19
97,アドバンテスト,19
98,判断,19
99,環境,19
100,フジクラ,19
101,形成,18
102,基盤,18
103,予想,18
104,選定,18
105,価値,17
106,集中,17
107,ETF,17
108,将来,17
109,確認,17
110,水準,17
111,強力,17
112,初心者,17
113,インデックス,16
114,宇宙,16
115,管理,16
116,運用,16
117,ドル,16
118,修正,16
119,考慮,15
120,営業,15
121,国策,15
122,テクニカル,15
123,監視,15
124,一時,15
125,経済,15
126,見通し,15
127,ソフトウェア,15
128,ロボット,15
129,条件,15
130,材料,15
131,最前線,15
132,最新,15
133,優待,15
134,コスト,14
135,変動,14
136,成功,14
137,景気,14
138,開発,14
139,信託,14
140,レーザーテック,14
141,狙い,14
142,トレード,14
143,株式会社,14
144,中東,14
145,PER,14
146,チャンス,14
147,安値,14
148,ライブ,14
149,現金,13
150,リターン,13
151,ディフェンシブ,13
152,過熱,13
153,東京,13
154,効率,13
155,ボラティリティ,13
156,改善,13
157,プラス,13
158,金利,13
159,積立,13
160,テンバガー,13
161,正体,13
162,時間,12
163,低下,12
164,ソフトバンク,12
165,メーカー,12
166,傾向,12
167,バーゲン,12
168,恩恵,12
169,テクノロジー,12
170,注視,12
171,HD,12
172,要因,12
173,自動,12
174,突破,12
175,インド,12
176,マーケット,12
177,NASDAQ,11
178,一部,11
179,守り,11
180,解析,11
181,連動,11
182,圧倒的,11
183,少額,11
184,キオクシア,11
185,確定,11
186,サポート,11
187,絶好調,11
188,ACSL,11
189,化け,11
190,衝撃,11
191,資本,11
192,導入,11
193,悪化,11
194,レンジ,11
195,原油,11
196,ホールド,10
197,生活,10
198,状態,10
199,享受,10
200,大幅,10
