rank,word,count
1,発言,146
2,信頼,144
3,条件,131
4,アクション,93
5,利益,91
6,市場,85
7,リスク,71
8,観察,71
9,株価,63
10,上昇,59
11,期間,56
12,監視,54
13,時間,54
14,主要,54
15,価格,54
16,触媒,53
17,タイプ,53
18,銘柄,52
19,適用,50
20,相関,49
21,企業,49
22,決算,49
23,AI,49
24,成長,48
25,下落,47
26,売上,44
27,前提,42
28,金利,41
29,推奨,40
30,ロジック,40
31,資金,35
32,平均,35
33,局面,34
34,銀行,34
35,短期,33
36,評価,31
37,戦略,30
38,需要,30
39,連動,29
40,米国,29
41,発表,29
42,不明,28
43,ハイテク,27
44,判断,27
45,事業,25
46,日経,24
47,暴落,23
48,保有,23
49,退職,23
50,依存,22
51,ルール,21
52,利上げ,21
53,営業,21
54,長期,20
55,関連,20
56,改善,20
57,先行,20
58,CPI,20
59,インフラ,20
60,革命,20
61,レジーム,19
62,拡大,19
63,価値,19
64,構造,19
65,半導体,19
66,所得,18
67,控除,18
68,ライン,17
69,継続,17
70,電力,17
71,設備,17
72,相場,16
73,個別,16
74,急落,16
75,移動,16
76,購入,16
77,低迷,16
78,会社,16
79,証券,16
80,損失,16
81,維持,15
82,ナスダック,15
83,業績,15
84,PER,15
85,確認,15
86,日本,15
87,過去,15
88,配当,15
89,検討,14
90,動向,14
91,分析,14
92,リード,14
93,ラグ,14
94,崩れ,14
95,コスト,14
96,急騰,14
97,物件,14
98,SBI,14
99,トレンド,13
100,高い,13
101,マイナス,13
102,反発,13
103,期待,13
104,指標,13
105,香港,13
106,オプション,13
107,転換,12
108,発生,12
109,ETF,12
110,センター,12
111,スペース,12
112,影響,12
113,インフレ,12
114,利息,12
115,費用,12
116,ネック,12
117,原油,12
118,増加,12
119,iDeCo,12
120,中期,11
121,バンド,11
122,理由,11
123,新規,11
124,数字,11
125,徹底,11
126,IPO,11
127,利ざや,11
128,予想,11
129,回避,11
130,建設,11
131,資産,11
132,収益,11
133,環境,10
134,エネルギー,10
135,リターン,10
136,圧力,10
137,四半期,10
138,一時,10
139,供給,10
140,大幅,10
141,貢献,10
142,プット,10
143,警戒,9
144,指数,9
145,情勢,9
146,信用,9
147,低下,9
148,将来,9
149,経営,9
150,変化,9
151,金融,9
152,流動,9
153,不動産,9
154,コイン,9
155,爆発,9
156,確定,9
157,一括,9
158,見出し,9
159,受取,9
160,積算,9
161,安定,8
162,考慮,8
163,信託,8
164,金額,8
165,イラン,8
166,注視,8
167,償却,8
168,上場,8
169,注目,8
170,反応,8
171,融資,8
172,傾向,8
173,乖離,8
174,赤字,8
175,形成,8
176,ビット,8
177,フェーズ,8
178,チップ,8
179,アルゴリズム,8
180,集中,7
181,悪化,7
182,株主,7
183,取引,7
184,緩和,7
185,縮小,7
186,中央,7
187,システム,7
188,流れ,7
189,変動,7
190,債券,7
191,最新,7
192,負担,7
193,分割,7
194,向上,7
195,黒字,7
196,業務,7
197,増配,7
198,サポート,6
199,示唆,6
200,to,6
