rank,word,count
1,株価,1170
2,安く,1092
3,去年,1092
4,信頼,124
5,発言,123
6,条件,119
7,観察,73
8,市場,72
9,アクション,71
10,AI,70
11,上昇,67
12,リスク,64
13,期間,64
14,相関,60
15,タイプ,54
16,成長,52
17,銘柄,50
18,金利,48
19,利益,47
20,前提,42
21,下落,41
22,資金,40
23,時間,39
24,価格,39
25,触媒,35
26,主要,35
27,適用,35
28,局面,35
29,推奨,34
30,ロジック,34
31,長期,34
32,日本,34
33,継続,34
34,配当,33
35,ゴールド,32
36,監視,31
37,関連,31
38,戦略,28
39,判断,27
40,銀行,27
41,企業,26
42,需要,25
43,連動,23
44,資産,22
45,決算,22
46,売上,22
47,ルール,22
48,高値,22
49,低下,21
50,半導体,21
51,利回り,21
52,トレンド,20
53,増加,20
54,コスト,20
55,テック,20
56,平均,20
57,メモリ,20
58,短期,20
59,技術,19
60,NISA,19
61,個別,19
62,固定,18
63,ライン,18
64,相場,18
65,レジーム,17
66,依存,17
67,価値,17
68,米国,16
69,保有,16
70,お金,16
71,運用,16
72,日経,16
73,高い,15
74,指数,15
75,the,15
76,変動,14
77,セクター,14
78,期待,14
79,発表,14
80,事業,14
81,崩れ,13
82,不明,13
83,基準,13
84,保険,13
85,業績,13
86,リード,12
87,ラグ,12
88,集中,12
89,動向,12
90,国内,12
91,原価,12
92,ビッグ,12
93,製造,12
94,確認,11
95,分散,11
96,世界,11
97,ない,11
98,to,11
99,マイクロン,11
100,販管費,11
101,申告,11
102,過去,10
103,信用,10
104,分析,10
105,設備,10
106,インデックス,10
107,発生,10
108,システム,10
109,調整,10
110,勝率,10
111,要因,10
112,volume,10
113,金額,10
114,インフレ,10
115,コール,10
116,確定,10
117,所得,10
118,理由,9
119,中期,9
120,前年,9
121,損益,9
122,先行,9
123,損失,9
124,回避,9
125,チップ,9
126,装置,9
127,募集,9
128,強い,9
129,急騰,9
130,時価,9
131,総額,9
132,将来,8
133,会社,8
134,構造,8
135,材料,8
136,時点,8
137,強気,8
138,TOPIX,8
139,アウトサイドバー,8
140,反転,8
141,that,8
142,効率,8
143,負担,8
144,予測,8
145,検討,8
146,政策,8
147,DOE,8
148,地政学,8
149,修正,8
150,浪人,8
151,非課税,8
152,掲示板,8
153,ビット,8
154,コイン,8
155,最大,7
156,開発,7
157,警戒,7
158,維持,7
159,テクノロジー,7
160,活用,7
161,プラス,7
162,リターン,7
163,購入,7
164,転換,7
165,モデル,7
166,高騰,7
167,変化,7
168,収益,7
169,動き,7
170,利上げ,7
171,影響,7
172,明確,7
173,タイミング,7
174,機能,7
175,SpaceX,7
176,営業,7
177,オプション,7
178,医者,7
179,口座,7
180,最終,6
181,需給,6
182,節目,6
183,暴落,6
184,計算,6
185,流れ,6
186,比較,6
187,FANG,6
188,分岐,6
189,マイナス,6
190,効果,6
191,強く,6
192,出来高,6
193,in,6
194,水準,6
195,メーカー,6
196,国債,6
197,利率,6
198,日銀,6
199,FRB,6
200,中央,6
