rank,word,count
1,銘柄,186
2,株価,177
3,決算,158
4,配当,153
5,成長,150
6,AI,131
7,市場,122
8,戦略,106
9,企業,103
10,分析,96
11,長期,95
12,資産,92
13,米国,90
14,リスク,88
15,保有,83
16,日本,79
17,高い,77
18,利益,74
19,上昇,69
20,ポートフォリオ,67
21,検討,65
22,中長期,65
23,半導体,61
24,関連,61
25,株主,57
26,安定,57
27,期待,56
28,押し目,55
29,発表,54
30,増配,52
31,優待,51
32,評価,50
33,インフラ,50
34,平均,47
35,業績,47
36,注目,47
37,徹底,45
38,割安,45
39,還元,44
40,調整,41
41,収益,40
42,暴落,40
43,局面,39
44,事業,38
45,NISA,37
46,下落,36
47,ETF,36
48,利回り,35
49,判断,35
50,拡大,35
51,価格,34
52,運用,34
53,PER,33
54,連続,33
55,需要,32
56,活用,32
57,予想,32
58,世界,32
59,視点,31
60,同社,31
61,インフレ,31
62,セクター,30
63,短期,30
64,継続,30
65,金利,30
66,急騰,29
67,キャッシュ,29
68,証券,29
69,the,28
70,個別,28
71,会社,28
72,不動産,28
73,水準,27
74,確認,27
75,to,27
76,売上,27
77,維持,27
78,相場,26
79,資金,26
80,お金,26
81,製造,25
82,比率,25
83,指標,25
84,形成,25
85,介入,24
86,考慮,24
87,タイミング,24
88,エントリー,23
89,資本,23
90,構造,23
91,有効,23
92,財務,23
93,変動,23
94,速報,23
95,日経,22
96,トレンド,22
97,センター,22
98,取引,22
99,過去,22
100,価値,22
101,目標,21
102,PBR,21
103,完全,21
104,将来,21
105,初心者,21
106,理由,21
107,コスト,21
108,強固,20
109,AMC,20
110,影響,20
111,為替,20
112,自己,19
113,方針,19
114,最大,19
115,装置,19
116,向上,19
117,営業,19
118,売却,19
119,回復,18
120,ライン,18
121,実績,18
122,エネルギー,18
123,経済,18
124,ファンド,18
125,経営,17
126,技術,17
127,推移,17
128,政府,17
129,推奨,17
130,効率,17
131,急落,17
132,ボラティリティ,17
133,次世代,17
134,優良,17
135,サービス,17
136,インデックス,17
137,金融,17
138,減益,16
139,管理,16
140,注視,16
141,トレード,16
142,モデル,16
143,規模,16
144,時代,16
145,背景,16
146,基盤,16
147,チャート,16
148,ポイント,16
149,予測,16
150,一時,16
151,TOPIX,16
152,信託,16
153,買い,15
154,is,15
155,最新,15
156,分散,15
157,要因,15
158,選定,15
159,移動,15
160,累進,15
161,計画,14
162,指数,14
163,最高,14
164,重要,14
165,不可欠,14
166,来週,14
167,構築,14
168,Stock,14
169,テスタ,14
170,ビジネス,14
171,テクニカル,14
172,楽天,14
173,確保,14
174,最強,13
175,設定,13
176,購入,13
177,絶対,13
178,減配,13
179,強力,13
180,基準,13
181,高値,13
182,クラ,13
183,ウド,13
184,メーカー,13
185,リバランス,13
186,国内,13
187,厳選,13
188,テーマ,13
189,レーザーテック,13
190,収入,13
191,フロー,13
192,優先,13
193,享受,13
194,見通し,13
195,手数料,13
196,現金,13
197,防衛,13
198,必見,13
199,vs,13
200,バリュー,12
