rank,word,count
1,銘柄,250
2,配当,179
3,株価,150
4,平均,117
5,日本,115
6,関連,113
7,市場,109
8,戦略,105
9,リスク,88
10,上昇,83
11,AI,82
12,日経,76
13,増配,71
14,局面,69
15,企業,69
16,押し目,67
17,長期,64
18,資産,59
19,成長,58
20,半導体,57
21,ポートフォリオ,56
22,原油,56
23,相場,55
24,高い,53
25,利回り,51
26,検討,51
27,利益,49
28,注目,48
29,下落,47
30,トレンド,47
31,業績,46
32,移動,46
33,価格,44
34,安定,44
35,インフレ,44
36,優待,42
37,発表,42
38,期待,42
39,割安,41
40,保有,40
41,中長期,38
42,分析,37
43,調整,37
44,短期,34
45,暴落,33
46,評価,33
47,株主,33
48,ボラティリティ,32
49,価値,32
50,資金,32
51,ch,31
52,決算,31
53,地政学,31
54,米国,31
55,防衛,31
56,有効,30
57,タイミング,30
58,需要,30
59,比率,29
60,活用,29
61,エネルギー,28
62,セクター,28
63,収益,28
64,分割,27
65,エントリー,27
66,監視,27
67,レアアース,27
68,お金,26
69,予想,26
70,分散,25
71,急落,25
72,水準,24
73,材料,24
74,拡大,24
75,コスト,23
76,判断,23
77,徹底,23
78,金利,23
79,世界,23
80,戦争,22
81,反発,21
82,継続,20
83,東洋エンジニアリング,20
84,開発,20
85,供給,20
86,トレード,20
87,ラボ,19
88,管理,19
89,環境,19
90,PBR,19
91,amp,19
92,グループ,19
93,HD,19
94,会談,19
95,強い,19
96,ストップ高,18
97,重要,18
98,傾向,18
99,初心者,18
100,確認,18
101,首脳,18
102,自社,18
103,テスタ,18
104,増益,18
105,ポイント,17
106,事業,17
107,注視,17
108,低下,17
109,警戒,17
110,上場,17
111,買い,17
112,速報,17
113,動向,17
114,影響,17
115,改善,17
116,急騰,17
117,スレ,16
118,指標,16
119,考慮,16
120,形成,16
121,センター,16
122,連続,16
123,高値,16
124,金融,15
125,構築,15
126,確定,15
127,最高,15
128,選定,15
129,変動,15
130,ニュース,15
131,技術,15
132,マネー,14
133,チャンス,14
134,ライブ,14
135,研究所,14
136,個別,14
137,インカムゲイン,14
138,時間,14
139,時代,14
140,向上,14
141,前場,14
142,ライン,14
143,国策,14
144,視点,14
145,一時,14
146,ディフェンシブ,14
147,証券,14
148,恩恵,14
149,会社,14
150,購入,14
151,転換,14
152,チャート,14
153,大きく,14
154,テーマ,14
155,最新,14
156,確保,13
157,優良,13
158,集中,13
159,オプション,13
160,過去,13
161,目標,13
162,経済,13
163,政府,13
164,政策,13
165,メーカー,13
166,高く,13
167,同社,13
168,ホールディングス,13
169,中東,13
170,景気,13
171,海外,13
172,理由,13
173,回復,13
174,通信,12
175,現金,12
176,最大,12
177,推移,12
178,東京,12
179,ポジション,12
180,取引,12
181,効率,12
182,おすすめ,12
183,財務,12
184,大幅,12
185,配信,12
186,シナリオ,12
187,放置,12
188,資源,12
189,累進,12
190,キオクシア,12
191,多摩川,12
192,生活,11
193,手法,11
194,今日,11
195,ヘッジ,11
196,大型,11
197,産業,11
198,還元,11
199,魅力,11
200,利用,11
