rank,word,count
1,相当,3851
2,年間,1927
3,信頼,274
4,発言,272
5,条件,238
6,リスク,176
7,アクション,172
8,市場,145
9,株価,143
10,時間,124
11,上昇,118
12,金利,113
13,観察,113
14,主要,111
15,決算,111
16,銘柄,111
17,期間,107
18,監視,105
19,触媒,103
20,利益,98
21,タイプ,97
22,AI,89
23,相関,85
24,価格,84
25,前提,79
26,局面,78
27,the,76
28,適用,72
29,推奨,70
30,ロジック,69
31,配当,68
32,下落,64
33,業績,61
34,発表,58
35,企業,58
36,日本,58
37,収益,52
38,成長,52
39,連動,51
40,短期,50
41,to,49
42,利回り,49
43,長期,46
44,依存,45
45,関連,45
46,原油,45
47,半導体,44
48,高い,41
49,拡大,40
50,that,40
51,需要,39
52,動向,39
53,平均,39
54,レジーム,38
55,ドル,37
56,トレンド,37
57,戦略,37
58,期待,34
59,予想,34
60,事業,32
61,is,31
62,of,31
63,判断,31
64,影響,31
65,資金,31
66,資産,30
67,顧客,30
68,不明,29
69,将来,29
70,サポート,29
71,確認,28
72,保有,28
73,中期,28
74,海外,28
75,水準,27
76,維持,27
77,悪化,27
78,日経,27
79,評価,27
80,銀行,26
81,発生,26
82,株主,26
83,コスト,25
84,空売り,25
85,継続,25
86,相場,25
87,営業,25
88,急落,25
89,NVIDIA,25
90,楽天,25
91,and,24
92,低下,24
93,環境,24
94,セクター,24
95,会社,24
96,押し目,24
97,価値,24
98,保険,24
99,希薄,24
100,are,23
101,動き,23
102,回避,23
103,変動,23
104,増加,23
105,リード,23
106,ラグ,23
107,米国,23
108,急騰,23
109,圧力,22
110,調整,22
111,回復,22
112,景気,22
113,個別,21
114,they,21
115,改善,21
116,アメリカ,21
117,需給,21
118,個人,21
119,売却,21
120,ルール,21
121,in,20
122,増配,20
123,経営,20
124,崩れ,20
125,パニック,20
126,PER,20
127,ライン,20
128,信用,20
129,キャッシュ,19
130,減益,19
131,自社,18
132,インフラ,18
133,移動,18
134,on,17
135,懸念,17
136,規模,17
137,過去,17
138,売上,17
139,Stock,16
140,you,16
141,情勢,16
142,四半期,16
143,買い,16
144,政策,16
145,大幅,16
146,転換,16
147,形成,16
148,向上,16
149,高騰,15
150,考慮,15
151,傾向,15
152,ショート,15
153,強い,15
154,要因,15
155,指標,15
156,ニュース,15
157,イラン,15
158,基準,15
159,暴落,15
160,資本,15
161,再編,15
162,stock,15
163,インフレ,15
164,センター,15
165,高値,15
166,修正,15
167,移行,15
168,モデル,15
169,既存,14
170,it,14
171,for,14
172,地政学,14
173,低迷,14
174,計画,14
175,今期,14
176,遅延,14
177,構造,14
178,ない,14
179,取得,14
180,運用,14
181,状態,14
182,債券,14
183,乖離,14
184,マイナス,14
185,以降,14
186,購入,14
187,フィルム,14
188,going,13
189,圧迫,13
190,金融,13
191,戻り,13
192,介入,13
193,明確,13
194,先行,13
195,時点,13
196,付近,13
197,推移,13
198,還元,13
199,ボラティリティ,13
200,経済,13
