rank,word,count
1,SCHD,5
2,配当,5
3,成長,3
4,If,2
5,You,2
6,Own,2
7,Shares,2
8,Ultimate,2
9,Retirement,2
10,Strategy,2
11,活用,2
12,戦略,2
13,財務,2
14,健全,2
15,長期,2
16,自動,2
17,保有,2
18,株数,2
19,資産,2
20,American,1
21,Wealth,1
22,Hub,1
23,利回り,1
24,追求,1
25,自己,1
26,資本,1
27,利益,1
28,ROE,1
29,安定,1
30,企業,1
31,選別,1
32,DRIP,1
33,継続,1
34,追加,1
35,収入,1
36,複利,1
37,高く,1
38,歴史,1
39,ETF,1
40,コア,1
41,市場,1
42,急落,1
43,売却,1
44,価格,1
45,多く,1
46,取得,1
47,機会,1
48,インカムゲイン,1
49,最大,1
50,税制,1
51,優遇,1
52,口座,1
53,Roth,1
54,IRA,1
55,優先,1
56,効率,1
57,拡大,1
