rank,word,count
1,銘柄,242
2,株価,168
3,市場,156
4,日本,139
5,配当,137
6,日経,130
7,関連,124
8,企業,124
9,AI,124
10,戦略,121
11,平均,118
12,決算,115
13,リスク,111
14,成長,110
15,利益,102
16,資産,102
17,半導体,100
18,上昇,85
19,米国,83
20,分析,79
21,押し目,79
22,長期,77
23,検討,73
24,業績,70
25,徹底,67
26,保有,62
27,ポートフォリオ,61
28,セクター,61
29,高い,59
30,期待,58
31,優待,58
32,株主,58
33,中長期,58
34,注目,56
35,下落,50
36,増配,50
37,局面,49
38,活用,48
39,分散,47
40,相場,45
41,短期,45
42,事業,44
43,発表,44
44,安定,41
45,評価,41
46,運用,41
47,資金,41
48,ファンド,40
49,技術,39
50,収益,38
51,高値,38
52,継続,37
53,調整,37
54,需要,37
55,修正,37
56,改善,36
57,管理,35
58,経済,34
59,予想,34
60,利回り,34
61,割安,34
62,インデックス,33
63,判断,33
64,価格,33
65,確認,32
66,TOPIX,32
67,向上,31
68,ETF,31
69,マネー,31
70,金利,31
71,NISA,30
72,暴落,30
73,形成,30
74,還元,30
75,バフェット,30
76,最新,29
77,ライン,29
78,速報,29
79,タイミング,28
80,コスト,28
81,価値,28
82,同社,28
83,東京,28
84,急落,27
85,エントリー,27
86,シナリオ,27
87,上方,27
88,拡大,26
89,一時,26
90,ニュース,26
91,最大,25
92,強い,25
93,銀行,25
94,更新,25
95,トレンド,25
96,急騰,25
97,維持,24
98,製造,24
99,注視,24
100,変動,24
101,動向,24
102,ポジション,24
103,有効,24
104,個別,24
105,インフレ,24
106,理由,24
107,視点,23
108,監視,23
109,世界,23
110,背景,23
111,ゴールド,23
112,ボラティリティ,22
113,金融,22
114,防衛,22
115,証券,21
116,効率,21
117,インフラ,21
118,重要,21
119,個人,21
120,構造,21
121,ch,21
122,お金,21
123,移動,21
124,突破,21
125,NEC,21
126,考慮,20
127,大幅,20
128,装置,20
129,キャッシュ,20
130,HD,20
131,分割,20
132,SBI,19
133,集中,19
134,株式会社,19
135,買い,19
136,購入,19
137,過熱,19
138,会社,18
139,転換,18
140,政策,18
141,指数,18
142,新興,18
143,オルカン,18
144,アンソロピック,18
145,ソフトウェア,17
146,構築,17
147,将来,17
148,売却,17
149,効果,17
150,付近,17
151,大きく,17
152,達成,17
153,狙い,17
154,バルブ,17
155,エネルギー,16
156,影響,16
157,営業,16
158,暗号,16
159,自社,16
160,導入,16
161,銀行株,16
162,フロー,16
163,PER,16
164,今回,16
165,テクニカル,16
166,NTT,16
167,信託,16
168,提携,16
169,リターン,15
170,サポート,15
171,ない,15
172,基準,15
173,経営,15
174,取得,15
175,実質,15
176,三菱,15
177,新生,15
178,衝撃,15
179,動き,15
180,最前線,15
181,過去,15
182,時価,15
183,総額,15
184,最高,15
185,コモディティ,15
186,原油,15
187,材料,15
188,テスラ,15
189,設定,14
190,開発,14
191,amp,14
192,生活,14
193,進捗,14
194,スレ,14
195,選定,14
196,地政学,14
197,水準,14
198,機能,14
199,連動,14
200,需給,14
