rank,word,count
1,配当,102
2,株価,99
3,銘柄,96
4,決算,69
5,市場,64
6,成長,62
7,AI,53
8,分析,50
9,戦略,49
10,利益,48
11,検討,42
12,長期,39
13,増配,39
14,上昇,36
15,企業,36
16,資産,36
17,還元,34
18,リスク,33
19,株主,33
20,中長期,32
21,期待,31
22,業績,31
23,ポートフォリオ,31
24,半導体,31
25,高い,30
26,米国,30
27,割安,29
28,局面,28
29,日本,27
30,PER,25
31,注目,25
32,徹底,24
33,技術,23
34,NISA,22
35,世界,22
36,需要,21
37,ETF,21
38,運用,21
39,評価,20
40,関連,20
41,効率,20
42,価格,20
43,最新,20
44,押し目,20
45,調整,19
46,拡大,18
47,優待,18
48,インフラ,17
49,利回り,17
50,自社,16
51,連続,16
52,理由,15
53,コスト,15
54,事業,15
55,継続,15
56,活用,15
57,収益,15
58,保有,15
59,平均,15
60,信託,15
61,改善,14
62,急騰,14
63,将来,14
64,水準,13
65,資本,13
66,最大,13
67,amp,13
68,防衛,13
69,タイミング,13
70,ファンド,13
71,ローン,13
72,判断,12
73,下落,12
74,セクター,12
75,最強,12
76,設定,12
77,短期,12
78,累進,12
79,テック,12
80,エントリー,11
81,テンバガー,11
82,環境,11
83,分散,11
84,安定,11
85,選定,11
86,管理,11
87,向上,11
88,発表,11
89,最高,11
90,更新,11
91,相場,11
92,暴落,10
93,製造,10
94,維持,10
95,価値,10
96,財務,10
97,ポイント,10
98,装置,10
99,強い,10
100,視点,10
101,住友商事,10
102,ライン,10
103,目標,10
104,TOPIX,10
105,速報,10
106,高値,10
107,港湾,10
108,コレ,9
109,分野,9
110,変動,9
111,資金,9
112,厳選,9
113,指標,9
114,キオクシア,9
115,FANG,9
116,積極,9
117,背景,9
118,PBR,9
119,下値,9
120,確定,9
121,インデックス,9
122,総額,9
123,ビジネス,8
124,想定,8
125,回復,8
126,好調,8
127,候補,8
128,大型,8
129,修正,8
130,景気,8
131,高く,8
132,インカムゲイン,8
133,売上,8
134,大幅,8
135,トレンド,8
136,同社,8
137,動向,8
138,過去,8
139,国策,8
140,重要,8
141,最適,8
142,重視,8
143,リターン,8
144,有効,8
145,コア,8
146,センター,8
147,強固,8
148,量子,8
149,分割,8
150,構造,7
151,推奨,7
152,転換,7
153,選択,7
154,効果,7
155,NAND,7
156,予想,7
157,見通し,7
158,非常,7
159,モメンタム,7
160,資源,7
161,システム,7
162,比率,7
163,分配,7
164,オルカン,7
165,迎撃,7
166,シナリオ,7
167,日経,7
168,サンディスク,7
169,AMC,7
170,オリエンタルランド,6
171,推移,6
172,モデル,6
173,緊急,6
174,ポテンシャル,6
175,研究,6
176,実績,6
177,考慮,6
178,構築,6
179,グローバル,6
180,ゴールド,6
181,供給,6
182,海外,6
183,メモリ,6
184,化け,6
185,TOP,6
186,魅力,6
187,EPS,6
188,サテライト,6
189,集中,6
190,成功,6
191,基盤,6
192,銀行,6
193,形成,6
194,大きく,6
195,示唆,6
196,明確,6
197,上方,6
198,毎日,6
199,報酬,6
200,マーケット,6
