rank,word,count
1,配当,147
2,決算,140
3,銘柄,133
4,AI,119
5,株価,96
6,成長,90
7,市場,84
8,半導体,80
9,戦略,79
10,長期,76
11,企業,76
12,日本,75
13,米国,71
14,高い,53
15,リスク,53
16,資産,52
17,利益,52
18,押し目,52
19,増配,48
20,関連,46
21,平均,46
22,上昇,45
23,分析,44
24,中長期,42
25,保有,41
26,業績,41
27,ポートフォリオ,40
28,インフラ,39
29,発表,39
30,検討,36
31,利回り,34
32,日経,34
33,需要,34
34,注目,34
35,局面,34
36,還元,31
37,下落,31
38,評価,30
39,期待,29
40,分散,28
41,安定,28
42,徹底,28
43,為替,28
44,短期,27
45,収益,27
46,調整,27
47,優待,27
48,NISA,26
49,資金,26
50,株主,26
51,急騰,25
52,継続,23
53,拡大,23
54,変動,22
55,事業,22
56,有効,22
57,商社,22
58,最新,22
59,急落,21
60,ETF,21
61,形成,20
62,予想,20
63,株式会社,20
64,資本,19
65,自社,19
66,水準,19
67,装置,19
68,構築,19
69,お金,19
70,製造,19
71,割安,19
72,介入,19
73,活用,18
74,視点,18
75,四半期,18
76,一時,18
77,基盤,17
78,ch,17
79,設備,17
80,センター,17
81,世界,16
82,東京,16
83,セクター,16
84,判断,16
85,ボラティリティ,16
86,財務,15
87,ライン,15
88,技術,15
89,不可欠,15
90,考慮,15
91,推奨,15
92,時間,14
93,暴落,14
94,運用,14
95,同社,14
96,リターン,14
97,トレンド,14
98,電力,14
99,管理,14
100,資源,14
101,相場,14
102,シナリオ,14
103,価格,13
104,ファンド,13
105,営業,13
106,価値,13
107,重要,13
108,過去,13
109,防衛,13
110,転換,13
111,不動産,13
112,強い,12
113,比率,12
114,背景,12
115,インデックス,12
116,キャッシュ,12
117,エレクトロン,12
118,割高,12
119,会社,12
120,構造,12
121,ビッグ,12
122,テック,12
123,目安,12
124,Google,12
125,エネルギー,12
126,住友商事,12
127,分割,12
128,選定,11
129,将来,11
130,逆転,11
131,テクニカル,11
132,向上,11
133,時代,11
134,メーカー,11
135,恩恵,11
136,コレ,11
137,確定,11
138,Stock,11
139,修正,11
140,回復,11
141,生活,11
142,連続,11
143,方針,11
144,強化,11
145,PER,11
146,速報,11
147,エントリー,11
148,売却,10
149,複利,10
150,最大,10
151,プロ,10
152,購入,10
153,国内,10
154,維持,10
155,ない,10
156,大幅,10
157,TOP,10
158,モデル,10
159,マネー,10
160,ラボ,10
161,音速,10
162,設定,10
163,展開,10
164,指数,10
165,ランキング,10
166,チャンス,10
167,強気,10
168,提携,10
169,影響,9
170,通信,9
171,強固,9
172,ソニー,9
173,金属,9
174,先行,9
175,ビジネス,9
176,過熱,9
177,変化,9
178,提供,9
179,爆上,9
180,目標,9
181,確保,9
182,優良,9
183,ハイパースケーラー,9
184,クラ,9
185,選別,9
186,好調,9
187,上方,9
188,PBR,9
189,ハイテク,9
190,経済,9
191,指標,9
192,HD,9
193,増益,9
194,確認,9
195,JR,9
196,５月,9
197,手法,8
198,景気,8
199,高く,8
200,チャート,8
