rank,word,count
1,発言,90
2,信頼,89
3,条件,83
4,リスク,66
5,AI,59
6,アクション,55
7,上昇,50
8,銘柄,48
9,期間,44
10,株価,43
11,SBI,43
12,観察,41
13,市場,39
14,半導体,36
15,タイプ,35
16,相場,34
17,主要,33
18,企業,32
19,時間,31
20,触媒,31
21,関連,31
22,監視,30
23,利益,30
24,連動,29
25,金利,29
26,戦略,28
27,下落,26
28,前提,25
29,適用,24
30,資産,23
31,推奨,23
32,ロジック,23
33,局面,23
34,成長,22
35,米国,22
36,銀行,22
37,需要,21
38,長期,21
39,日本,20
40,価格,20
41,防衛,19
42,相関,18
43,利回り,18
44,不明,17
45,崩れ,17
46,コスト,16
47,積立,16
48,事業,16
49,拡大,16
50,新生,16
51,政策,15
52,依存,15
53,ドル,15
54,中国,15
55,we,15
56,資金,14
57,高い,14
58,平均,14
59,資源,14
60,証券,14
61,増加,13
62,レジーム,13
63,決算,12
64,ハイパースケーラー,12
65,設備,12
66,受注,12
67,売上,12
68,NVIDIA,12
69,評価,12
70,日経,12
71,ラグ,11
72,指標,11
73,経済,11
74,経営,11
75,配当,11
76,リード,10
77,構造,10
78,自動,10
79,中期,10
80,確認,10
81,要因,10
82,目標,10
83,口座,10
84,信用,10
85,動向,9
86,先行,9
87,自社,9
88,比率,9
89,時点,9
90,国債,9
91,個別,9
92,サービス,9
93,and,9
94,the,9
95,遅延,8
96,判断,8
97,総額,8
98,水準,8
99,契約,8
100,三菱,8
101,HC,8
102,キャピタル,8
103,短期,8
104,トレンド,8
105,指数,8
106,FRB,8
107,投機,8
108,レンジ,8
109,戻り,8
110,ハイブリッド,8
111,連携,8
112,TOTO,8
113,部材,8
114,装置,8
115,八王子,8
116,地域,8
117,if,8
118,for,8
119,動き,7
120,分析,7
121,ルール,7
122,センター,7
123,不足,7
124,保有,7
125,収益,7
126,時価,7
127,急落,7
128,将来,7
129,調達,7
130,以降,7
131,メモリ,7
132,製造,7
133,利上げ,7
134,中長期,7
135,分野,7
136,過去,7
137,ディフェンシブ,7
138,懸念,7
139,ネット,7
140,対応,7
141,活用,7
142,海外,7
143,汚職,7
144,警察,7
145,TSMC,7
146,out,7
147,is,7
148,チップ,6
149,影響,6
150,残高,6
151,高騰,6
152,中略,6
153,信託,6
154,基準,6
155,設定,6
156,予測,6
157,材料,6
158,継続,6
159,調整,6
160,回避,6
161,インフレ,6
162,維持,6
163,過熱,6
164,非常,6
165,インデックス,6
166,傾向,6
167,広告,6
168,達成,6
169,改悪,6
170,スプレッド,6
171,予算,6
172,宇宙,6
173,スペース,6
174,欧州,6
175,政府,6
176,take,6
177,could,6
178,絶対,5
179,決定,5
180,建設,5
181,インフラ,5
182,バブル,5
183,ポートフォリオ,5
184,期待,5
185,チェーン,5
186,減少,5
187,環境,5
188,明確,5
189,設計,5
190,割安,5
191,理由,5
192,更新,5
193,注目,5
194,自動車,5
195,タイミング,5
196,考慮,5
197,割高,5
198,押し目,5
199,強く,5
200,恩恵,5
