rank,word,count
1,発言,24
2,信頼,23
3,原油,21
4,条件,19
5,停戦,19
6,リスク,17
7,資金,17
8,アクション,16
9,銘柄,14
10,観察,14
11,ナフサ,14
12,事業,14
13,監視,13
14,コスト,13
15,相関,13
16,時間,12
17,反発,12
18,原材料,12
19,産業,11
20,関連,11
21,半導体,11
22,企業,10
23,触媒,10
24,主要,10
25,指数,10
26,期待,10
27,株価,10
28,資産,10
29,価格,9
30,期間,9
31,イラン,9
32,情勢,9
33,宇宙,9
34,市場,8
35,悪化,8
36,タイプ,8
37,不動産,8
38,活用,8
39,衛星,8
40,不明,7
41,実現,7
42,長期,7
43,適用,6
44,推奨,6
45,ロジック,6
46,需給,6
47,大きく,6
48,影響,6
49,上昇,6
50,レバレッジ,6
51,自己,6
52,形成,6
53,出資,6
54,過去,5
55,業績,5
56,売買,5
57,前提,5
58,下落,5
59,AI,5
60,個別,5
61,戦略,5
62,スピード,5
63,運営,5
64,会社,5
65,日本,5
66,米国,5
67,将来,4
68,予測,4
69,浮動,4
70,センター,4
71,配当,4
72,DIC,4
73,ブリヂストン,4
74,旭化成,4
75,ルール,4
76,消費,4
77,返済,4
78,構造,4
79,金融,4
80,機関,4
81,融資,4
82,劣後,4
83,優先,4
84,見通し,4
85,トレンド,4
86,相場,4
87,国策,4
88,育成,4
89,コンステレーション,4
90,受注,4
91,実態,4
92,本気,4
93,予算,4
94,簡単,4
95,中長期,4
96,目線,4
97,時価,4
98,総額,4
99,小さく,4
100,大口,4
101,先行,4
102,段階,4
103,赤字,4
104,想定,4
105,SpaceX,4
106,公式,3
107,キオキシア,3
108,リバランス,3
109,イベント,3
110,大引け,3
111,グローバル,3
112,急騰,3
113,狙い,3
114,集中,3
115,需要,3
116,ルート,3
117,封鎖,3
118,本格,3
119,景気,3
120,局面,3
121,動向,3
122,購買,3
123,後回し,3
124,借金,3
125,家賃,3
126,収入,3
127,かね,3
128,上場,3
129,危険,2
130,判断,2
131,特徴,2
132,マクロ,2
133,手段,2
134,短期,2
135,FTSE,2
136,大型,2
137,ウェイトアップ,2
138,タイミング,2
139,連動,2
140,一時,2
141,光通信,2
142,リード,2
143,ラグ,2
144,計算,2
145,光ファイバー,2
146,部品,2
147,移動,2
148,自動車,2
149,低下,2
150,精製,2
151,物価,2
152,買い物,2
153,怖い,2
154,短縮,2
155,仕組み,2
156,お金,2
157,物件,2
158,理解,2
159,クラ,2
160,ファン,2
161,蓄電池,2
162,利回り,2
163,利益,2
164,回収,2
165,破綻,2
166,経営,2
167,JX,2
168,金属,2
169,決算,2
170,発表,2
171,保守,2
172,めちゃめちゃ,2
173,前日,2
174,スペース,2
175,流出,2
176,新た,2
177,登場,2
178,ギャンブル,1
179,プロ,1
180,実践,1
181,本当,1
182,発展,1
183,考慮,1
184,自身,1
185,考え,1
186,重要,1
187,確実,1
188,対応,1
189,方々,1
190,日経,1
191,来週,1
192,注目,1
193,今日,1
194,代金,1
195,非常,1
196,理由,1
197,一段,1
198,完了,1
199,比率,1
200,低い,1
