rank,word,count
1,発言,104
2,信頼,103
3,条件,92
4,市場,83
5,アクション,64
6,観察,58
7,株価,58
8,AI,58
9,期間,52
10,リスク,51
11,上昇,50
12,金利,44
13,下落,42
14,タイプ,41
15,監視,40
16,主要,39
17,時間,38
18,触媒,38
19,相関,37
20,長期,36
21,半導体,36
22,米国,33
23,雇用,31
24,価格,31
25,利益,30
26,平均,30
27,トレンド,29
28,ロジック,28
29,統計,27
30,適用,27
31,推奨,26
32,短期,26
33,前提,25
34,資産,23
35,判断,23
36,局面,23
37,継続,23
38,日本,23
39,利上げ,21
40,ETF,21
41,反発,20
42,事業,20
43,戦略,19
44,発表,18
45,拡大,18
46,資金,18
47,転換,17
48,移動,17
49,ライン,17
50,動向,17
51,企業,17
52,コスト,17
53,銘柄,17
54,インフレ,17
55,韓国,17
56,予想,16
57,高い,16
58,関連,16
59,成長,16
60,需要,16
61,リード,15
62,ラグ,15
63,取引,15
64,停止,15
65,期待,14
66,連動,14
67,ルール,14
68,債券,13
69,ニュース,13
70,依存,13
71,売上,13
72,発行,13
73,懸念,12
74,崩れ,12
75,維持,12
76,個別,12
77,配当,12
78,変動,12
79,信用,12
80,為替,11
81,景気,11
82,売却,11
83,材料,11
84,慎重,11
85,中期,11
86,追加,11
87,影響,10
88,指標,10
89,NISA,10
90,国債,10
91,レジーム,10
92,比率,10
93,調整,10
94,設備,10
95,購入,10
96,個人,10
97,化学,10
98,利回り,9
99,要因,9
100,ドル,9
101,付近,9
102,決定,9
103,活用,9
104,リターン,9
105,分析,9
106,タイミング,9
107,センター,9
108,突破,9
109,流入,9
110,高騰,9
111,過剰,9
112,伸び,9
113,補助,9
114,FRB,9
115,警戒,8
116,方向,8
117,大きく,8
118,テクニカル,8
119,日経,8
120,営業,8
121,ビット,8
122,コイン,8
123,稼働,8
124,保有,8
125,DX,8
126,力士,8
127,介入,7
128,政府,7
129,政策,7
130,不明,7
131,回避,7
132,水準,7
133,注目,7
134,押し目,7
135,サポート,7
136,京セラ,7
137,構造,7
138,強い,7
139,観測,7
140,メモリ,7
141,減少,7
142,レジスタンス,7
143,炭素,7
144,財務,7
145,経営,7
146,会社,7
147,ワラント,7
148,倍率,7
149,抑制,6
150,時点,6
151,優先,6
152,インデックス,6
153,直近,6
154,中央,6
155,明確,6
156,業績,6
157,評価,6
158,需給,6
159,相場,6
160,先行,6
161,目標,6
162,増加,6
163,以降,6
164,ポートフォリオ,6
165,世界,6
166,利下げ,6
167,顧客,6
168,セクター,6
169,予測,6
170,乖離,6
171,汎用,6
172,改善,6
173,低下,6
174,ボラティリティ,6
175,過去,6
176,資本,6
177,費用,6
178,システム,6
179,開発,6
180,負債,6
181,岡本,6
182,硝子,6
183,指定,6
184,労働,6
185,SK,6
186,物件,6
187,運用,5
188,減速,5
189,後退,5
190,発生,5
191,状態,5
192,暴落,5
193,自律,5
194,確認,5
195,値動き,5
196,太陽誘電,5
197,動き,5
198,形成,5
199,買い,5
200,巨額,5
