rank,word,count
1,銘柄,264
2,配当,121
3,AI,113
4,株価,98
5,半導体,94
6,決算,81
7,米国,79
8,リスク,71
9,日本,67
10,成長,66
11,市場,64
12,企業,62
13,戦略,62
14,資産,61
15,関連,61
16,増配,57
17,ポートフォリオ,55
18,上昇,55
19,長期,55
20,優待,52
21,高い,49
22,利益,43
23,株主,41
24,注目,40
25,利回り,40
26,業績,38
27,期待,37
28,相場,37
29,分割,36
30,保有,36
31,セクター,36
32,発表,35
33,資金,32
34,検討,32
35,世界,32
36,日経,30
37,割安,29
38,確定,29
39,調整,28
40,防衛,28
41,分析,28
42,タイミング,26
43,押し目,26
44,積立,26
45,インデックス,25
46,分散,25
47,下落,24
48,徹底,24
49,ファンド,24
50,比率,23
51,連続,23
52,局面,23
53,推奨,23
54,インフラ,23
55,暴落,23
56,平均,23
57,確認,22
58,技術,22
59,需要,22
60,還元,21
61,評価,21
62,優良,21
63,最強,21
64,購入,20
65,権利,20
66,継続,20
67,NISA,20
68,ハイテク,20
69,中長期,19
70,有効,19
71,安定,19
72,急落,19
73,拡大,19
74,形成,19
75,経済,18
76,製造,18
77,ch,18
78,財務,17
79,高く,17
80,エントリー,16
81,短期,16
82,コスト,16
83,来週,16
84,チャート,16
85,バブル,15
86,管理,15
87,活用,15
88,強気,15
89,連動,15
90,倍率,15
91,PBR,14
92,価格,14
93,構築,14
94,向上,14
95,オルカン,14
96,お金,14
97,価値,14
98,チャンス,14
99,信用,14
100,小型,13
101,自己,13
102,選定,13
103,金融,13
104,監視,13
105,理由,13
106,維持,13
107,センター,13
108,任天堂,13
109,売却,13
110,影響,13
111,高値,13
112,更新,13
113,あす,13
114,資本,12
115,ランキング,12
116,狙い,12
117,テンバガー,12
118,ニュース,12
119,毎日,12
120,指数,12
121,過去,12
122,上場,12
123,個別,12
124,将来,11
125,変動,11
126,需給,11
127,網羅,11
128,運用,11
129,エネルギー,11
130,非常,11
131,金利,11
132,大手,11
133,装置,11
134,恩恵,11
135,注視,11
136,出来高,11
137,最新,11
138,シナリオ,11
139,個人,10
140,効率,10
141,ゴールド,10
142,トレンド,10
143,考慮,10
144,重要,10
145,収益,10
146,海外,10
147,電力,10
148,スレ,10
149,開始,10
150,マネー,10
151,次世代,10
152,完全,10
153,絶対,10
154,厳選,10
155,直近,10
156,Ana,9
157,Laura,9
158,Ferreira,9
159,PER,9
160,インカムゲイン,9
161,一時,9
162,改善,9
163,積極,9
164,事業,9
165,増し,9
166,自身,9
167,判断,9
168,参入,9
169,同社,9
170,効果,9
171,構造,9
172,ETF,9
173,最大,9
174,ボラティリティ,9
175,背景,9
176,許容,9
177,amp,9
178,債券,9
179,今週,9
180,メモリー,9
181,Scherer,8
182,材料,8
183,視点,8
184,ファンダメンタルズ,8
185,OK,8
186,概要,8
187,魅力,8
188,流入,8
189,ROE,8
190,シェア,8
191,新設,8
192,ローテーション,8
193,過熱,8
194,メーカー,8
195,不動産,8
196,マン,8
197,ポジション,8
198,空売り,8
199,水準,8
200,利用,8
