rank,word,count
1,銘柄,173
2,株価,136
3,配当,128
4,AI,121
5,決算,92
6,優待,87
7,市場,84
8,リスク,83
9,日本,81
10,半導体,81
11,戦略,79
12,米国,73
13,企業,71
14,成長,70
15,長期,65
16,上昇,61
17,高い,59
18,関連,58
19,利回り,57
20,期待,56
21,株主,52
22,保有,51
23,検討,48
24,押し目,47
25,分割,44
26,増配,44
27,日経,42
28,資産,41
29,安定,40
30,継続,38
31,需要,38
32,ポートフォリオ,37
33,利益,37
34,収益,37
35,注目,36
36,高値,34
37,発表,34
38,短期,32
39,分析,32
40,平均,31
41,判断,30
42,中長期,30
43,暴落,29
44,有効,28
45,トレンド,28
46,還元,27
47,調整,27
48,ライン,27
49,NISA,26
50,確定,25
51,インフラ,25
52,セクター,25
53,業績,25
54,評価,24
55,資金,24
56,過去,24
57,拡大,24
58,急騰,24
59,局面,24
60,下落,23
61,介入,23
62,相場,22
63,優良,22
64,修正,22
65,インデックス,21
66,強い,21
67,確認,21
68,センター,21
69,向上,20
70,活用,20
71,装置,20
72,考慮,20
73,割安,19
74,急落,19
75,維持,19
76,爆上,19
77,為替,19
78,徹底,19
79,世界,19
80,Stock,19
81,権利,18
82,買い,18
83,形成,17
84,チャンス,17
85,水準,17
86,同社,17
87,構築,17
88,amp,17
89,ポジション,17
90,積立,17
91,商社,17
92,変動,16
93,分散,16
94,推奨,16
95,一時,16
96,運用,16
97,シナリオ,16
98,安値,15
99,更新,15
100,技術,15
101,三菱,15
102,UFJ,15
103,強気,15
104,構造,15
105,売上,15
106,PER,15
107,ETF,14
108,購入,14
109,製造,14
110,防衛,14
111,比率,14
112,AMD,14
113,最大,14
114,三井,14
115,完全,14
116,エントリー,14
117,RSI,14
118,地政学,13
119,IHI,13
120,Ana,13
121,Laura,13
122,Ferreira,13
123,Scherer,13
124,価値,13
125,任天堂,13
126,反転,13
127,タイミング,13
128,経済,13
129,視点,13
130,連続,13
131,予想,13
132,上方,13
133,生活,12
134,原油,12
135,実績,12
136,キオクシア,12
137,狙い,12
138,事業,12
139,東京,12
140,自社,12
141,大きく,12
142,選定,12
143,回復,12
144,財務,12
145,経営,12
146,先物,12
147,明日,12
148,コスト,12
149,リターン,12
150,プロ,12
151,ファンド,12
152,確保,11
153,ch,11
154,ニュース,11
155,テクニカル,11
156,需給,11
157,警戒,11
158,資本,11
159,累進,11
160,理由,11
161,設定,11
162,現金,11
163,初心者,11
164,目標,11
165,重要,10
166,インカムゲイン,10
167,ボラティリティ,10
168,個人,10
169,大型,10
170,ない,10
171,管理,10
172,動向,10
173,最高,10
174,ライブ,10
175,情勢,10
176,指標,10
177,過熱,10
178,ゴールド,10
179,連休,10
180,TOTO,10
181,会社,10
182,安く,10
183,ドル,10
184,直近,10
185,伊藤忠商事,10
186,価格,10
187,金利,10
188,不動産,10
189,the,10
190,自身,9
191,ファンダメンタルズ,9
192,健全,9
193,マイナス,9
194,空売り,9
195,株式会社,9
196,設備,9
197,注視,9
198,ゲーム,9
199,追加,9
200,加速,9
