rank,word,count
1,銘柄,174
2,配当,130
3,株価,118
4,日本,99
5,戦略,95
6,AI,86
7,企業,80
8,市場,79
9,リスク,74
10,成長,74
11,優待,72
12,長期,60
13,関連,59
14,米国,56
15,ポートフォリオ,51
16,日経,50
17,資産,49
18,上昇,48
19,押し目,47
20,利益,47
21,保有,46
22,半導体,45
23,平均,45
24,安定,42
25,中長期,40
26,局面,39
27,検討,38
28,利回り,37
29,注目,37
30,技術,36
31,株主,35
32,割安,31
33,判断,30
34,価格,29
35,インフラ,29
36,業績,28
37,セクター,28
38,相場,27
39,期待,27
40,ch,27
41,下落,27
42,NISA,27
43,金利,27
44,需要,26
45,徹底,26
46,決算,25
47,調整,25
48,分散,25
49,分析,25
50,評価,24
51,有効,24
52,原油,23
53,高い,23
54,拡大,23
55,暴落,22
56,短期,21
57,事業,21
58,スレ,21
59,継続,21
60,変動,20
61,お金,20
62,増配,20
63,世界,19
64,発表,19
65,活用,19
66,収益,19
67,確定,18
68,価値,18
69,還元,18
70,累進,18
71,影響,17
72,コスト,17
73,選定,17
74,急落,17
75,開発,16
76,資金,16
77,トレンド,16
78,最大,16
79,タイミング,16
80,TOPIX,16
81,権利,15
82,監視,15
83,向上,15
84,連続,15
85,ライン,14
86,付近,14
87,インフレ,14
88,業界,14
89,安川電機,14
90,水準,13
91,恩恵,13
92,維持,13
93,強い,13
94,エントリー,13
95,厳選,13
96,減配,13
97,PER,12
98,明確,12
99,化学,12
100,推奨,12
101,緊急,12
102,NTT,12
103,確認,12
104,計画,12
105,エネルギー,12
106,最強,12
107,構築,12
108,製鉄,12
109,形成,12
110,経済,12
111,理由,12
112,分割,12
113,本命,11
114,PBR,11
115,時間,11
116,重要,11
117,管理,11
118,注視,11
119,センター,11
120,ポジション,11
121,景気,11
122,転換,11
123,一時,11
124,ファンド,11
125,採用,11
126,買い,11
127,反発,11
128,研究,11
129,グループ,11
130,FANG,11
131,バランス,10
132,取得,10
133,石油,10
134,HD,10
135,運用,10
136,集中,10
137,目標,10
138,自社,10
139,同社,10
140,ロボット,10
141,ホールディングス,10
142,方針,10
143,考慮,10
144,速報,10
145,フジクラ,10
146,ゴールド,10
147,大口,10
148,回復,10
149,営業,10
150,テーマ,9
151,製造,9
152,経営,9
153,高く,9
154,供給,9
155,指標,9
156,モデル,9
157,金融,9
158,次世代,9
159,地政学,9
160,ETF,9
161,ヘッジ,9
162,有益,9
163,会社,9
164,構造,9
165,おすすめ,9
166,爆発,9
167,大きく,9
168,絶対,9
169,キオクシア,9
170,ユニチカ,9
171,メモリ,9
172,急騰,8
173,建設,8
174,物流,8
175,重視,8
176,ボラティリティ,8
177,懸念,8
178,IOWN,8
179,一部,8
180,quot,8
181,チャート,8
182,個人,8
183,状態,8
184,取引,8
185,損失,8
186,ルール,8
187,強化,8
188,高値,8
189,クレジット,8
190,不況,8
191,キャッシュ,8
192,衝撃,8
193,傾向,8
194,分野,8
195,結局,8
196,享受,8
197,債券,8
198,不動産,8
199,需給,8
200,初心者,8
