rank,word,count
1,銘柄,403
2,配当,266
3,株価,236
4,市場,221
5,決算,216
6,日本,203
7,成長,190
8,AI,177
9,米国,173
10,長期,156
11,企業,149
12,半導体,149
13,リスク,147
14,資産,145
15,平均,143
16,戦略,137
17,上昇,130
18,利益,124
19,関連,123
20,ポートフォリオ,120
21,高い,116
22,日経,116
23,業績,101
24,検討,98
25,株主,97
26,期待,92
27,NISA,91
28,優待,90
29,セクター,87
30,注目,87
31,保有,86
32,局面,86
33,押し目,82
34,分析,81
35,世界,75
36,中長期,74
37,発表,72
38,増配,72
39,調整,71
40,相場,70
41,徹底,68
42,収益,65
43,下落,63
44,利回り,63
45,資金,61
46,防衛,61
47,評価,59
48,インフラ,57
49,短期,57
50,活用,56
51,判断,56
52,需要,56
53,価格,55
54,安定,55
55,分散,53
56,割安,53
57,還元,53
58,金利,53
59,暴落,52
60,継続,50
61,事業,49
62,拡大,45
63,構造,45
64,理由,45
65,インデックス,43
66,ETF,43
67,形成,43
68,維持,42
69,トレンド,42
70,急落,41
71,ファンド,41
72,予想,41
73,確認,40
74,価値,40
75,指数,40
76,PBR,40
77,資本,39
78,コスト,39
79,速報,39
80,会社,39
81,運用,39
82,大きく,37
83,ライン,37
84,ボラティリティ,37
85,比率,37
86,財務,37
87,改善,37
88,技術,36
89,同社,36
90,売上,35
91,水準,34
92,有効,34
93,高値,34
94,確定,33
95,ビジネス,33
96,積立,33
97,証券,33
98,設定,32
99,最大,32
100,エネルギー,32
101,自社,32
102,材料,31
103,環境,31
104,過去,31
105,累進,31
106,初心者,31
107,エントリー,30
108,政策,30
109,衝撃,30
110,監視,30
111,センター,30
112,売却,30
113,最強,30
114,最新,30
115,個人,29
116,一時,29
117,重要,29
118,推奨,29
119,営業,29
120,強固,29
121,強化,29
122,キャッシュ,29
123,変動,28
124,急騰,28
125,管理,28
126,視点,28
127,買い,27
128,リターン,27
129,経済,27
130,効率,27
131,タイミング,26
132,向上,26
133,銀行,26
134,将来,26
135,原油,26
136,動向,25
137,考慮,25
138,シェア,25
139,オルカン,25
140,バブル,25
141,ニュース,25
142,連続,25
143,購入,24
144,方針,24
145,連動,24
146,最高,24
147,化学,24
148,構築,23
149,PER,23
150,突破,23
151,個別,23
152,高く,23
153,NEC,23
154,インフレ,23
155,注意,22
156,Stock,22
157,the,22
158,選定,22
159,背景,22
160,移動,22
161,海外,21
162,製造,21
163,ない,21
164,時代,21
165,経営,20
166,アドバンテスト,20
167,ハイテク,20
168,ポジション,20
169,注視,20
170,段階,20
171,転換,20
172,口座,20
173,商社,20
174,モデル,19
175,三菱重工,19
176,金融,19
177,チャンス,19
178,修正,19
179,FIRE,19
180,改革,19
181,三菱電機,19
182,ドル,19
183,大幅,18
184,影響,18
185,quot,18
186,自身,18
187,回復,18
188,明確,18
189,出来高,18
190,基盤,18
191,現金,18
192,NVIDIA,18
193,配分,18
194,OpenAI,18
195,優良,18
196,強み,18
197,業界,17
198,テック,17
199,決定,17
200,恩恵,17
