rank,word,count
1,発言,32
2,信頼,32
3,株価,27
4,条件,25
5,アクション,21
6,AI,21
7,利益,19
8,市場,19
9,観察,19
10,ソフトバンク,18
11,グループ,18
12,リスク,15
13,タイプ,14
14,期間,14
15,時間,13
16,触媒,13
17,主要,13
18,上昇,12
19,監視,12
20,評価,12
21,価格,11
22,突破,11
23,決算,11
24,NAV,11
25,営業,11
26,相関,10
27,過去,10
28,エリア,9
29,トレンド,8
30,中期,8
31,業績,8
32,活動,8
33,関税,8
34,日本,7
35,判断,7
36,外資,7
37,完全,7
38,PER,7
39,メモリ,7
40,割安,7
41,連動,7
42,戦略,6
43,ロジック,6
44,レジーム,6
45,依存,6
46,銘柄,6
47,関連,6
48,崩れ,6
49,トヨタ自動車,6
50,米国,6
51,海外,5
52,不動産,5
53,適用,5
54,推奨,5
55,前提,5
56,資産,5
57,短期,5
58,サポート,5
59,動向,5
60,here,5
61,強気,5
62,反転,5
63,平均,5
64,信用,5
65,比較,5
66,OpenAI,5
67,革命,5
68,キャッシュ,5
69,インフラ,4
70,交通,4
71,整備,4
72,地価,4
73,居住,4
74,収束,4
75,三角形,4
76,下落,4
77,節目,4
78,圧力,4
79,大幅,4
80,リード,4
81,ラグ,4
82,th,4
83,XAUUSD,4
84,this,4
85,高い,4
86,ハイテク,4
87,四半期,4
88,移動,4
89,警戒,4
90,状態,4
91,VIX,4
92,同業,4
93,他社,4
94,市況,4
95,企業,4
96,金利,4
97,ディスカウント,4
98,価値,4
99,フロー,4
100,金融,4
101,ルール,3
102,プロジェクト,3
103,不便,3
104,交易,3
105,個別,3
106,チャネル,3
107,位置,3
108,上値,3
109,付近,3
110,確認,3
111,買い,3
112,レジスタンス,3
113,発生,3
114,基準,3
115,推移,3
116,山林,3
117,技術,3
118,縮小,3
119,GOLD,3
120,継続,3
121,you,3
122,downwards,3
123,move,3
124,we,3
125,to,3
126,that,3
127,what,3
128,is,3
129,時点,3
130,スイング,3
131,トレード,3
132,ブーム,3
133,前年,3
134,迷い,3
135,低下,3
136,キオクシア,3
137,上場,3
138,実現,3
139,割引,3
140,取引,3
141,消失,3
142,ハードル,3
143,エコ,3
144,システム,3
145,Arm,3
146,CF,3
147,財務,3
148,通商,3
149,交渉,3
150,スワップ,3
151,事業,3
152,開発,2
153,ギャップ,2
154,引き金,2
155,利便,2
156,綺麗,2
157,便利,2
158,進捗,2
159,東京,2
160,バンコク,2
161,発展,2
162,爆発,2
163,課税,2
164,方向,2
165,下降,2
166,平行,2
167,反発,2
168,这里形,2
169,抵抗,2
170,ブレイクアウト,2
171,形成,2
172,ライン,2
173,変動,2
174,チャート,2
175,这个位,2
176,高値,2
177,転換,2
178,先行,2
179,指標,2
180,Weekly,2
181,Forecast,2
182,May,2
183,Technical,2
184,Manipulation,2
185,Analysis,2
186,market,2
187,can,2
188,expect,2
189,have,2
190,area,2
191,パワー,2
192,ターゲット,2
193,the,2
194,then,2
195,up,2
196,And,2
197,明確,2
198,類似,2
199,参考,2
200,マイクロ,2
