rank,word,count
1,銘柄,201
2,配当,130
3,株価,127
4,日本,108
5,市場,94
6,戦略,86
7,上昇,80
8,成長,77
9,リスク,68
10,長期,66
11,関連,66
12,AI,63
13,平均,62
14,企業,60
15,資産,58
16,短期,57
17,日経,56
18,割安,51
19,検討,50
20,価格,49
21,業績,46
22,押し目,46
23,注目,46
24,期待,45
25,原油,45
26,保有,44
27,高い,44
28,ポートフォリオ,42
29,米国,41
30,株主,40
31,利益,39
32,決算,38
33,資金,37
34,分割,35
35,高値,35
36,半導体,33
37,セクター,33
38,分析,33
39,エントリー,32
40,トレンド,32
41,優待,32
42,継続,32
43,世界,31
44,急騰,30
45,開発,29
46,暴落,29
47,安定,28
48,有効,28
49,局面,28
50,還元,27
51,拡大,26
52,相場,26
53,分散,26
54,商船,26
55,需要,25
56,確認,25
57,下落,25
58,三井,25
59,PER,24
60,東京電力,24
61,徹底,24
62,維持,23
63,活用,23
64,売上,23
65,判断,23
66,利回り,23
67,増配,22
68,中長期,22
69,三菱マテリアル,22
70,発表,21
71,PBR,21
72,変動,20
73,ETF,20
74,トレード,20
75,動き,20
76,評価,20
77,水準,20
78,権利,20
79,反発,20
80,監視,20
81,価値,19
82,ボラティリティ,19
83,資本,19
84,理由,18
85,タイミング,18
86,材料,18
87,共同,18
88,チャート,18
89,確定,18
90,買い,18
91,首脳,18
92,技術,18
93,海運,18
94,調整,17
95,同社,17
96,先物,17
97,エネルギー,17
98,比率,17
99,予想,17
100,過去,17
101,改善,17
102,ポジション,17
103,会談,17
104,レアアース,17
105,ライン,17
106,重視,16
107,最大,16
108,チャンス,16
109,構築,16
110,インフラ,16
111,ストップ高,16
112,サポート,16
113,NISA,16
114,研究所,15
115,連動,15
116,生活,15
117,防衛,15
118,推奨,15
119,管理,15
120,三井物産,15
121,安値,15
122,最新,14
123,インデックス,14
124,恩恵,14
125,高く,14
126,需給,14
127,自社,14
128,大幅,14
129,動向,14
130,テーマ,14
131,オプション,14
132,突破,14
133,イラン,14
134,明日,14
135,エリオット,14
136,形成,13
137,効率,13
138,お金,13
139,視点,13
140,株式会社,13
141,設定,13
142,向上,13
143,確保,13
144,速報,13
145,目標,13
146,ニュース,13
147,注視,13
148,TOB,13
149,報道,13
150,更新,13
151,個別,13
152,HD,13
153,債券,13
154,NTT,13
155,修正,13
156,オルカン,13
157,連続,12
158,中東,12
159,情勢,12
160,売買,12
161,一時,12
162,不動産,12
163,証券,12
164,考慮,12
165,重要,12
166,構造,12
167,強化,12
168,今日,12
169,一部,12
170,残り,12
171,転換,12
172,あす,12
173,環境,11
174,インカムゲイン,11
175,会社,11
176,WTI,11
177,上場,11
178,経済,11
179,電力,11
180,アドバンテスト,11
181,ch,11
182,キャッシュ,10
183,翌日,10
184,装置,10
185,計画,10
186,享受,10
187,資源,10
188,ファンド,10
189,海外,10
190,明確,10
191,選択,10
192,出来高,10
193,ポイント,10
194,回復,10
195,石油,10
196,要因,10
197,東京,10
198,傾向,10
199,背景,10
200,好機,10
