rank,word,count
1,配当,168
2,銘柄,145
3,決算,117
4,株価,114
5,成長,106
6,日本,98
7,戦略,96
8,市場,93
9,利益,75
10,業績,72
11,AI,66
12,関連,63
13,押し目,61
14,企業,60
15,分析,60
16,長期,59
17,上昇,58
18,リスク,57
19,資産,55
20,検討,55
21,注目,54
22,増配,49
23,期待,46
24,ポートフォリオ,45
25,発表,42
26,利回り,42
27,平均,40
28,修正,40
29,徹底,40
30,中長期,39
31,半導体,38
32,予想,37
33,調整,36
34,日経,36
35,高い,35
36,上方,35
37,保有,34
38,株主,34
39,安定,33
40,局面,33
41,NISA,32
42,米国,32
43,判断,32
44,確認,32
45,優待,30
46,エントリー,29
47,防衛,29
48,トレンド,28
49,需要,27
50,割安,27
51,維持,26
52,形成,25
53,活用,25
54,相場,25
55,高値,24
56,ライン,24
57,短期,24
58,下落,24
59,タイミング,23
60,還元,23
61,ETF,23
62,経済,22
63,強い,22
64,事業,22
65,大幅,22
66,セクター,22
67,価格,21
68,分散,21
69,暴落,21
70,評価,21
71,累進,21
72,継続,21
73,売上,20
74,自社,20
75,拡大,20
76,理由,20
77,インデックス,20
78,材料,20
79,介入,20
80,JX,20
81,金属,20
82,資金,19
83,資本,19
84,ニュース,19
85,世界,18
86,構造,18
87,買い,18
88,グループ,18
89,増益,18
90,フェーズ,18
91,会社,18
92,最新,18
93,アドバンテスト,18
94,付近,18
95,お金,17
96,確定,17
97,営業,17
98,チャート,17
99,レーザーテック,17
100,初心者,16
101,転換,16
102,有効,16
103,研究所,16
104,DOE,16
105,一部,16
106,過去,16
107,重要,16
108,為替,16
109,フジクラ,16
110,テクニカル,16
111,価値,15
112,変動,15
113,明確,15
114,動向,15
115,絶対,15
116,水準,15
117,個別,15
118,収益,15
119,SBG,15
120,コスト,14
121,設定,14
122,視点,14
123,見通し,14
124,インカムゲイン,14
125,考慮,14
126,同社,14
127,PER,14
128,東京,14
129,ボラティリティ,14
130,オルカン,14
131,一時,14
132,急騰,14
133,証券,13
134,運用,13
135,選定,13
136,目標,13
137,魅力,13
138,速報,13
139,インフラ,13
140,トレード,13
141,キオクシア,13
142,HD,13
143,銀行,12
144,今期,12
145,方針,12
146,減益,12
147,ココ,12
148,来期,12
149,回復,12
150,マネー,12
151,完全,12
152,不動産,12
153,ポイント,12
154,上場,12
155,連休,12
156,楽天,11
157,強化,11
158,イラン,11
159,向上,11
160,地政学,11
161,構築,11
162,開発,11
163,配当性向,11
164,装置,11
165,直近,11
166,黒字,11
167,年間,11
168,ファンド,11
169,監視,11
170,目安,11
171,動き,11
172,古河電工,11
173,大型,11
174,管理,10
175,購入,10
176,ch,10
177,狙い,10
178,PBR,10
179,オリエンタルランド,10
180,慎重,10
181,エレクトロン,10
182,プラス,10
183,FANG,10
184,展望,10
185,採用,10
186,製造,10
187,下限,10
188,前提,10
189,減配,10
190,金利,10
191,ステーブルコイン,10
192,イベント,10
193,インフレ,9
194,時間,9
195,口座,9
196,提携,9
197,計画,9
198,ターゲット,9
199,高く,9
200,安値,9
