rank,word,count
1,日本,8
2,日経,7
3,平均,7
4,下落,6
5,資産,5
6,徹底,5
7,インバース,5
8,先物,5
9,ポジション,4
10,ETF,4
11,活用,4
12,短期,4
13,リスク,4
14,技術,4
15,急落,4
16,戦略,4
17,トレード,4
18,見通し,3
19,長期,3
20,必至,3
21,整理,3
22,リスクヘッジ,3
23,トレンド,3
24,カナデビア,3
25,統合,3
26,来週,3
27,完全,3
28,ライブ,3
29,移動,3
30,反発,3
31,張り,3
32,スカイ,2
33,市場,2
34,環境,2
35,銘柄,2
36,検討,2
37,米国,2
38,局面,2
39,SDOW,2
40,レバレッジ,2
41,コスト,2
42,赤字,2
43,転落,2
44,真相,2
45,解剖,2
46,エンジニアリング,2
47,シナジー,2
48,炭素,2
49,水素,2
50,社会,2
51,タイミング,2
52,エントリー,2
53,押し目,2
54,沖縄,2
55,移住,2
56,ひろし,2
57,実践,2
58,ダブル,2
59,ボトム,2
60,確認,2
61,RSI,2
62,早め,1
63,いい,1
64,新規,1
65,増し,1
66,保有,1
67,優先,1
68,大きい,1
69,一つ,1
70,先行き,1
71,不透明,1
72,考慮,1
73,手段,1
74,高い,1
75,利用,1
76,資金,1
77,管理,1
78,経営,1
79,効果,1
80,監視,1
81,企業,1
82,分析,1
83,くい,1
84,ゴミ,1
85,発電,1
86,製鉄,1
87,プラント,1
88,海洋,1
89,構造,1
90,規模,1
91,インフラ,1
92,時代,1
93,テーマ,1
94,世界,1
95,リーダーシップ,1
96,壮大,1
97,狙い,1
98,両社,1
99,補完,1
100,関連,1
101,大型,1
102,プロジェクト,1
103,受注,1
104,進捗,1
105,注視,1
106,組織,1
107,体制,1
108,円滑,1
109,機能,1
110,削減,1
111,株価,1
112,反転,1
113,材料,1
114,失敗,1
115,品質,1
116,問題,1
117,再発,1
118,払拭,1
119,慎重,1
120,付近,1
121,形成,1
122,継続,1
123,明確,1
124,回避,1
125,相場,1
126,こうや,1
127,オシレーター,1
128,指標,1
129,水準,1
130,指数,1
131,少額,1
132,開始,1
133,時点,1
134,利益,1
135,確定,1
136,推奨,1
