rank,word,count
1,マイナス,7276
2,上昇,2717
3,マスコミ,2382
4,the,1997
5,事業,1935
6,プロセス,1928
7,NE,1926
8,世代,1926
9,SPA,1926
10,不可逆,1926
11,脱皮,1926
12,it,1795
13,you,1451
14,相場,1357
15,判断,1350
16,一時,1347
17,反発,1345
18,本格,1336
19,戻り,1336
20,多く,1336
21,株価,1229
22,資金,1207
23,SpaceX,1192
24,当座,1191
25,マスク,1190
26,to,1031
27,and,968
28,we,690
29,like,621
30,of,621
31,up,620
32,go,620
33,down,618
34,that,553
35,what,484
36,yeah,484
37,Yeah,482
38,ll,481
39,there,480
40,know,416
41,Yes,415
42,in,414
43,is,413
44,this,412
45,It,347
46,or,346
47,don,346
48,ve,345
49,And,344
50,going,344
51,Right,343
52,can,342
53,if,341
54,re,278
55,So,278
56,just,277
57,about,276
58,oh,276
59,think,276
60,yes,276
61,then,276
62,uh,276
63,predicting,275
64,get,275
65,um,274
66,But,274
67,when,273
68,right,214
69,at,209
70,two,208
71,an,208
72,put,207
73,make,207
74,on,207
75,me,207
76,Tom,207
77,all,207
78,have,207
79,missed,207
80,starts,207
81,You,207
82,We,207
83,are,207
84,oil,207
85,trying,207
86,say,206
87,money,206
88,No,206
89,goes,205
90,asymmetry,205
91,well,204
92,got,141
93,There,140
94,not,139
95,advice,139
96,buy,139
97,my,138
98,option,138
99,over,138
100,than,138
101,give,138
102,boom,138
103,out,138
104,steal,138
105,us,138
106,course,138
107,giving,138
108,taking,138
109,finishes,138
110,day,138
111,plan,138
112,Systematic,138
113,investing,138
114,bloody,138
115,who,138
116,god,138
117,between,138
118,people,138
119,okay,137
120,because,137
121,where,137
122,What,137
123,might,137
124,been,137
125,sort,136
126,market,136
127,do,136
128,発言,98
129,信頼,95
130,条件,91
131,long,74
132,市場,73
133,look,71
134,they,70
135,so,70
136,years,70
137,Okay,70
138,for,70
139,way,70
140,theme,70
141,talking,69
142,portfolio,69
143,basket,69
144,spend,69
145,buying,69
146,overall,69
147,lose,69
148,as,69
149,much,69
150,slight,69
151,hedge,69
152,mean,69
153,talked,69
154,lot,69
155,ways,69
156,price,69
157,action,69
158,system,69
159,use,69
160,process,69
161,rather,69
162,stock,69
163,selection,69
164,manage,69
165,your,69
166,asset,69
167,allocation,69
168,Let,69
169,let,69
170,example,69
171,Um,69
172,chime,69
173,with,69
174,those,69
175,magnificent,69
176,words,69
177,finish,69
178,Not,69
179,blown,69
180,door,69
181,Mate,69
182,his,69
183,thunder,69
184,come,69
185,That,69
186,prepared,69
187,podcast,69
188,bottom,69
189,every,69
190,paragraph,69
191,Have,69
192,living,69
193,scared,69
194,Surely,69
195,teasing,69
196,keeps,69
197,little,69
198,bit,69
199,more,69
200,man,69
