rank,word,count
1,銘柄,251
2,株価,131
3,配当,127
4,AI,126
5,成長,103
6,市場,94
7,戦略,91
8,関連,90
9,上昇,84
10,企業,84
11,日本,75
12,リスク,72
13,利益,70
14,平均,68
15,注目,67
16,米国,66
17,保有,65
18,長期,64
19,優待,64
20,分析,59
21,高い,59
22,期待,58
23,ポートフォリオ,55
24,半導体,55
25,検討,53
26,日経,52
27,決算,51
28,徹底,51
29,押し目,50
30,相場,46
31,中長期,45
32,株主,43
33,トレンド,43
34,業績,42
35,利回り,39
36,技術,39
37,NISA,36
38,セクター,36
39,予想,35
40,暴落,35
41,短期,34
42,資産,34
43,高値,34
44,発表,33
45,局面,32
46,増配,31
47,通信,31
48,製造,30
49,証券,30
50,事業,29
51,活用,28
52,安定,27
53,防衛,27
54,ch,27
55,強い,26
56,確認,26
57,PER,26
58,インフラ,26
59,急騰,25
60,金利,24
61,需要,24
62,割安,24
63,エントリー,24
64,フィジカル,24
65,有効,23
66,下落,23
67,収益,23
68,調整,23
69,テーマ,23
70,維持,22
71,判断,22
72,管理,22
73,拡大,22
74,資金,22
75,好調,21
76,狙い,21
77,宇宙,21
78,タイミング,21
79,世界,21
80,コスト,20
81,継続,20
82,将来,20
83,転換,20
84,評価,20
85,確定,20
86,注視,20
87,運用,19
88,比率,19
89,経営,19
90,価格,19
91,絶対,19
92,ライン,19
93,理由,19
94,Stock,19
95,会社,18
96,修正,18
97,付近,18
98,向上,18
99,ロボット,18
100,チャート,18
101,買い,18
102,価値,17
103,地政学,17
104,総額,17
105,背景,17
106,トレード,17
107,記念,17
108,三菱,17
109,連続,16
110,NTT,16
111,形成,16
112,時価,16
113,業界,16
114,売上,15
115,構造,15
116,恩恵,15
117,最大,15
118,金属,15
119,開発,15
120,移動,15
121,設定,15
122,衝撃,15
123,非常,15
124,選挙,15
125,機械,15
126,自動,15
127,初心者,15
128,原油,15
129,スレ,15
130,セミナー,15
131,改善,14
132,視点,14
133,製作所,14
134,ボラティリティ,14
135,考慮,14
136,グローバル,14
137,レーザーテック,14
138,個別,14
139,一時,13
140,チャンス,13
141,積立,13
142,ファンド,13
143,JX,13
144,同社,13
145,高く,13
146,最新,13
147,メーカー,13
148,経済,13
149,設備,13
150,監視,13
151,イラン,13
152,材料,12
153,自己,12
154,景気,12
155,選定,12
156,変動,12
157,計画,12
158,推奨,12
159,環境,12
160,分散,12
161,展開,12
162,更新,12
163,不動産,12
164,バフェット,12
165,エネルギー,12
166,大口,12
167,出来高,12
168,完全,12
169,構築,12
170,レアアース,12
171,自社,11
172,効果,11
173,四半期,11
174,HD,11
175,重要,11
176,条件,11
177,銀行,11
178,キャッシュ,11
179,ビジネス,11
180,過去,11
181,物理,11
182,ポジション,11
183,センター,11
184,分割,11
185,目標,11
186,解消,11
187,個人,11
188,お金,11
189,TSMC,11
190,時代,11
191,需給,11
192,アクティビスト,11
193,UFJ,11
194,発掘,11
195,上方,11
196,永久,10
197,本当,10
198,財務,10
199,生活,10
200,最強,10
