keyword,title,channel,url,idea
株,【株価停滞の真相】ホンダは安いのか？それともバリュートラップ？本質株価を計算してみた【ゆっくり解説】,ゆっくり割安株で資産形成,https://www.youtube.com/watch?v=6BDIhBZp2dQ,✅ あり → 20260316_012831_6BDIhBZp2dQ.md
株,植物界絕命毒師:從一株草到芬太尼|多巴胺劫持,小鳥健康星球,https://www.youtube.com/watch?v=LzYcSa3u5Bo,✅ あり → 20260316_013024_LzYcSa3u5Bo.md
株,【完全解説】NTT株が「10倍」になるシナリオ。GAFAの弱点「電力危機」を飲み込む光技術の正体と、賢者が3月に仕込む資産防衛術,ミオ先生のお金教室,https://www.youtube.com/watch?v=NWhp5SfMhyE,✅ あり → 20260316_013151_NWhp5SfMhyE.md
株,なぜか株価急軟調！優待＆高配当の好調鉄道株,お金の研究所,https://www.youtube.com/watch?v=rmym4IYV-Lc,✅ あり → 20260316_013333_rmym4IYV-Lc.md
株,【FX　株　CFD】Re.３０００万投資FX！！#顔出し #話目,パン粉3のFX・株式トレード日記,https://www.youtube.com/watch?v=rgEzdZRTfZo,✅ あり → 20260316_013514_rgEzdZRTfZo.md
株,【米国投資！マグニフィセント・セブンも下落！こうった時こそ買場！？】eMAXIS Slim、S&amp;P、レバナス、SPYD、QYLD、VYM、HDV、VOO、QQQ、FANG+、全世界,投資家メ～ルチャンネル,https://www.youtube.com/watch?v=lC2TUiSoBjw,✅ あり → 20260316_013650_lC2TUiSoBjw.md
株,【3/9～13】デイトレは頑張れたのに…含み損が増えて正直しんどい週｜100株主婦の1週間と両親の畑,♡株日記と両親の畑♡ 〜お金も野菜も自給自足をめざして〜,https://www.youtube.com/watch?v=au3_4qs01UY,✅ あり → 20260316_013834_au3_4qs01UY.md
株,【配当金生活】2026年3月2週目の配当金情報,GiAnt,https://www.youtube.com/watch?v=61QGgc6AgUI,✅ あり → 20260316_014036_61QGgc6AgUI.md
株,【日本株】この暴落相場すべてシナリオ通り！！任天堂にcis神降臨【爆益報告？】,肉球 涎次郎【凡人の株式投資】,https://www.youtube.com/watch?v=HKETA7mjDBk,✅ あり → 20260316_014211_HKETA7mjDBk.md
株,今週の低位株,たかひろ,https://www.youtube.com/watch?v=MiOEkHeTvxM,❌ なし
株,三菱UFJの動画です。下がっているけど、買いなんですか。,ちのたま【株式投資】,https://www.youtube.com/watch?v=jXYRrJpj2ME,✅ あり → 20260316_014510_jXYRrJpj2ME.md
株,セールスフォースが大規模な自社株買いを実施！,Playing FTSE,https://www.youtube.com/watch?v=3EQruNyThdY,✅ あり → 20260316_014646_3EQruNyThdY.md
株,【ホンダ(7267)】歴史的赤字で株価急落！利回り5%超は罠か、買い場か？,ゆっくり投資チャンネル,https://www.youtube.com/watch?v=NvGatTyCVc0,✅ あり → 20260316_014836_NvGatTyCVc0.md
株,【Palladyne AI】10-Kを読み込んで分かった黒字のカラクリと現金燃焼のリアル,NASナビテンバガー探索隊,https://www.youtube.com/watch?v=d-bt5J0snXA,✅ あり → 20260316_015001_d-bt5J0snXA.md
株,任天堂株を今から買うべき理由｜Switch2専用とポケモンが強すぎる。ぽこあポケモンバク売れ！ポケモンウィンドとウェーブの期待感マックス。,なるほど大学,https://www.youtube.com/watch?v=E9tfJ34f0Lw,✅ あり → 20260316_015135_E9tfJ34f0Lw.md
